customer_id,customer_segment,acquisition_channel,sales_rep_id,first_contact_date,last_contact_date
CUST002813,Inactive,Organic,REP003,2018-03-15 14:52:41,2018-03-15 14:52:41
CUST002814,Loyal,Marketplace,REP007,2017-04-17 00:28:04,2017-08-14 20:28:57
CUST002815,Loyal,Organic,REP025,2017-05-07 22:21:17,2017-09-25 19:58:14
CUST002816,Inactive,Referral,REP022,2018-03-13 00:00:00,2018-03-13 00:00:00
CUST002817,Loyal,Marketplace,REP015,2017-01-19 18:29:33,2018-09-26 00:59:55
CUST002818,Loyal,Organic,REP002,2017-02-23 18:08:01,2018-08-25 00:33:58
CUST002819,Regular,Marketplace,REP006,2017-03-06 00:23:45,2017-10-06 04:03:58
CUST002820,Loyal,Marketplace,REP029,2018-02-18 09:58:55,2018-09-09 00:38:23
CUST002821,Regular,Marketplace,REP010,2018-02-03 00:09:49,2018-05-10 23:10:23
CUST002822,Loyal,Organic,REP006,2017-05-22 05:43:29,2018-02-16 13:29:34
CUST002823,Inactive,Organic,REP007,2017-04-15 00:00:00,2017-04-15 00:00:00
CUST002824,Inactive,Social,REP028,2017-06-17 01:45:26,2017-06-17 01:45:26
CUST002825,Inactive,Referral,REP016,2017-02-01 01:33:38,2017-02-01 01:33:38
CUST002826,Loyal,Referral,REP012,2017-04-18 08:52:49,2018-01-05 02:55:18
CUST002827,Loyal,Paid Search,REP003,2017-06-14 18:29:36,2018-08-18 02:57:10
CUST002828,Loyal,Organic,REP015,2017-03-05 13:14:48,2018-09-25 07:06:16
CUST002829,Regular,Paid Search,REP017,2017-10-13 16:36:27,2018-07-07 14:50:48
CUST002830,Regular,Marketplace,REP021,2017-08-15 00:36:47,2018-06-07 15:16:50
CUST002831,Inactive,Organic,REP015,2017-08-31 02:41:45,2017-08-31 02:41:45
CUST002832,Loyal,Marketplace,REP011,2017-03-05 16:21:25,2018-06-17 22:21:35
CUST002833,Regular,Marketplace,REP022,2017-12-22 23:22:03,2018-08-15 21:40:56
CUST002834,Loyal,Marketplace,REP029,2017-04-10 06:48:49,2018-03-19 06:50:12
CUST002835,Inactive,Marketplace,REP004,2017-07-16 01:43:15,2017-07-16 01:43:15
CUST002836,Loyal,Email,REP019,2017-09-10 12:30:24,2018-09-17 01:19:49
CUST002837,Regular,Social,REP005,2017-01-20 07:31:04,2017-02-20 18:47:13
CUST002838,Loyal,Email,REP004,2017-01-23 22:24:25,2018-02-15 13:49:23
CUST002839,Inactive,Referral,REP017,2017-11-20 08:36:37,2017-11-20 08:36:37
CUST002840,Loyal,Email,REP011,2017-04-28 17:25:49,2018-07-10 10:15:18
CUST002841,Inactive,Paid Search,REP012,2017-10-02 04:23:34,2017-10-02 04:23:34
CUST002842,Regular,Organic,REP002,2017-08-24 15:41:39,2018-07-27 06:07:38
CUST002843,New,Social,REP004,2018-06-22 15:43:27,2018-06-22 15:43:27
CUST002844,Loyal,Email,REP017,2017-09-05 10:18:52,2018-09-22 18:41:20
CUST002845,Loyal,Social,REP008,2017-04-29 05:20:40,2018-06-07 06:53:47
CUST002846,Inactive,Paid Search,REP005,2017-06-15 17:28:52,2017-06-15 17:28:52
CUST002847,New,Paid Search,REP019,2018-09-07 04:41:29,2018-09-07 04:41:29
CUST002848,Loyal,Marketplace,REP008,2017-01-30 00:34:44,2018-08-03 20:47:01
CUST002849,Regular,Paid Search,REP003,2017-01-09 14:20:17,2018-05-16 03:47:05
CUST002850,Loyal,Referral,REP026,2017-02-04 15:13:59,2018-03-01 21:17:07
CUST002851,New,Paid Search,REP017,2018-09-13 07:03:16,2018-09-13 07:03:16
CUST002852,Loyal,Organic,REP022,2017-11-29 11:58:36,2018-07-11 03:22:39
CUST002853,Loyal,Email,REP024,2018-01-04 20:59:45,2018-06-21 13:02:02
CUST002854,Loyal,Referral,REP029,2017-05-19 01:50:18,2018-08-08 19:18:16
CUST002855,Inactive,Referral,REP013,2017-05-28 00:00:00,2017-05-28 00:00:00
CUST002856,Inactive,Paid Search,REP024,2018-03-05 00:00:00,2018-03-05 00:00:00
CUST002857,VIP,Referral,REP006,2017-02-13 15:58:17,2018-09-03 06:44:18
CUST002858,New,Email,REP007,2018-06-02 00:00:00,2018-06-02 00:00:00
CUST002859,Loyal,Referral,REP002,2017-04-23 00:56:19,2018-07-20 05:49:49
CUST002860,Loyal,Marketplace,REP015,2017-01-16 22:43:48,2018-05-07 16:20:59
CUST002861,Inactive,Organic,REP005,2017-05-11 01:40:45,2017-05-11 01:40:45
CUST002862,Inactive,Email,REP014,2017-11-14 21:40:58,2017-11-14 21:40:58
CUST002863,Loyal,Referral,REP010,2018-01-13 09:49:20,2018-06-07 07:35:56
CUST002864,New,Email,REP004,2018-04-14 04:22:56,2018-04-14 04:22:56
CUST002865,Regular,Social,REP010,2017-07-30 03:47:11,2018-03-27 01:15:19
CUST002866,Loyal,Email,REP027,2017-05-14 00:21:39,2017-09-07 08:53:26
CUST002867,Inactive,Email,REP019,2017-07-29 08:01:51,2017-07-29 08:01:51
CUST002868,Regular,Organic,REP028,2017-01-20 18:13:00,2017-09-28 02:59:53
CUST002869,Loyal,Paid Search,REP001,2017-03-13 16:34:52,2018-08-20 18:52:04
CUST002870,New,Social,REP015,2018-05-12 00:00:00,2018-05-12 00:00:00
CUST002871,Regular,Paid Search,REP006,2017-08-23 15:38:43,2018-01-01 00:30:18
CUST002872,Inactive,Email,REP030,2018-02-02 08:11:47,2018-02-02 08:11:47
CUST002873,Loyal,Marketplace,REP024,2017-11-30 17:51:20,2018-09-04 11:22:30
CUST002874,Inactive,Marketplace,REP030,2017-04-29 17:10:47,2017-04-29 17:10:47
CUST002875,Loyal,Email,REP005,2017-05-06 08:33:49,2018-07-07 16:12:11
CUST002876,Inactive,Organic,REP024,2018-02-16 17:29:22,2018-02-16 17:29:22
CUST002877,Regular,Email,REP008,2017-02-27 06:13:34,2017-06-21 17:23:39
CUST002878,Inactive,Email,REP022,2017-07-08 11:08:02,2017-07-08 11:08:02
CUST002879,Inactive,Organic,REP025,2017-02-09 03:17:26,2017-02-09 03:17:26
CUST002880,New,Paid Search,REP007,2018-08-30 13:57:06,2018-08-30 13:57:06
CUST002881,Inactive,Referral,REP021,2017-02-07 14:27:14,2017-02-07 14:27:14
CUST002882,Regular,Social,REP019,2017-09-18 01:16:05,2018-02-11 17:15:21
CUST002883,Regular,Social,REP012,2017-02-03 19:36:13,2018-04-25 19:53:47
CUST002884,Loyal,Referral,REP006,2017-02-03 19:35:52,2018-06-18 20:02:50
CUST002885,Loyal,Email,REP014,2017-10-27 19:57:58,2018-07-11 01:07:31
CUST002886,Loyal,Marketplace,REP023,2017-03-27 05:09:37,2018-06-19 23:40:56
CUST002887,Loyal,Referral,REP021,2017-02-05 02:30:42,2018-02-27 22:36:54
CUST002888,Loyal,Marketplace,REP006,2017-04-19 09:02:33,2018-08-12 14:22:26
CUST002889,VIP,Organic,REP026,2017-04-06 17:06:40,2018-02-25 03:35:43
CUST002890,New,Email,REP024,2018-07-24 17:04:18,2018-07-24 17:04:18
CUST002891,Inactive,Marketplace,REP023,2018-02-07 17:10:23,2018-02-07 17:10:23
CUST002892,Regular,Marketplace,REP016,2017-01-15 05:03:14,2018-08-20 18:24:23
CUST002893,Regular,Organic,REP023,2018-02-15 18:52:51,2018-03-20 18:40:34
CUST002894,Regular,Social,REP013,2017-04-24 17:01:25,2017-11-28 19:50:04
CUST002895,Regular,Marketplace,REP006,2017-05-02 01:01:00,2018-05-06 18:12:15
CUST002896,Loyal,Marketplace,REP022,2017-07-09 17:58:48,2018-07-28 19:42:22
CUST002897,Regular,Marketplace,REP001,2017-05-18 18:03:02,2018-01-27 21:55:08
CUST002898,Loyal,Email,REP012,2017-11-17 23:06:05,2018-06-12 22:55:28
CUST002899,Loyal,Paid Search,REP012,2017-08-19 23:15:04,2018-09-12 05:08:56
CUST002900,Inactive,Email,REP011,2017-01-10 00:00:00,2017-01-10 00:00:00
CUST002901,Regular,Organic,REP021,2017-10-25 22:11:55,2017-11-17 11:31:50
CUST002902,Inactive,Organic,REP014,2017-04-06 11:24:53,2017-04-06 11:24:53
CUST002903,New,Organic,REP017,2018-05-25 14:21:51,2018-05-25 14:21:51
CUST002904,Loyal,Social,REP008,2017-01-09 04:32:33,2018-08-16 06:19:20
CUST002905,Regular,Organic,REP003,2017-02-14 22:15:36,2017-05-12 12:33:51
CUST002906,Regular,Email,REP029,2018-07-24 07:31:46,2018-09-15 08:06:42
CUST002907,Loyal,Email,REP014,2017-06-28 19:43:28,2018-08-21 04:50:55
CUST002908,Loyal,Organic,REP020,2017-11-07 15:31:47,2017-12-30 11:07:09
CUST002909,Loyal,Marketplace,REP003,2017-03-03 01:56:52,2018-06-04 05:25:10
CUST002910,Loyal,Social,REP026,2017-01-07 04:46:01,2018-01-25 06:55:33
CUST002911,Loyal,Paid Search,REP021,2017-03-22 13:35:40,2018-06-14 09:41:07
CUST002912,New,Social,REP007,2018-09-14 00:00:00,2018-09-14 00:00:00
CUST002913,New,Social,REP026,2018-05-09 00:00:00,2018-05-09 00:00:00
CUST002914,Inactive,Referral,REP025,2018-03-19 20:54:23,2018-03-19 20:54:23
CUST002915,Regular,Referral,REP018,2017-02-20 08:59:58,2018-05-21 17:56:08
CUST002916,Loyal,Organic,REP010,2017-08-06 01:04:01,2018-06-04 06:30:35
CUST002917,Loyal,Marketplace,REP023,2017-03-10 17:21:17,2017-11-04 20:59:20
CUST002918,Inactive,Marketplace,REP003,2017-08-17 00:31:15,2017-08-17 00:31:15
CUST002919,Regular,Marketplace,REP023,2017-11-21 23:54:38,2018-07-16 19:43:30
CUST002920,New,Email,REP001,2018-09-05 00:00:00,2018-09-05 00:00:00
CUST002921,Loyal,Email,REP004,2017-01-22 17:43:47,2018-06-22 16:45:45
CUST002922,Loyal,Referral,REP016,2017-02-27 20:11:05,2018-04-19 04:18:52
CUST002923,Regular,Referral,REP011,2018-05-21 22:36:13,2018-06-03 07:42:30
CUST002924,New,Marketplace,REP019,2018-04-27 00:00:00,2018-04-27 00:00:00
CUST002925,Loyal,Referral,REP028,2017-10-07 23:55:27,2018-07-24 00:56:55
CUST002926,Regular,Marketplace,REP010,2017-03-16 10:17:33,2018-05-26 11:52:18
CUST002927,Loyal,Organic,REP023,2017-01-07 22:19:54,2018-07-03 06:45:11
CUST002928,New,Referral,REP014,2018-06-08 05:33:25,2018-06-08 05:33:25
CUST002929,Loyal,Paid Search,REP004,2017-12-11 02:34:28,2018-06-04 13:25:27
CUST002930,Inactive,Email,REP022,2018-03-28 00:00:00,2018-03-28 00:00:00
CUST002931,Regular,Organic,REP012,2017-03-14 04:08:42,2018-04-17 04:15:41
CUST002932,Regular,Social,REP019,2017-05-06 17:27:35,2017-09-07 09:45:21
CUST002933,Loyal,Social,REP005,2017-04-10 09:19:13,2018-02-22 04:43:07
CUST002934,Loyal,Paid Search,REP004,2017-01-27 05:21:58,2018-09-27 11:26:46
CUST002935,Regular,Referral,REP012,2017-04-03 17:16:13,2017-10-14 09:56:31
CUST002936,Loyal,Paid Search,REP006,2017-07-11 01:04:38,2018-09-25 06:24:03
CUST002937,Inactive,Social,REP007,2017-02-10 02:34:02,2017-02-10 02:34:02
CUST002938,Inactive,Email,REP019,2017-01-20 18:56:11,2017-01-20 18:56:11
CUST002939,Regular,Organic,REP028,2017-02-16 05:20:16,2017-06-18 06:26:24
CUST002940,VIP,Referral,REP026,2017-03-09 14:13:05,2018-04-12 02:50:32
CUST002941,Regular,Marketplace,REP010,2017-04-19 06:38:00,2018-03-29 00:25:42
CUST002942,Loyal,Email,REP019,2017-09-16 05:30:01,2018-02-12 13:54:50
CUST002943,Loyal,Referral,REP018,2017-03-25 00:47:27,2018-08-18 01:42:25
CUST002944,Loyal,Social,REP007,2017-02-26 15:48:35,2018-08-25 06:29:13
CUST002945,Loyal,Organic,REP007,2017-07-23 20:51:06,2018-08-14 06:53:28
CUST002946,Regular,Marketplace,REP007,2017-09-18 13:34:44,2018-02-23 18:57:36
CUST002947,Loyal,Paid Search,REP014,2017-11-15 02:01:50,2018-06-06 01:52:40
CUST002948,Loyal,Paid Search,REP030,2018-05-14 02:26:17,2018-08-11 05:00:00
CUST002949,Loyal,Referral,REP019,2017-05-04 14:35:04,2018-02-18 15:25:25
CUST002950,Loyal,Social,REP018,2017-05-27 16:16:16,2018-06-14 14:45:43
CUST002951,Loyal,Organic,REP008,2017-01-09 14:43:37,2018-02-22 10:35:09
CUST002952,Inactive,Referral,REP029,2017-10-09 02:44:20,2017-10-09 02:44:20
CUST002953,Loyal,Social,REP023,2017-01-13 20:20:29,2018-06-16 13:30:17
CUST002954,Loyal,Paid Search,REP010,2017-05-27 21:13:00,2018-03-31 16:44:58
CUST002955,Loyal,Referral,REP008,2017-04-01 03:14:15,2018-07-01 13:21:32
CUST002956,Loyal,Email,REP006,2017-08-02 18:41:21,2018-08-28 18:52:39
CUST002957,Regular,Referral,REP003,2017-07-08 03:15:20,2018-03-26 04:45:01
CUST002958,Loyal,Referral,REP003,2017-06-30 13:26:10,2018-01-10 02:17:57
CUST002959,Loyal,Referral,REP030,2017-01-20 22:51:32,2018-03-03 02:47:50
CUST002960,Regular,Social,REP018,2017-09-14 20:43:44,2018-09-03 03:02:13
CUST002961,New,Marketplace,REP025,2018-04-13 15:26:28,2018-04-13 15:26:28
CUST002962,Regular,Organic,REP003,2017-07-04 13:43:20,2017-12-31 04:50:55
CUST002963,Loyal,Email,REP030,2017-02-04 23:05:47,2018-09-28 05:32:44
CUST002964,Regular,Marketplace,REP026,2017-11-28 02:20:45,2018-09-10 01:08:26
CUST002965,Loyal,Social,REP021,2017-02-08 00:36:18,2018-08-22 11:06:52
CUST002966,Inactive,Referral,REP011,2017-03-02 12:25:54,2017-03-02 12:25:54
CUST002967,Loyal,Referral,REP009,2017-02-25 11:06:48,2018-04-05 16:45:23
CUST002968,Inactive,Social,REP007,2017-05-29 21:37:18,2017-05-29 21:37:18
CUST002969,Inactive,Organic,REP024,2017-02-20 21:03:29,2017-02-20 21:03:29
CUST002970,Regular,Email,REP022,2017-08-24 06:02:33,2018-03-11 08:16:29
CUST002971,Loyal,Email,REP010,2017-04-01 22:15:25,2018-01-28 21:04:55
CUST002972,Loyal,Social,REP012,2017-01-15 15:47:29,2017-10-13 08:03:30
CUST002973,Inactive,Marketplace,REP013,2017-09-01 06:08:18,2017-09-01 06:08:18
CUST002974,Regular,Paid Search,REP003,2017-05-18 10:23:36,2018-03-11 17:33:59
CUST002975,Loyal,Social,REP022,2017-02-09 02:49:39,2017-05-06 14:22:13
CUST002976,Regular,Paid Search,REP027,2017-05-19 16:43:31,2018-01-03 01:33:30
CUST002977,Loyal,Organic,REP006,2017-03-11 07:25:06,2018-06-25 23:14:32
CUST002978,Regular,Referral,REP029,2017-12-03 17:27:13,2018-05-19 06:11:34
CUST002979,New,Organic,REP020,2018-09-15 02:00:48,2018-09-15 02:00:48
CUST002980,Loyal,Email,REP005,2017-06-28 11:44:17,2018-04-04 00:43:22
CUST002981,VIP,Marketplace,REP010,2017-02-19 14:27:54,2018-02-25 13:47:25
CUST002982,Loyal,Email,REP027,2017-05-12 10:43:55,2018-07-30 19:48:22
CUST002983,Loyal,Referral,REP003,2017-11-22 13:22:47,2018-09-11 05:42:40
CUST002984,Inactive,Referral,REP027,2017-06-29 02:32:33,2017-06-29 02:32:33
CUST002985,Loyal,Referral,REP030,2017-11-25 09:01:53,2018-09-15 22:45:37
CUST002986,Loyal,Social,REP021,2017-01-24 20:19:47,2018-08-10 21:30:32
CUST002987,Loyal,Social,REP005,2017-06-29 05:35:17,2018-09-24 19:54:50
CUST002988,New,Social,REP014,2018-06-07 01:05:11,2018-06-07 01:05:11
CUST002989,Inactive,Marketplace,REP017,2017-09-24 22:55:05,2017-09-24 22:55:05
CUST002990,Inactive,Paid Search,REP017,2017-08-07 14:29:49,2017-08-07 14:29:49
CUST002991,Loyal,Paid Search,REP010,2017-06-18 19:09:53,2018-09-20 19:21:54
CUST002992,Inactive,Social,REP007,2017-11-05 20:59:17,2017-11-05 20:59:17
CUST002993,New,Organic,REP015,2018-09-14 04:29:06,2018-09-14 04:29:06
CUST002994,Loyal,Organic,REP025,2017-06-17 19:22:25,2018-09-21 06:06:55
CUST002995,Loyal,Social,REP008,2017-08-18 02:48:11,2018-07-09 20:16:08
CUST002996,Regular,Social,REP014,2017-09-17 16:38:09,2018-01-17 19:31:38
CUST002997,Regular,Email,REP018,2018-02-28 00:10:03,2018-06-13 04:00:02
CUST002998,Inactive,Referral,REP020,2017-05-29 13:52:55,2017-05-29 13:52:55
CUST002999,Inactive,Marketplace,REP007,2017-07-07 15:18:52,2017-07-07 15:18:52
CUST003000,VIP,Email,REP025,2017-01-13 02:24:55,2018-09-26 10:23:34
CUST003001,Loyal,Organic,REP022,2017-04-01 13:01:10,2018-09-18 13:14:58
CUST003002,Regular,Email,REP003,2017-02-17 23:13:04,2018-04-01 20:11:28
CUST003003,Regular,Marketplace,REP011,2017-01-01 15:54:03,2017-12-31 04:12:25
CUST003004,Loyal,Referral,REP020,2017-09-11 07:30:58,2018-07-24 08:07:00
CUST003005,Inactive,Organic,REP014,2017-04-22 09:39:21,2017-04-22 09:39:21
CUST003006,Loyal,Organic,REP012,2017-02-13 19:21:23,2018-08-06 03:28:41
CUST003007,Regular,Email,REP015,2017-09-05 19:02:30,2018-01-15 18:10:11
CUST003008,New,Paid Search,REP005,2018-08-28 10:06:12,2018-08-28 10:06:12
CUST003009,Loyal,Marketplace,REP006,2017-01-24 21:31:09,2018-09-16 17:52:10
CUST003010,Regular,Social,REP003,2018-08-06 19:53:24,2018-08-10 07:16:00
CUST003011,Regular,Social,REP006,2017-11-11 14:16:29,2018-03-31 02:32:23
CUST003012,Regular,Paid Search,REP002,2017-01-16 22:52:36,2018-01-10 01:54:32
CUST003013,Loyal,Marketplace,REP017,2017-09-22 06:59:13,2018-06-18 02:28:56
CUST003014,Loyal,Referral,REP028,2017-04-05 11:46:59,2018-02-12 02:58:55
CUST003015,Regular,Organic,REP018,2017-08-17 13:58:13,2017-10-02 18:24:38
CUST003016,VIP,Paid Search,REP016,2017-02-03 00:53:35,2018-06-04 14:31:35
CUST003017,Loyal,Marketplace,REP006,2017-02-22 19:43:14,2017-08-27 03:01:35
CUST003018,Inactive,Marketplace,REP017,2018-02-16 12:41:30,2018-02-16 12:41:30
CUST003019,Loyal,Social,REP002,2017-02-08 19:57:08,2018-02-26 12:37:19
CUST003020,Inactive,Social,REP005,2017-08-24 13:35:15,2017-08-24 13:35:15
CUST003021,Loyal,Email,REP026,2017-04-19 08:35:21,2018-09-26 07:42:53
CUST003022,Inactive,Email,REP012,2017-09-11 00:00:00,2017-09-11 00:00:00
CUST003023,Loyal,Social,REP022,2017-01-24 09:23:53,2018-09-03 00:59:16
CUST003024,Regular,Paid Search,REP005,2017-07-17 19:27:23,2017-10-30 08:48:31
CUST003025,Inactive,Paid Search,REP027,2017-11-12 00:00:00,2017-11-12 00:00:00
CUST003026,Loyal,Organic,REP017,2017-01-22 19:23:08,2017-11-29 13:05:25
CUST003027,Loyal,Organic,REP010,2017-08-12 14:51:15,2018-06-13 18:57:40
CUST003028,Inactive,Marketplace,REP017,2017-10-31 00:00:00,2017-10-31 00:00:00
CUST003029,Loyal,Email,REP020,2017-02-19 02:00:24,2018-04-15 21:06:43
CUST003030,Inactive,Referral,REP016,2017-04-23 00:00:00,2017-04-23 00:00:00
CUST003031,Regular,Marketplace,REP005,2018-04-09 18:07:54,2018-06-16 01:34:49
CUST003032,Loyal,Referral,REP005,2017-04-22 21:43:40,2017-07-30 10:11:05
CUST003033,Regular,Email,REP010,2017-02-03 17:02:43,2018-01-07 02:43:44
CUST003034,Inactive,Email,REP018,2018-03-27 03:54:27,2018-03-27 03:54:27
CUST003035,Loyal,Organic,REP024,2017-09-13 05:04:25,2018-03-26 20:07:31
CUST003036,Loyal,Referral,REP024,2017-10-22 02:14:23,2018-08-21 05:26:43
CUST003037,Loyal,Social,REP006,2017-03-23 17:30:26,2018-01-17 16:42:21
CUST003038,Loyal,Email,REP024,2017-12-30 12:21:00,2018-02-28 19:10:23
CUST003039,New,Marketplace,REP011,2018-05-10 00:00:00,2018-05-10 00:00:00
CUST003040,Loyal,Organic,REP009,2017-10-29 09:13:45,2018-07-05 10:23:41
CUST003041,Loyal,Social,REP018,2017-06-24 04:35:21,2018-09-27 01:43:36
CUST003042,Regular,Referral,REP029,2017-12-30 22:23:19,2018-02-09 01:19:28
CUST003043,Regular,Referral,REP021,2017-05-12 23:16:46,2017-08-15 11:39:43
CUST003044,Loyal,Email,REP020,2017-01-14 08:18:15,2018-06-02 02:45:17
CUST003045,Inactive,Email,REP017,2017-05-21 00:00:00,2017-05-21 00:00:00
CUST003046,Inactive,Referral,REP010,2017-03-30 16:55:29,2017-03-30 16:55:29
CUST003047,Regular,Paid Search,REP024,2017-02-07 09:04:37,2018-07-23 18:47:38
CUST003048,Inactive,Paid Search,REP020,2017-07-10 00:00:00,2017-07-10 00:00:00
CUST003049,Loyal,Email,REP025,2017-01-12 12:39:45,2018-07-29 04:51:21
CUST003050,Inactive,Paid Search,REP018,2017-09-18 17:23:21,2017-09-18 17:23:21
CUST003051,Regular,Social,REP024,2017-08-25 03:24:19,2017-11-27 03:57:11
CUST003052,New,Email,REP026,2018-09-14 00:00:00,2018-09-14 00:00:00
CUST003053,Inactive,Paid Search,REP005,2017-01-21 00:00:00,2017-01-21 00:00:00
CUST003054,Loyal,Email,REP019,2017-05-25 05:55:19,2018-03-07 16:33:41
CUST003055,New,Email,REP004,2018-06-18 05:01:18,2018-06-18 05:01:18
CUST003056,VIP,Social,REP023,2017-04-09 13:12:03,2018-04-21 16:04:12
CUST003057,Inactive,Marketplace,REP023,2017-05-15 13:28:17,2017-05-15 13:28:17
CUST003058,Loyal,Email,REP014,2017-05-11 05:27:49,2018-04-22 17:06:01
CUST003059,Regular,Social,REP028,2017-04-07 12:51:41,2018-02-13 20:49:17
CUST003060,Inactive,Social,REP002,2017-08-11 21:04:00,2017-08-11 21:04:00
CUST003061,Inactive,Organic,REP015,2017-10-12 09:11:10,2017-10-12 09:11:10
CUST003062,Regular,Referral,REP027,2017-03-21 19:08:18,2017-10-10 14:20:22
CUST003063,VIP,Organic,REP006,2017-02-09 19:36:02,2017-10-07 08:06:35
CUST003064,Regular,Organic,REP008,2018-07-31 15:11:02,2018-08-06 19:09:55
CUST003065,Inactive,Email,REP027,2017-09-10 00:00:00,2017-09-10 00:00:00
CUST003066,Inactive,Paid Search,REP009,2018-01-07 09:39:51,2018-01-07 09:39:51
CUST003067,Regular,Paid Search,REP023,2017-06-22 22:58:27,2017-09-12 19:57:20
CUST003068,Inactive,Social,REP003,2017-01-22 00:00:00,2017-01-22 00:00:00
CUST003069,Loyal,Paid Search,REP011,2017-03-29 19:03:34,2018-09-30 09:17:13
CUST003070,Loyal,Email,REP019,2017-02-01 02:10:32,2018-09-11 06:38:43
CUST003071,Loyal,Email,REP020,2017-01-26 18:51:10,2018-08-02 00:56:21
CUST003072,Regular,Paid Search,REP023,2017-09-29 05:35:30,2017-10-04 03:23:21
CUST003073,Loyal,Social,REP023,2017-02-09 06:51:17,2018-05-20 19:56:10
CUST003074,Loyal,Email,REP028,2017-04-15 05:40:09,2018-08-26 12:39:58
CUST003075,Inactive,Social,REP023,2017-05-27 11:46:57,2017-05-27 11:46:57
CUST003076,Loyal,Referral,REP013,2017-04-25 03:48:36,2018-08-05 06:58:30
CUST003077,Regular,Social,REP020,2017-03-05 01:45:27,2017-12-15 11:54:01
CUST003078,Inactive,Organic,REP005,2017-08-06 12:25:37,2017-08-06 12:25:37
CUST003079,Loyal,Email,REP030,2017-08-09 03:53:27,2018-07-19 04:07:57
CUST003080,New,Organic,REP025,2018-09-21 07:26:00,2018-09-21 07:26:00
CUST003081,Loyal,Social,REP011,2017-02-08 09:44:08,2017-10-27 10:09:57
CUST003082,Loyal,Marketplace,REP010,2017-04-17 10:12:16,2018-06-25 15:02:57
CUST003083,Regular,Referral,REP014,2017-05-22 16:26:59,2018-03-15 17:51:24
CUST003084,Inactive,Referral,REP005,2017-09-18 03:23:49,2017-09-18 03:23:49
CUST003085,Loyal,Email,REP021,2017-01-20 21:12:52,2017-10-10 02:22:17
CUST003086,Loyal,Email,REP027,2017-03-03 08:19:52,2018-06-02 06:39:55
CUST003087,Inactive,Social,REP021,2017-04-04 22:16:26,2017-04-04 22:16:26
CUST003088,Regular,Marketplace,REP015,2017-02-07 00:36:23,2017-06-18 14:41:13
CUST003089,Loyal,Email,REP023,2017-03-13 01:18:54,2018-09-28 18:08:20
CUST003090,Regular,Organic,REP006,2017-04-30 13:00:43,2017-10-03 12:19:23
CUST003091,Regular,Marketplace,REP005,2017-05-04 17:05:09,2017-07-12 17:46:30
CUST003092,Regular,Social,REP010,2017-06-22 21:49:16,2017-11-05 14:20:51
CUST003093,Loyal,Organic,REP006,2018-05-02 08:55:47,2018-08-18 17:43:11
CUST003094,New,Social,REP005,2018-05-17 06:45:29,2018-05-17 06:45:29
CUST003095,Inactive,Paid Search,REP026,2017-10-21 15:26:20,2017-10-21 15:26:20
CUST003096,Regular,Organic,REP029,2017-10-18 13:58:14,2017-11-14 14:12:52
CUST003097,Loyal,Email,REP005,2017-01-06 04:50:53,2018-07-01 18:04:20
CUST003098,Regular,Social,REP017,2017-05-09 21:25:10,2018-01-29 22:34:59
CUST003099,Loyal,Social,REP010,2017-04-07 00:00:01,2017-12-21 21:45:44
CUST003100,Regular,Referral,REP016,2017-10-07 12:36:12,2018-03-18 22:28:58
CUST003101,Loyal,Marketplace,REP014,2017-05-19 07:47:57,2018-04-29 00:40:43
CUST003102,Loyal,Organic,REP001,2017-06-02 09:59:23,2018-02-07 19:28:51
CUST003103,Inactive,Paid Search,REP008,2017-05-30 00:00:00,2017-05-30 00:00:00
CUST003104,Loyal,Social,REP025,2017-11-01 00:44:59,2018-09-23 18:13:40
CUST003105,Loyal,Email,REP002,2017-04-21 08:21:30,2017-10-27 10:26:57
CUST003106,Regular,Marketplace,REP028,2017-07-09 06:45:27,2018-01-23 09:58:05
CUST003107,New,Paid Search,REP003,2018-08-09 22:27:10,2018-08-09 22:27:10
CUST003108,Loyal,Referral,REP024,2017-05-02 02:24:47,2018-03-27 01:44:49
CUST003109,Loyal,Paid Search,REP030,2017-09-16 16:39:24,2018-09-23 02:37:54
CUST003110,Inactive,Organic,REP016,2018-03-14 00:00:00,2018-03-14 00:00:00
CUST003111,Loyal,Social,REP019,2017-04-02 15:27:40,2017-07-11 16:17:34
