lead_id,customer_id,lead_date,lead_source,is_qualified,is_converted
LEAD002987,CUST001927,2017-08-08,Referral,0,0
LEAD002988,CUST009819,2017-03-10,Email,0,0
LEAD002989,CUST000781,2017-07-28,Marketplace,0,0
LEAD002990,CUST001646,2018-05-02,Email,0,0
LEAD002991,CUST000982,2018-01-01,Marketplace,1,1
LEAD002992,CUST008652,2018-03-19,Social,1,0
LEAD002993,CUST001461,2018-06-19,Email,1,0
LEAD002994,CUST000096,2017-05-07,Organic,0,0
LEAD002995,CUST009220,2018-03-05,Social,1,1
LEAD002996,CUST004968,2018-05-22,Referral,0,0
LEAD002997,CUST004336,2018-04-22,Paid Search,1,0
LEAD002998,CUST002972,2017-12-15,Referral,0,0
LEAD002999,CUST002747,2018-07-05,Marketplace,1,0
LEAD003000,CUST008532,2017-01-20,Marketplace,1,1
LEAD003001,CUST005702,2017-05-15,Email,1,0
LEAD003002,CUST009353,2018-02-16,Referral,1,1
LEAD003003,CUST008867,2017-07-15,Paid Search,1,1
LEAD003004,CUST004248,2018-05-08,Organic,0,0
LEAD003005,CUST004727,2017-12-26,Organic,1,1
LEAD003006,CUST006324,2018-05-13,Paid Search,1,1
LEAD003007,CUST004871,2017-03-12,Email,1,0
LEAD003008,CUST000326,2018-09-01,Referral,0,0
LEAD003009,CUST009548,2018-01-27,Email,1,0
LEAD003010,CUST006278,2017-12-17,Organic,1,1
LEAD003011,CUST006032,2017-09-27,Referral,0,0
LEAD003012,CUST006838,2017-07-16,Marketplace,0,0
LEAD003013,CUST003838,2017-08-18,Paid Search,1,1
LEAD003014,CUST003134,2017-01-08,Referral,0,0
LEAD003015,CUST002613,2017-08-20,Organic,1,1
LEAD003016,CUST004894,2017-11-15,Email,0,0
LEAD003017,CUST009148,2017-05-11,Marketplace,0,0
LEAD003018,CUST006504,2018-09-01,Email,0,0
LEAD003019,CUST002385,2018-06-21,Organic,0,0
LEAD003020,CUST008370,2017-08-23,Organic,0,0
LEAD003021,CUST002929,2017-12-13,Referral,0,0
LEAD003022,CUST006421,2017-07-10,Marketplace,1,0
LEAD003023,CUST008847,2017-06-27,Paid Search,0,0
LEAD003024,CUST000443,2018-04-25,Social,1,0
LEAD003025,CUST001157,2017-09-14,Paid Search,1,1
LEAD003026,CUST000991,2017-12-13,Paid Search,1,0
LEAD003027,CUST007852,2018-02-27,Marketplace,0,0
LEAD003028,CUST004910,2017-10-20,Email,0,0
LEAD003029,CUST005684,2017-01-18,Paid Search,1,0
LEAD003030,CUST000650,2017-10-13,Email,0,0
LEAD003031,CUST000692,2018-01-21,Email,1,1
LEAD003032,CUST006954,2017-05-14,Paid Search,0,0
LEAD003033,CUST009949,2017-09-07,Paid Search,0,0
LEAD003034,CUST002373,2017-08-02,Organic,1,0
LEAD003035,CUST004216,2018-02-21,Organic,0,0
LEAD003036,CUST007802,2017-07-10,Paid Search,0,0
LEAD003037,CUST003689,2018-03-04,Marketplace,1,0
LEAD003038,CUST001985,2018-06-17,Organic,1,0
LEAD003039,CUST001601,2017-11-02,Marketplace,0,0
LEAD003040,CUST007180,2017-08-21,Paid Search,0,0
LEAD003041,CUST004967,2017-01-31,Organic,0,0
LEAD003042,CUST007115,2017-08-29,Marketplace,0,0
LEAD003043,CUST005442,2017-11-25,Organic,0,0
LEAD003044,CUST003164,2017-11-13,Paid Search,1,0
LEAD003045,CUST004640,2018-03-26,Social,0,0
LEAD003046,CUST002165,2017-05-02,Social,0,0
LEAD003047,CUST005862,2018-04-22,Paid Search,1,0
LEAD003048,CUST008668,2017-07-28,Marketplace,0,0
LEAD003049,CUST007964,2017-01-04,Email,0,0
LEAD003050,CUST005470,2017-12-15,Referral,1,0
LEAD003051,CUST000073,2018-03-14,Email,1,0
LEAD003052,CUST001590,2018-07-12,Paid Search,1,1
LEAD003053,CUST005811,2017-04-15,Email,0,0
LEAD003054,CUST007842,2018-05-13,Referral,1,0
LEAD003055,CUST008698,2017-12-21,Marketplace,1,0
LEAD003056,CUST001649,2017-04-14,Paid Search,0,0
LEAD003057,CUST008322,2018-02-24,Referral,0,0
LEAD003058,CUST005067,2018-01-08,Organic,0,0
LEAD003059,CUST009738,2017-05-05,Email,1,1
LEAD003060,CUST005915,2017-01-11,Organic,1,0
LEAD003061,CUST000274,2017-06-09,Organic,1,0
LEAD003062,CUST001470,2017-07-17,Email,1,0
LEAD003063,CUST000340,2018-04-05,Organic,0,0
LEAD003064,CUST007649,2017-03-30,Email,0,0
LEAD003065,CUST009451,2017-03-12,Organic,0,0
LEAD003066,CUST009231,2017-07-24,Email,0,0
LEAD003067,CUST009850,2017-08-03,Marketplace,1,0
LEAD003068,CUST004263,2018-04-15,Organic,1,0
LEAD003069,CUST000507,2018-04-14,Referral,0,0
LEAD003070,CUST003849,2017-06-16,Email,1,0
LEAD003071,CUST002544,2018-08-14,Referral,0,0
LEAD003072,CUST006444,2017-11-21,Paid Search,1,1
LEAD003073,CUST000616,2018-04-10,Organic,0,0
LEAD003074,CUST009587,2017-10-19,Marketplace,0,0
LEAD003075,CUST004368,2017-08-11,Organic,0,0
LEAD003076,CUST000450,2017-09-30,Paid Search,0,0
LEAD003077,CUST007360,2017-06-28,Organic,0,0
LEAD003078,CUST003213,2017-06-28,Referral,1,0
LEAD003079,CUST007933,2018-07-05,Organic,0,0
LEAD003080,CUST003915,2017-01-28,Referral,0,0
LEAD003081,CUST008178,2018-01-21,Organic,1,1
LEAD003082,CUST005543,2017-09-09,Paid Search,0,0
LEAD003083,CUST007596,2018-08-14,Email,0,0
LEAD003084,CUST004960,2018-03-08,Referral,0,0
LEAD003085,CUST003777,2018-04-20,Paid Search,1,1
LEAD003086,CUST003228,2017-02-15,Paid Search,0,0
LEAD003087,CUST008795,2017-03-31,Marketplace,1,1
LEAD003088,CUST004773,2017-05-02,Paid Search,0,0
LEAD003089,CUST006945,2017-05-03,Social,1,0
LEAD003090,CUST003836,2018-08-15,Referral,0,0
LEAD003091,CUST006200,2018-07-27,Marketplace,1,0
LEAD003092,CUST001779,2018-05-26,Email,0,0
LEAD003093,CUST008292,2017-10-06,Organic,0,0
LEAD003094,CUST006563,2018-02-21,Referral,0,0
LEAD003095,CUST008466,2018-02-24,Organic,1,1
LEAD003096,CUST002402,2018-05-26,Social,1,0
LEAD003097,CUST009609,2018-04-29,Paid Search,1,1
LEAD003098,CUST003127,2017-07-16,Organic,1,0
LEAD003099,CUST000159,2018-05-30,Referral,0,0
LEAD003100,CUST001527,2018-02-28,Paid Search,1,0
LEAD003101,CUST006154,2017-02-01,Email,1,0
LEAD003102,CUST006579,2018-05-03,Organic,0,0
LEAD003103,CUST005581,2017-03-14,Email,1,1
LEAD003104,CUST001086,2017-01-05,Paid Search,0,0
LEAD003105,CUST002921,2018-07-03,Referral,0,0
LEAD003106,CUST002129,2017-07-20,Referral,1,1
LEAD003107,CUST007167,2017-02-06,Referral,1,0
LEAD003108,CUST005922,2017-01-01,Organic,1,1
LEAD003109,CUST009283,2017-01-22,Social,0,0
LEAD003110,CUST002005,2018-04-12,Marketplace,1,0
LEAD003111,CUST009547,2018-03-05,Paid Search,1,0
LEAD003112,CUST006752,2017-08-28,Organic,0,0
LEAD003113,CUST003811,2017-05-13,Referral,1,0
LEAD003114,CUST009178,2018-09-25,Email,0,0
LEAD003115,CUST008121,2018-08-02,Organic,1,1
LEAD003116,CUST006570,2018-06-08,Referral,0,0
LEAD003117,CUST009175,2018-06-29,Referral,0,0
LEAD003118,CUST007039,2017-06-01,Referral,1,0
LEAD003119,CUST005230,2018-09-17,Referral,1,1
LEAD003120,CUST009474,2017-04-29,Marketplace,0,0
LEAD003121,CUST005893,2017-08-01,Referral,0,0
LEAD003122,CUST009249,2018-08-27,Email,0,0
LEAD003123,CUST002489,2017-10-27,Email,1,1
LEAD003124,CUST003351,2018-01-31,Organic,1,0
LEAD003125,CUST007796,2018-04-08,Email,0,0
LEAD003126,CUST005638,2017-11-06,Paid Search,1,0
LEAD003127,CUST008409,2018-05-13,Email,1,0
LEAD003128,CUST006308,2017-10-28,Email,0,0
LEAD003129,CUST002856,2017-04-26,Social,0,0
LEAD003130,CUST000450,2017-10-08,Email,1,0
LEAD003131,CUST002159,2017-08-29,Social,1,0
LEAD003132,CUST002551,2017-11-05,Referral,0,0
LEAD003133,CUST007105,2018-02-27,Email,0,0
LEAD003134,CUST005799,2017-06-21,Paid Search,1,0
LEAD003135,CUST003619,2017-08-24,Email,0,0
LEAD003136,CUST005767,2017-11-19,Marketplace,0,0
LEAD003137,CUST003458,2017-01-17,Email,1,0
LEAD003138,CUST003323,2018-04-07,Organic,0,0
LEAD003139,CUST002749,2018-05-10,Organic,1,0
LEAD003140,CUST002553,2018-02-13,Email,1,1
LEAD003141,CUST007726,2018-04-25,Paid Search,0,0
LEAD003142,CUST001640,2017-06-14,Email,0,0
LEAD003143,CUST008412,2017-12-05,Social,0,0
LEAD003144,CUST008427,2017-03-06,Paid Search,0,0
LEAD003145,CUST000008,2017-09-27,Organic,0,0
LEAD003146,CUST002312,2017-07-24,Paid Search,0,0
LEAD003147,CUST001646,2018-09-07,Organic,1,1
LEAD003148,CUST007045,2018-06-23,Referral,0,0
LEAD003149,CUST005823,2017-11-08,Marketplace,0,0
LEAD003150,CUST000110,2017-01-29,Referral,1,0
LEAD003151,CUST008639,2017-02-07,Paid Search,1,0
LEAD003152,CUST009984,2018-05-20,Organic,0,0
LEAD003153,CUST007745,2018-08-01,Email,0,0
LEAD003154,CUST001191,2018-02-02,Paid Search,1,1
LEAD003155,CUST003923,2017-06-11,Email,0,0
LEAD003156,CUST003273,2017-02-03,Marketplace,1,0
LEAD003157,CUST003298,2017-08-03,Organic,0,0
LEAD003158,CUST007909,2018-06-05,Email,0,0
LEAD003159,CUST001080,2017-04-16,Paid Search,1,0
LEAD003160,CUST002386,2017-07-26,Organic,0,0
LEAD003161,CUST000501,2017-04-03,Social,1,0
LEAD003162,CUST004124,2018-09-25,Referral,1,0
LEAD003163,CUST007866,2017-08-21,Referral,1,0
LEAD003164,CUST009417,2018-03-06,Email,0,0
LEAD003165,CUST004255,2017-04-18,Paid Search,0,0
LEAD003166,CUST000793,2017-09-26,Referral,0,0
LEAD003167,CUST004198,2017-02-16,Email,1,1
LEAD003168,CUST006432,2017-06-06,Marketplace,0,0
LEAD003169,CUST007377,2018-05-27,Marketplace,1,1
LEAD003170,CUST009064,2018-02-13,Organic,0,0
LEAD003171,CUST004655,2018-03-07,Paid Search,1,0
LEAD003172,CUST002788,2018-06-23,Organic,1,1
LEAD003173,CUST009541,2017-11-27,Organic,0,0
LEAD003174,CUST002239,2017-07-22,Referral,1,1
LEAD003175,CUST004321,2017-04-18,Referral,1,0
LEAD003176,CUST005725,2018-03-30,Paid Search,1,1
LEAD003177,CUST003595,2017-02-07,Organic,0,0
LEAD003178,CUST009827,2018-02-21,Referral,0,0
LEAD003179,CUST002489,2018-06-30,Marketplace,0,0
LEAD003180,CUST007395,2018-07-11,Organic,1,0
LEAD003181,CUST004466,2018-01-17,Marketplace,1,1
LEAD003182,CUST004253,2017-04-13,Email,0,0
LEAD003183,CUST000536,2017-11-10,Email,1,0
LEAD003184,CUST006129,2017-03-08,Paid Search,1,0
LEAD003185,CUST008693,2017-11-21,Marketplace,0,0
LEAD003186,CUST007789,2018-06-22,Marketplace,0,0
LEAD003187,CUST006392,2018-04-09,Email,0,0
LEAD003188,CUST000969,2017-01-08,Referral,1,1
LEAD003189,CUST001603,2018-01-11,Social,1,1
LEAD003190,CUST005396,2017-10-30,Marketplace,0,0
LEAD003191,CUST005963,2017-10-31,Paid Search,1,1
LEAD003192,CUST009551,2018-01-11,Paid Search,0,0
LEAD003193,CUST005983,2017-08-04,Email,1,0
LEAD003194,CUST003994,2017-06-04,Referral,0,0
LEAD003195,CUST000203,2018-02-28,Marketplace,0,0
LEAD003196,CUST003701,2017-11-30,Marketplace,1,1
LEAD003197,CUST005365,2018-04-21,Organic,1,0
LEAD003198,CUST008120,2017-02-28,Social,1,0
LEAD003199,CUST006978,2017-07-11,Social,1,0
LEAD003200,CUST001514,2017-09-10,Referral,1,1
LEAD003201,CUST007887,2017-01-24,Referral,0,0
LEAD003202,CUST008007,2017-08-23,Referral,0,0
LEAD003203,CUST007953,2017-03-27,Organic,0,0
LEAD003204,CUST005421,2017-03-20,Paid Search,0,0
LEAD003205,CUST007277,2017-04-03,Referral,1,0
LEAD003206,CUST003431,2017-06-09,Social,1,0
LEAD003207,CUST008304,2017-09-17,Referral,0,0
LEAD003208,CUST004544,2017-10-23,Paid Search,1,0
LEAD003209,CUST004578,2017-10-07,Paid Search,0,0
LEAD003210,CUST004355,2018-04-14,Marketplace,1,0
LEAD003211,CUST002777,2017-11-27,Social,0,0
LEAD003212,CUST008827,2017-04-19,Social,1,0
LEAD003213,CUST009850,2017-03-31,Paid Search,1,1
LEAD003214,CUST002825,2017-04-04,Social,1,0
LEAD003215,CUST007976,2017-03-01,Referral,0,0
LEAD003216,CUST007245,2017-11-02,Email,0,0
LEAD003217,CUST009143,2017-12-06,Email,1,0
LEAD003218,CUST006401,2017-11-14,Organic,1,0
LEAD003219,CUST000986,2018-05-01,Organic,0,0
LEAD003220,CUST002695,2018-01-24,Email,1,1
LEAD003221,CUST001919,2018-08-30,Email,1,0
LEAD003222,CUST000531,2018-01-02,Paid Search,1,0
LEAD003223,CUST000881,2018-03-03,Referral,0,0
LEAD003224,CUST005806,2018-09-04,Organic,1,1
LEAD003225,CUST006695,2017-09-01,Paid Search,0,0
LEAD003226,CUST004297,2017-12-21,Marketplace,1,0
LEAD003227,CUST004616,2017-12-17,Organic,1,0
LEAD003228,CUST005624,2017-06-04,Marketplace,1,0
LEAD003229,CUST004100,2017-01-22,Paid Search,1,1
LEAD003230,CUST000579,2018-06-02,Organic,1,1
LEAD003231,CUST001436,2018-06-17,Email,1,1
LEAD003232,CUST007648,2018-07-11,Email,1,0
LEAD003233,CUST003325,2018-07-03,Marketplace,1,0
LEAD003234,CUST002914,2017-11-17,Organic,1,0
LEAD003235,CUST007731,2018-02-07,Social,1,1
LEAD003236,CUST005890,2017-01-18,Referral,0,0
LEAD003237,CUST007811,2018-04-18,Paid Search,0,0
LEAD003238,CUST004014,2017-08-16,Organic,0,0
LEAD003239,CUST005776,2017-01-31,Marketplace,1,0
LEAD003240,CUST006654,2018-02-05,Email,0,0
LEAD003241,CUST001003,2018-04-13,Social,0,0
LEAD003242,CUST004456,2017-01-17,Organic,1,1
LEAD003243,CUST006516,2017-07-24,Paid Search,1,1
LEAD003244,CUST001311,2017-08-16,Referral,0,0
LEAD003245,CUST001062,2017-06-27,Referral,1,1
LEAD003246,CUST008981,2018-01-09,Organic,0,0
LEAD003247,CUST005098,2017-10-24,Referral,0,0
LEAD003248,CUST008143,2018-02-18,Referral,0,0
LEAD003249,CUST000401,2017-06-03,Social,0,0
LEAD003250,CUST009953,2017-03-15,Referral,0,0
LEAD003251,CUST007020,2018-01-06,Email,0,0
LEAD003252,CUST009465,2017-12-27,Paid Search,1,0
LEAD003253,CUST002084,2018-05-21,Organic,1,0
LEAD003254,CUST001235,2017-03-13,Marketplace,0,0
LEAD003255,CUST005386,2018-09-05,Paid Search,1,1
LEAD003256,CUST001412,2017-09-18,Marketplace,1,0
LEAD003257,CUST009259,2018-04-22,Paid Search,1,1
LEAD003258,CUST005379,2017-06-04,Paid Search,1,1
LEAD003259,CUST004389,2018-03-30,Organic,0,0
LEAD003260,CUST009913,2017-03-05,Email,0,0
LEAD003261,CUST005682,2017-12-17,Paid Search,0,0
LEAD003262,CUST005084,2018-06-10,Paid Search,0,0
LEAD003263,CUST006647,2017-06-13,Email,0,0
LEAD003264,CUST007672,2017-03-14,Social,1,0
LEAD003265,CUST000649,2017-02-10,Referral,0,0
LEAD003266,CUST008245,2017-07-30,Paid Search,1,0
LEAD003267,CUST000429,2017-07-11,Email,1,0
LEAD003268,CUST005691,2018-03-21,Referral,0,0
LEAD003269,CUST004076,2017-12-30,Social,1,1
LEAD003270,CUST002317,2018-02-06,Organic,0,0
LEAD003271,CUST002808,2018-07-12,Social,0,0
LEAD003272,CUST000414,2017-10-05,Referral,0,0
LEAD003273,CUST007934,2017-02-11,Email,0,0
LEAD003274,CUST009578,2017-12-08,Social,0,0
LEAD003275,CUST001341,2017-10-10,Email,1,0
LEAD003276,CUST001809,2018-02-09,Organic,1,0
LEAD003277,CUST006989,2017-08-12,Social,1,0
LEAD003278,CUST003787,2017-12-02,Paid Search,0,0
LEAD003279,CUST008431,2018-09-12,Paid Search,0,0
LEAD003280,CUST005269,2018-01-28,Referral,1,0
LEAD003281,CUST002498,2018-08-31,Social,1,0
LEAD003282,CUST004700,2017-01-21,Social,1,0
LEAD003283,CUST009686,2017-06-17,Referral,0,0
LEAD003284,CUST005295,2018-08-19,Marketplace,0,0
LEAD003285,CUST007130,2017-08-17,Paid Search,1,0
LEAD003286,CUST006596,2017-04-26,Marketplace,1,1
LEAD003287,CUST006791,2017-02-12,Social,1,0
LEAD003288,CUST009371,2017-09-04,Social,0,0
LEAD003289,CUST000572,2017-06-20,Email,0,0
LEAD003290,CUST005814,2017-03-29,Organic,0,0
LEAD003291,CUST000564,2017-09-10,Social,0,0
LEAD003292,CUST002951,2017-06-14,Paid Search,0,0
LEAD003293,CUST001860,2017-01-03,Social,1,0
LEAD003294,CUST002808,2018-04-21,Marketplace,0,0
LEAD003295,CUST001996,2018-02-16,Organic,1,0
LEAD003296,CUST003295,2018-06-22,Marketplace,1,0
LEAD003297,CUST009342,2017-01-31,Email,1,0
LEAD003298,CUST005448,2018-09-10,Social,0,0
LEAD003299,CUST004058,2018-08-24,Social,1,1
LEAD003300,CUST004208,2018-02-16,Organic,0,0
LEAD003301,CUST006551,2017-11-14,Referral,0,0
LEAD003302,CUST004689,2017-06-10,Email,0,0
LEAD003303,CUST008604,2018-03-02,Organic,0,0
LEAD003304,CUST002653,2017-07-18,Referral,1,1
LEAD003305,CUST003114,2017-02-22,Email,1,0
LEAD003306,CUST006944,2018-06-13,Referral,1,1
LEAD003307,CUST008804,2018-01-18,Paid Search,1,0
LEAD003308,CUST008896,2018-02-25,Organic,0,0
LEAD003309,CUST002340,2017-06-05,Social,1,0
LEAD003310,CUST000761,2018-08-02,Email,1,1
LEAD003311,CUST006799,2017-10-01,Referral,0,0
LEAD003312,CUST000020,2017-04-23,Marketplace,0,0
LEAD003313,CUST002825,2018-04-04,Marketplace,0,0
LEAD003314,CUST002935,2017-04-16,Social,0,0
LEAD003315,CUST006720,2017-01-26,Organic,1,0
LEAD003316,CUST008156,2018-07-20,Email,0,0
LEAD003317,CUST001231,2018-01-14,Email,1,0
LEAD003318,CUST004295,2018-02-14,Organic,0,0
LEAD003319,CUST008620,2017-09-18,Paid Search,0,0
LEAD003320,CUST008674,2017-02-26,Email,0,0
LEAD003321,CUST006179,2018-02-07,Social,1,1
LEAD003322,CUST004280,2018-09-29,Email,1,0
LEAD003323,CUST001331,2017-12-14,Organic,1,0
LEAD003324,CUST003209,2017-07-10,Marketplace,0,0
LEAD003325,CUST004744,2018-02-13,Organic,1,1
LEAD003326,CUST002739,2017-10-27,Email,1,0
LEAD003327,CUST006231,2017-05-04,Referral,0,0
LEAD003328,CUST003100,2018-02-06,Referral,0,0
LEAD003329,CUST007101,2017-04-05,Marketplace,1,0
LEAD003330,CUST009699,2018-08-11,Organic,1,0
LEAD003331,CUST003988,2018-07-30,Email,1,0
LEAD003332,CUST008809,2018-09-20,Social,0,0
LEAD003333,CUST007149,2018-03-31,Organic,0,0
LEAD003334,CUST004609,2017-03-23,Email,0,0
LEAD003335,CUST009378,2017-09-24,Email,0,0
LEAD003336,CUST006949,2017-03-12,Organic,0,0
LEAD003337,CUST005983,2018-06-14,Organic,0,0
LEAD003338,CUST000908,2017-04-12,Marketplace,1,0
LEAD003339,CUST002773,2017-08-18,Email,0,0
LEAD003340,CUST005265,2017-01-05,Email,0,0
LEAD003341,CUST000655,2017-01-12,Organic,0,0
LEAD003342,CUST000796,2017-01-20,Social,0,0
LEAD003343,CUST000208,2018-09-30,Referral,1,0
LEAD003344,CUST007147,2017-10-27,Referral,0,0
LEAD003345,CUST006704,2017-01-04,Referral,1,1
LEAD003346,CUST009427,2017-03-02,Social,1,1
LEAD003347,CUST000502,2018-04-15,Marketplace,0,0
LEAD003348,CUST008455,2017-06-19,Referral,0,0
LEAD003349,CUST003671,2018-02-05,Paid Search,1,0
LEAD003350,CUST007910,2017-12-12,Paid Search,0,0
LEAD003351,CUST002950,2017-06-30,Social,1,0
LEAD003352,CUST009222,2017-03-26,Email,0,0
LEAD003353,CUST008005,2018-04-10,Referral,1,0
LEAD003354,CUST003798,2018-09-24,Organic,1,0
LEAD003355,CUST006792,2018-07-19,Marketplace,1,0
LEAD003356,CUST006110,2018-08-22,Social,1,1
LEAD003357,CUST006574,2017-01-27,Marketplace,0,0
LEAD003358,CUST004852,2018-01-12,Paid Search,0,0
LEAD003359,CUST002413,2017-03-05,Email,1,1
LEAD003360,CUST009835,2017-06-24,Email,1,0
LEAD003361,CUST007436,2017-07-28,Social,1,0
LEAD003362,CUST002925,2017-12-23,Email,0,0
LEAD003363,CUST007398,2017-04-14,Paid Search,0,0
LEAD003364,CUST005801,2017-09-01,Social,1,0
LEAD003365,CUST001045,2017-12-10,Organic,0,0
LEAD003366,CUST005936,2018-05-06,Email,0,0
LEAD003367,CUST008808,2018-07-23,Social,1,0
LEAD003368,CUST007427,2018-01-07,Paid Search,1,1
LEAD003369,CUST004304,2018-01-01,Referral,1,0
LEAD003370,CUST003293,2018-07-14,Paid Search,1,1
LEAD003371,CUST000682,2018-07-05,Marketplace,0,0
LEAD003372,CUST003600,2017-03-25,Paid Search,0,0
LEAD003373,CUST009757,2018-05-14,Email,0,0
LEAD003374,CUST006767,2018-08-08,Social,1,0
LEAD003375,CUST009815,2017-05-01,Organic,1,0
LEAD003376,CUST005043,2018-09-26,Marketplace,0,0
LEAD003377,CUST005516,2018-05-07,Social,1,0
LEAD003378,CUST000859,2017-06-16,Email,1,1
LEAD003379,CUST004984,2017-12-02,Social,1,0
LEAD003380,CUST006638,2017-03-13,Marketplace,0,0
LEAD003381,CUST005124,2017-03-25,Social,0,0
LEAD003382,CUST007522,2018-04-01,Paid Search,1,0
LEAD003383,CUST007388,2017-08-02,Social,0,0
LEAD003384,CUST000471,2018-03-20,Referral,1,0
LEAD003385,CUST003414,2017-09-02,Referral,1,0
LEAD003386,CUST000345,2017-06-20,Referral,0,0
LEAD003387,CUST005723,2018-04-30,Social,1,0
LEAD003388,CUST000938,2018-02-01,Social,0,0
LEAD003389,CUST008590,2017-12-29,Paid Search,1,1
LEAD003390,CUST006881,2018-02-13,Social,0,0
LEAD003391,CUST008018,2018-03-22,Social,1,1
LEAD003392,CUST005332,2018-06-19,Social,1,0
LEAD003393,CUST001534,2017-06-01,Marketplace,1,1
LEAD003394,CUST000474,2018-01-02,Organic,1,0
LEAD003395,CUST003484,2017-04-28,Social,1,1
LEAD003396,CUST007079,2017-06-02,Paid Search,1,0
LEAD003397,CUST006549,2017-11-01,Paid Search,1,1
LEAD003398,CUST004198,2017-02-17,Referral,0,0
LEAD003399,CUST001089,2017-11-21,Referral,1,0
LEAD003400,CUST000627,2018-05-23,Paid Search,0,0
LEAD003401,CUST003367,2017-12-20,Marketplace,0,0
LEAD003402,CUST002147,2017-12-22,Marketplace,1,0
LEAD003403,CUST009356,2017-07-05,Email,0,0
LEAD003404,CUST000290,2017-02-26,Email,0,0
LEAD003405,CUST009025,2018-01-14,Marketplace,1,0
LEAD003406,CUST003522,2018-06-28,Referral,1,1
LEAD003407,CUST007183,2017-08-28,Social,1,0
LEAD003408,CUST002135,2018-07-16,Social,1,0
LEAD003409,CUST004304,2017-01-06,Organic,1,0
LEAD003410,CUST006955,2017-04-29,Referral,1,0
LEAD003411,CUST007872,2017-02-13,Organic,1,0
LEAD003412,CUST009578,2018-09-05,Referral,1,0
LEAD003413,CUST009814,2017-10-23,Social,0,0
LEAD003414,CUST008428,2018-02-01,Marketplace,0,0
LEAD003415,CUST007777,2018-04-30,Social,1,0
LEAD003416,CUST009671,2017-09-28,Referral,1,0
LEAD003417,CUST003389,2017-09-06,Organic,1,1
LEAD003418,CUST002963,2017-03-09,Organic,0,0
LEAD003419,CUST007906,2017-08-01,Email,0,0
LEAD003420,CUST001606,2018-02-24,Marketplace,1,1
LEAD003421,CUST008484,2017-11-19,Email,0,0
LEAD003422,CUST000154,2017-08-25,Referral,1,0
LEAD003423,CUST007625,2017-04-13,Marketplace,0,0
LEAD003424,CUST009643,2017-07-04,Organic,0,0
LEAD003425,CUST006962,2017-06-17,Organic,0,0
LEAD003426,CUST008914,2017-01-09,Marketplace,1,1
LEAD003427,CUST004733,2017-12-06,Referral,1,1
LEAD003428,CUST003366,2017-12-30,Social,1,0
LEAD003429,CUST003717,2017-11-23,Organic,0,0
LEAD003430,CUST002588,2018-01-08,Organic,1,1
LEAD003431,CUST001793,2018-04-23,Social,1,0
LEAD003432,CUST009168,2017-12-09,Social,1,0
LEAD003433,CUST009124,2018-06-06,Paid Search,0,0
LEAD003434,CUST006582,2018-03-26,Paid Search,0,0
LEAD003435,CUST003984,2018-07-31,Organic,0,0
LEAD003436,CUST001886,2017-12-27,Referral,0,0
LEAD003437,CUST006587,2017-08-24,Social,0,0
LEAD003438,CUST007543,2017-11-05,Email,1,1
LEAD003439,CUST008944,2018-03-23,Marketplace,0,0
LEAD003440,CUST008231,2018-03-14,Organic,0,0
LEAD003441,CUST000708,2017-05-24,Paid Search,1,0
LEAD003442,CUST000941,2017-12-16,Marketplace,0,0
LEAD003443,CUST002755,2018-05-15,Social,0,0
LEAD003444,CUST000810,2017-09-20,Social,1,1
LEAD003445,CUST005906,2018-01-19,Referral,0,0
LEAD003446,CUST000296,2018-07-26,Organic,0,0
LEAD003447,CUST009980,2018-04-25,Paid Search,0,0
LEAD003448,CUST006582,2018-08-22,Organic,0,0
LEAD003449,CUST007472,2018-07-27,Marketplace,0,0
LEAD003450,CUST001773,2017-08-28,Organic,0,0
LEAD003451,CUST002806,2018-09-03,Email,1,1
LEAD003452,CUST007922,2017-09-06,Email,1,1
LEAD003453,CUST006647,2018-04-25,Referral,1,0
LEAD003454,CUST001533,2018-06-26,Organic,1,0
LEAD003455,CUST003296,2018-09-24,Paid Search,1,1
LEAD003456,CUST005762,2017-11-02,Email,1,1
LEAD003457,CUST008199,2017-03-26,Social,1,0
LEAD003458,CUST008845,2017-09-15,Organic,1,0
LEAD003459,CUST006185,2018-09-26,Organic,0,0
LEAD003460,CUST002210,2018-08-19,Social,0,0
LEAD003461,CUST002555,2017-12-01,Referral,1,1
LEAD003462,CUST004505,2017-06-05,Marketplace,0,0
LEAD003463,CUST000679,2017-04-01,Paid Search,1,0
LEAD003464,CUST005827,2018-04-18,Referral,1,1
LEAD003465,CUST005276,2017-06-06,Email,0,0
LEAD003466,CUST008882,2017-05-08,Email,1,1
LEAD003467,CUST004720,2018-04-18,Marketplace,0,0
LEAD003468,CUST007652,2017-04-22,Marketplace,1,0
LEAD003469,CUST009267,2017-09-14,Email,1,0
LEAD003470,CUST002717,2017-07-02,Marketplace,0,0
LEAD003471,CUST002318,2018-09-03,Social,0,0
LEAD003472,CUST009924,2017-04-05,Email,0,0
LEAD003473,CUST005645,2018-03-25,Marketplace,0,0
