snapshot_date,product_id,warehouse_id,stock_quantity,reserved_quantity,reorder_point
2017-08-01,PROD01757,WH002,172,71,63
2017-08-01,PROD01095,WH009,91,56,48
2017-08-01,PROD00590,WH001,328,22,46
2017-08-01,PROD01836,WH002,32,13,24
2017-08-01,PROD00960,WH008,158,74,68
2017-08-01,PROD00932,WH005,272,1,109
2017-08-01,PROD01273,WH001,184,27,59
2017-08-01,PROD00537,WH003,39,17,55
2017-08-01,PROD00918,WH008,338,65,30
2017-08-01,PROD01195,WH005,265,62,90
2017-08-01,PROD00848,WH009,412,17,106
2017-08-01,PROD01904,WH009,495,57,77
2017-08-01,PROD01150,WH004,122,16,36
2017-08-01,PROD01466,WH001,218,37,82
2017-08-01,PROD01149,WH007,424,55,51
2017-08-01,PROD00673,WH006,485,50,47
2017-08-01,PROD00846,WH006,357,17,61
2017-08-01,PROD01895,WH004,146,53,29
2017-08-01,PROD01576,WH010,86,68,53
2017-08-01,PROD01331,WH003,367,62,77
2017-08-01,PROD01183,WH007,83,53,25
2017-08-01,PROD00507,WH003,497,49,20
2017-08-01,PROD00084,WH006,228,65,54
2017-08-01,PROD01045,WH010,272,34,66
2017-08-01,PROD00198,WH007,392,64,75
2017-08-01,PROD01760,WH010,212,72,72
2017-08-01,PROD00285,WH003,293,34,111
2017-08-01,PROD00893,WH005,366,25,65
2017-08-01,PROD01536,WH010,240,47,89
2017-08-01,PROD00168,WH002,495,59,74
2017-08-01,PROD01088,WH004,466,70,71
2017-08-01,PROD01201,WH008,217,64,26
2017-08-01,PROD00230,WH007,29,19,103
2017-08-01,PROD00808,WH009,495,62,72
2017-08-01,PROD01286,WH008,351,61,81
2017-08-01,PROD01343,WH006,233,57,20
2017-08-01,PROD01907,WH010,438,37,62
2017-08-01,PROD00837,WH002,37,17,72
2017-08-01,PROD01451,WH005,197,69,35
2017-08-01,PROD01115,WH007,70,8,61
2017-08-01,PROD00656,WH006,135,0,55
2017-08-01,PROD01471,WH005,447,47,83
2017-08-01,PROD01482,WH001,180,39,76
2017-08-01,PROD00366,WH001,202,43,83
2017-08-01,PROD01317,WH007,326,54,102
2017-08-01,PROD01546,WH006,490,9,110
2017-08-01,PROD01167,WH010,279,73,118
2017-08-01,PROD01585,WH004,359,62,68
2017-08-01,PROD00026,WH001,282,68,109
2017-08-01,PROD00881,WH007,363,12,83
2017-08-01,PROD01242,WH007,427,0,120
2017-08-01,PROD01582,WH001,8,5,40
2017-08-01,PROD00289,WH006,366,68,78
2017-08-01,PROD00271,WH002,446,16,26
2017-08-01,PROD00854,WH009,440,21,61
2017-08-01,PROD01502,WH008,103,51,107
2017-08-01,PROD01147,WH002,262,54,26
2017-08-01,PROD00153,WH009,218,32,81
2017-08-01,PROD00127,WH001,256,32,83
2017-08-01,PROD01469,WH001,434,60,36
2017-08-01,PROD01942,WH005,121,57,119
2017-08-01,PROD00358,WH004,453,7,24
2017-08-01,PROD00319,WH001,151,52,26
2017-08-01,PROD01375,WH010,146,4,111
2017-08-01,PROD00580,WH003,423,39,28
2017-08-01,PROD00699,WH005,360,45,25
2017-08-01,PROD00170,WH005,379,65,46
2017-08-01,PROD01203,WH007,402,7,58
2017-08-01,PROD00193,WH007,69,42,91
2017-08-01,PROD01956,WH010,54,27,95
2017-08-01,PROD00130,WH003,400,76,68
2017-08-01,PROD00548,WH005,290,51,111
2017-08-01,PROD01312,WH001,142,26,74
2017-08-01,PROD01105,WH002,260,47,109
2017-08-01,PROD01156,WH007,419,52,108
2017-08-01,PROD01243,WH006,358,58,32
2017-08-01,PROD01591,WH009,385,24,40
2017-08-01,PROD00783,WH004,308,50,66
2017-08-01,PROD01746,WH009,476,13,31
2017-08-01,PROD00841,WH006,323,18,91
2017-08-01,PROD00686,WH005,65,40,27
2017-08-01,PROD00559,WH001,402,56,64
2017-08-01,PROD00530,WH004,466,2,83
2017-08-01,PROD01489,WH003,392,65,37
2017-08-01,PROD01474,WH004,147,27,118
2017-08-01,PROD01508,WH010,5,3,64
2017-08-01,PROD01816,WH010,122,14,25
2017-08-01,PROD01433,WH010,359,17,76
2017-08-01,PROD01567,WH007,33,15,48
2017-08-01,PROD01943,WH008,22,0,112
2017-08-01,PROD00076,WH006,284,4,114
2017-08-01,PROD01840,WH004,122,1,96
2017-08-01,PROD00342,WH006,249,56,30
2017-08-01,PROD00886,WH004,28,1,37
2017-08-01,PROD00535,WH008,237,15,68
2017-08-01,PROD00903,WH009,48,27,35
2017-08-01,PROD00368,WH003,395,7,74
2017-08-01,PROD01595,WH008,368,33,20
2017-08-01,PROD01781,WH001,254,77,20
2017-08-01,PROD00436,WH006,164,4,74
2017-08-01,PROD01782,WH009,177,43,47
2017-08-01,PROD00839,WH005,337,61,27
2017-08-01,PROD01647,WH005,59,4,107
2017-08-01,PROD00755,WH004,218,20,69
2017-08-01,PROD01308,WH003,30,0,57
2017-08-01,PROD01681,WH005,328,17,72
2017-08-01,PROD01560,WH008,107,18,39
2017-08-01,PROD01750,WH008,76,34,49
2017-08-01,PROD01709,WH004,302,66,117
2017-08-01,PROD01415,WH001,91,7,46
2017-08-01,PROD01513,WH004,69,36,37
2017-08-01,PROD01458,WH008,12,10,113
2017-08-01,PROD00234,WH010,317,37,42
2017-08-01,PROD00524,WH005,239,3,83
2017-08-01,PROD00849,WH008,426,16,51
2017-08-01,PROD01251,WH007,420,74,34
2017-08-01,PROD00065,WH003,271,5,113
2017-08-01,PROD01334,WH009,185,74,95
2017-08-01,PROD00842,WH004,328,62,60
2017-08-01,PROD00286,WH008,262,52,50
2017-08-01,PROD01391,WH002,498,66,55
2017-08-01,PROD01662,WH009,39,11,90
2017-08-01,PROD00069,WH007,291,77,36
2017-08-01,PROD00380,WH002,228,33,58
2017-08-01,PROD01950,WH003,204,42,33
2017-08-01,PROD01254,WH001,413,26,54
2017-08-01,PROD00171,WH003,54,1,75
2017-08-01,PROD01612,WH008,432,28,39
2017-08-01,PROD01605,WH010,386,17,62
2017-08-01,PROD01687,WH003,153,78,80
2017-08-01,PROD00447,WH010,394,63,33
2017-08-01,PROD00476,WH001,429,19,47
2017-08-01,PROD00184,WH009,414,23,21
2017-08-01,PROD00996,WH010,151,51,88
2017-08-01,PROD01456,WH006,112,40,82
2017-08-01,PROD01934,WH003,15,5,61
2017-08-01,PROD00320,WH005,463,60,94
2017-08-01,PROD01043,WH009,34,20,43
2017-08-01,PROD00862,WH002,355,37,21
2017-08-01,PROD01475,WH002,146,49,93
2017-08-01,PROD01855,WH008,159,64,101
2017-08-01,PROD01805,WH006,430,73,118
2017-08-01,PROD01307,WH001,2,0,70
2017-08-01,PROD00523,WH006,135,43,89
2017-08-01,PROD00859,WH003,75,60,88
2017-08-01,PROD00314,WH006,347,34,55
2017-08-01,PROD01931,WH010,42,38,99
2017-08-01,PROD01238,WH010,488,9,87
2017-08-01,PROD00161,WH007,32,7,90
2017-08-01,PROD00835,WH001,87,14,46
2017-08-01,PROD01656,WH003,473,21,35
2017-08-01,PROD00812,WH009,359,49,21
2017-08-01,PROD01227,WH007,437,4,43
2017-08-01,PROD01216,WH005,247,67,112
2017-08-01,PROD01027,WH010,1,0,44
2017-08-01,PROD00985,WH005,47,17,97
2017-08-01,PROD00301,WH003,34,14,114
2017-08-01,PROD00269,WH004,445,23,29
2017-08-01,PROD01305,WH007,496,52,112
2017-08-01,PROD01235,WH006,363,14,43
2017-08-01,PROD01843,WH004,490,48,116
2017-08-01,PROD01324,WH007,448,30,29
2017-08-01,PROD01889,WH008,94,41,64
2017-08-01,PROD00827,WH010,458,5,86
2017-08-01,PROD00328,WH009,294,56,71
2017-08-01,PROD00290,WH008,26,11,64
2017-08-01,PROD00626,WH007,377,49,86
2017-08-01,PROD00585,WH007,483,30,98
2017-08-01,PROD00399,WH007,256,18,105
2017-08-01,PROD01983,WH009,15,8,32
2017-08-01,PROD00458,WH004,68,56,48
2017-08-01,PROD01688,WH007,448,66,103
2017-08-01,PROD00659,WH009,190,27,25
2017-08-01,PROD00925,WH003,189,13,109
2017-08-01,PROD01611,WH008,321,79,26
2017-08-01,PROD01703,WH006,300,20,42
2017-08-01,PROD01947,WH007,245,16,116
2017-08-01,PROD01921,WH008,59,10,89
2017-08-01,PROD01526,WH006,88,71,111
2017-08-01,PROD01618,WH001,293,62,109
2017-08-01,PROD01693,WH003,466,49,27
2017-08-01,PROD00757,WH004,11,9,119
2017-08-01,PROD00083,WH003,315,14,99
2017-08-01,PROD01075,WH004,488,78,103
2017-08-01,PROD01648,WH006,396,4,106
2017-08-01,PROD00900,WH004,22,18,101
2017-08-01,PROD01882,WH008,307,77,95
2017-08-01,PROD00015,WH008,61,44,58
2017-08-01,PROD01552,WH008,50,14,57
2017-08-01,PROD01698,WH010,366,8,46
2017-08-01,PROD01499,WH002,334,25,35
2017-08-01,PROD00405,WH002,180,6,72
2017-08-01,PROD00081,WH005,112,10,24
2017-08-01,PROD00177,WH005,197,6,83
2017-08-01,PROD00621,WH010,75,40,29
2017-08-01,PROD00278,WH004,201,62,40
2017-08-01,PROD00681,WH002,101,26,118
2017-08-01,PROD00372,WH005,494,12,101
2017-08-01,PROD01623,WH009,24,4,113
2017-08-01,PROD00398,WH007,262,54,75
2017-08-01,PROD00039,WH005,11,2,55
2017-08-01,PROD01664,WH003,140,50,110
2017-08-01,PROD01076,WH005,317,18,113
2017-08-01,PROD01223,WH001,356,0,49
2017-08-01,PROD00529,WH010,258,35,97
2017-08-01,PROD01890,WH008,369,50,74
2017-08-01,PROD01754,WH007,343,54,93
2017-08-01,PROD01309,WH003,500,7,120
2017-08-01,PROD01341,WH010,43,16,108
2017-08-01,PROD01945,WH010,2,1,56
2017-08-01,PROD01228,WH006,339,78,120
2017-08-01,PROD00487,WH008,152,35,55
2017-08-01,PROD00053,WH003,482,22,107
2017-08-01,PROD01794,WH004,63,34,73
2017-08-01,PROD01973,WH005,95,4,35
2017-08-01,PROD00362,WH005,313,56,47
2017-08-01,PROD00525,WH007,257,70,50
2017-08-01,PROD00945,WH008,148,52,110
2017-08-01,PROD01866,WH005,30,11,93
2017-08-01,PROD01079,WH006,492,15,29
2017-08-01,PROD01933,WH007,226,41,38
2017-08-01,PROD01241,WH001,375,22,76
2017-08-01,PROD01970,WH001,219,65,73
2017-08-01,PROD01096,WH003,379,77,73
2017-08-01,PROD01915,WH005,392,13,68
2017-08-01,PROD01636,WH004,85,25,77
2017-08-01,PROD01814,WH006,21,15,107
2017-08-01,PROD00182,WH009,102,28,68
2017-08-01,PROD01828,WH006,248,79,87
2017-08-01,PROD01953,WH006,482,10,36
2017-08-01,PROD00409,WH009,148,40,57
2017-08-01,PROD00516,WH003,420,43,72
2017-08-01,PROD00772,WH005,496,10,67
2017-08-01,PROD01801,WH008,353,51,80
2017-08-01,PROD01112,WH001,158,21,96
2017-08-01,PROD00073,WH007,189,31,28
2017-08-01,PROD00422,WH010,113,74,78
2017-08-01,PROD00677,WH004,77,40,107
2017-08-01,PROD01107,WH003,48,38,66
2017-08-01,PROD00005,WH009,284,37,35
2017-08-01,PROD00789,WH001,399,2,53
2017-08-01,PROD00169,WH008,296,6,21
2017-08-01,PROD01980,WH006,431,21,103
2017-08-01,PROD01696,WH010,232,51,45
2017-08-01,PROD00822,WH006,409,46,50
2017-08-01,PROD00490,WH003,225,40,111
2017-08-01,PROD01163,WH001,232,24,33
2017-08-01,PROD00357,WH010,473,53,108
2017-08-01,PROD01129,WH010,492,34,89
2017-08-01,PROD01800,WH001,417,71,24
2017-08-01,PROD01077,WH007,393,0,35
2017-08-01,PROD00180,WH008,478,12,112
2017-08-01,PROD00957,WH005,32,22,54
2017-08-01,PROD00191,WH008,251,30,95
2017-08-01,PROD00128,WH003,448,14,79
2017-08-01,PROD01845,WH004,137,69,63
2017-08-01,PROD01010,WH007,424,46,117
2017-08-01,PROD00014,WH008,281,3,85
2017-08-01,PROD00521,WH009,468,76,80
2017-08-01,PROD01630,WH001,148,42,82
2017-08-01,PROD00968,WH010,391,69,39
2017-08-01,PROD01326,WH010,105,25,52
2017-08-01,PROD01861,WH005,21,20,91
2017-08-01,PROD01749,WH007,280,43,106
2017-08-01,PROD01029,WH009,256,25,61
2017-08-01,PROD00384,WH001,375,59,89
2017-08-01,PROD00047,WH008,486,20,76
2017-08-01,PROD00910,WH009,386,80,48
2017-08-01,PROD00628,WH001,463,9,25
2017-08-01,PROD01457,WH004,400,72,45
2017-08-01,PROD01173,WH010,233,62,50
2017-08-01,PROD01641,WH007,410,1,52
2017-08-01,PROD01089,WH006,108,71,98
2017-08-01,PROD00991,WH007,56,44,58
2017-08-01,PROD01905,WH007,51,6,107
2017-08-01,PROD00780,WH003,412,38,46
2017-08-01,PROD01908,WH010,461,36,31
2017-08-01,PROD01770,WH003,131,63,65
2017-08-01,PROD01000,WH004,189,74,120
2017-08-01,PROD00850,WH005,89,62,59
2017-08-01,PROD01402,WH008,134,22,24
2017-08-01,PROD00555,WH002,298,56,93
2017-08-01,PROD01196,WH007,436,37,77
2017-08-01,PROD01792,WH001,186,26,118
2017-08-01,PROD00919,WH010,125,10,22
2017-08-01,PROD00233,WH009,86,57,98
2017-08-01,PROD01812,WH009,55,0,41
2017-08-01,PROD00329,WH004,395,17,108
2017-08-01,PROD01706,WH009,107,41,37
2017-08-01,PROD00651,WH005,274,55,31
2017-08-01,PROD01132,WH007,446,68,93
2017-08-01,PROD01354,WH007,392,77,100
2017-08-01,PROD01219,WH001,266,60,35
2017-08-01,PROD01660,WH008,309,23,118
2017-08-01,PROD00056,WH001,213,0,38
2017-08-01,PROD01135,WH006,195,35,81
2017-08-01,PROD00413,WH003,71,15,109
2017-08-01,PROD01109,WH006,478,42,86
2017-08-01,PROD00318,WH005,494,12,119
2017-08-01,PROD00511,WH010,176,79,57
2017-08-01,PROD00145,WH008,255,37,65
2017-08-01,PROD00466,WH006,417,28,40
2017-08-01,PROD00455,WH005,485,30,27
2017-08-01,PROD01514,WH008,379,9,66
2017-08-01,PROD01399,WH007,199,61,86
2017-08-01,PROD00692,WH006,377,59,36
2017-08-01,PROD00573,WH008,152,44,112
2017-08-01,PROD01224,WH001,231,24,77
2017-08-01,PROD01577,WH004,149,67,32
2017-08-01,PROD01670,WH002,328,57,57
2017-08-01,PROD00519,WH006,453,44,88
2017-08-01,PROD01374,WH006,448,32,31
2017-08-01,PROD01125,WH009,274,34,27
2017-08-01,PROD00213,WH006,184,7,55
2017-08-01,PROD01194,WH003,75,58,111
2017-09-01,PROD00419,WH001,112,35,100
2017-09-01,PROD00050,WH003,339,10,95
2017-09-01,PROD01193,WH004,419,51,40
2017-09-01,PROD01221,WH008,344,54,36
2017-09-01,PROD01853,WH006,189,0,81
2017-09-01,PROD00584,WH010,411,45,118
2017-09-01,PROD01415,WH003,220,18,100
2017-09-01,PROD01844,WH007,269,46,40
2017-09-01,PROD01175,WH003,376,42,64
2017-09-01,PROD01598,WH010,165,42,67
2017-09-01,PROD01126,WH006,197,67,86
2017-09-01,PROD00700,WH007,488,8,31
2017-09-01,PROD00097,WH002,435,32,96
2017-09-01,PROD01856,WH005,468,3,56
2017-09-01,PROD01435,WH010,311,73,110
2017-09-01,PROD00460,WH001,209,78,91
2017-09-01,PROD01768,WH010,467,64,44
2017-09-01,PROD00712,WH008,365,7,111
2017-09-01,PROD00424,WH006,421,3,47
2017-09-01,PROD00551,WH003,128,37,80
2017-09-01,PROD01378,WH003,420,20,42
2017-09-01,PROD01832,WH006,443,64,120
2017-09-01,PROD01715,WH001,213,25,98
2017-09-01,PROD01011,WH008,392,56,85
2017-09-01,PROD00629,WH008,132,54,101
2017-09-01,PROD01543,WH005,331,35,23
2017-09-01,PROD01794,WH005,323,71,56
2017-09-01,PROD01229,WH006,87,33,77
2017-09-01,PROD00283,WH007,467,66,59
2017-09-01,PROD00239,WH002,405,78,35
2017-09-01,PROD01487,WH002,386,55,106
2017-09-01,PROD01215,WH006,433,37,42
2017-09-01,PROD01376,WH001,395,55,64
2017-09-01,PROD00104,WH001,385,19,119
2017-09-01,PROD01031,WH003,199,65,45
2017-09-01,PROD01840,WH001,404,39,75
2017-09-01,PROD01980,WH003,178,13,91
2017-09-01,PROD00952,WH001,126,8,101
2017-09-01,PROD00308,WH005,38,20,20
2017-09-01,PROD00666,WH009,410,3,73
2017-09-01,PROD01827,WH007,216,66,63
2017-09-01,PROD01147,WH006,176,77,26
2017-09-01,PROD00290,WH006,380,35,95
2017-09-01,PROD01291,WH001,345,58,108
2017-09-01,PROD01048,WH009,102,15,50
2017-09-01,PROD01863,WH004,448,27,94
2017-09-01,PROD00538,WH007,488,54,101
2017-09-01,PROD00438,WH003,191,25,36
2017-09-01,PROD01027,WH002,192,65,51
2017-09-01,PROD01556,WH004,383,55,95
2017-09-01,PROD00152,WH005,343,19,117
2017-09-01,PROD00140,WH007,138,43,28
2017-09-01,PROD01268,WH009,265,66,70
2017-09-01,PROD01755,WH003,79,46,70
2017-09-01,PROD01818,WH002,108,24,89
2017-09-01,PROD00792,WH006,440,44,33
2017-09-01,PROD00958,WH010,38,37,47
2017-09-01,PROD01327,WH002,310,49,58
2017-09-01,PROD00240,WH005,295,69,93
2017-09-01,PROD00881,WH010,66,63,79
2017-09-01,PROD00587,WH003,468,56,51
2017-09-01,PROD01004,WH005,442,73,50
2017-09-01,PROD00303,WH004,161,21,48
2017-09-01,PROD01254,WH004,348,30,103
2017-09-01,PROD01925,WH003,47,38,28
2017-09-01,PROD00070,WH002,474,24,118
2017-09-01,PROD01769,WH006,17,17,41
2017-09-01,PROD01511,WH009,414,40,62
2017-09-01,PROD00414,WH004,314,62,52
2017-09-01,PROD00091,WH007,233,46,106
2017-09-01,PROD00855,WH008,88,11,42
2017-09-01,PROD01089,WH008,62,20,86
2017-09-01,PROD01047,WH006,459,33,54
2017-09-01,PROD00519,WH008,449,31,87
2017-09-01,PROD00174,WH010,337,17,108
2017-09-01,PROD00673,WH004,414,15,111
2017-09-01,PROD00040,WH009,140,77,29
2017-09-01,PROD00528,WH007,57,29,116
2017-09-01,PROD01578,WH004,467,61,46
2017-09-01,PROD00690,WH003,223,22,55
2017-09-01,PROD01634,WH006,405,53,31
2017-09-01,PROD00929,WH005,71,24,20
2017-09-01,PROD00046,WH001,155,19,113
2017-09-01,PROD01971,WH005,47,19,39
2017-09-01,PROD00391,WH010,359,11,107
2017-09-01,PROD00915,WH003,445,43,95
2017-09-01,PROD01486,WH002,394,58,85
2017-09-01,PROD00212,WH008,4,0,98
2017-09-01,PROD01491,WH007,62,50,70
2017-09-01,PROD00509,WH008,165,62,65
2017-09-01,PROD01839,WH009,245,20,20
2017-09-01,PROD01970,WH010,139,1,77
2017-09-01,PROD00136,WH002,376,34,33
2017-09-01,PROD00444,WH007,16,12,87
2017-09-01,PROD01676,WH010,410,37,26
2017-09-01,PROD00834,WH002,335,19,50
2017-09-01,PROD00449,WH005,141,68,113
2017-09-01,PROD01588,WH009,61,37,41
2017-09-01,PROD00511,WH004,409,44,79
2017-09-01,PROD01757,WH007,90,75,29
2017-09-01,PROD01292,WH007,393,37,44
2017-09-01,PROD00231,WH002,347,39,35
2017-09-01,PROD01528,WH004,363,75,69
2017-09-01,PROD01558,WH004,389,35,59
2017-09-01,PROD01242,WH003,254,46,45
2017-09-01,PROD01138,WH002,281,12,87
2017-09-01,PROD01993,WH006,488,40,52
2017-09-01,PROD01069,WH008,177,13,81
2017-09-01,PROD01240,WH003,349,72,50
2017-09-01,PROD01895,WH001,354,23,119
2017-09-01,PROD00321,WH010,68,13,104
2017-09-01,PROD01921,WH008,178,33,54
2017-09-01,PROD00301,WH009,200,60,27
2017-09-01,PROD00404,WH010,440,37,56
2017-09-01,PROD00370,WH007,124,32,85
2017-09-01,PROD00854,WH005,9,9,68
2017-09-01,PROD01124,WH008,62,24,43
2017-09-01,PROD00069,WH005,90,43,34
2017-09-01,PROD00778,WH009,11,2,116
2017-09-01,PROD00742,WH002,200,55,82
2017-09-01,PROD00157,WH001,108,33,53
2017-09-01,PROD00731,WH009,479,79,28
2017-09-01,PROD01024,WH009,407,18,71
2017-09-01,PROD00805,WH004,268,22,62
2017-09-01,PROD00574,WH008,372,17,85
2017-09-01,PROD01264,WH010,236,18,82
2017-09-01,PROD00245,WH001,273,30,91
2017-09-01,PROD00751,WH001,395,55,92
2017-09-01,PROD01821,WH006,412,53,111
2017-09-01,PROD01237,WH003,10,5,56
2017-09-01,PROD01109,WH006,78,1,33
2017-09-01,PROD01245,WH004,496,9,59
2017-09-01,PROD01420,WH008,375,64,111
2017-09-01,PROD00900,WH010,173,41,39
2017-09-01,PROD00604,WH002,226,40,53
2017-09-01,PROD00280,WH004,68,54,25
2017-09-01,PROD01123,WH002,187,52,96
2017-09-01,PROD01198,WH004,15,2,34
2017-09-01,PROD00632,WH008,317,23,94
2017-09-01,PROD00505,WH008,142,64,65
2017-09-01,PROD00959,WH004,492,3,65
2017-09-01,PROD01692,WH009,403,6,40
2017-09-01,PROD01276,WH008,215,67,115
2017-09-01,PROD00930,WH009,440,19,112
2017-09-01,PROD00374,WH002,62,31,24
2017-09-01,PROD01843,WH010,86,23,41
2017-09-01,PROD01344,WH008,164,33,47
2017-09-01,PROD00679,WH003,498,14,43
2017-09-01,PROD01711,WH005,368,19,101
2017-09-01,PROD00863,WH001,69,27,118
2017-09-01,PROD00332,WH010,92,58,30
2017-09-01,PROD01039,WH001,82,65,95
2017-09-01,PROD01017,WH008,285,69,37
2017-09-01,PROD01804,WH009,348,1,112
2017-09-01,PROD01446,WH001,213,23,84
2017-09-01,PROD00837,WH003,299,27,110
2017-09-01,PROD00670,WH009,495,38,31
2017-09-01,PROD00640,WH004,358,22,85
2017-09-01,PROD01625,WH003,196,21,23
2017-09-01,PROD01223,WH010,71,50,55
2017-09-01,PROD00272,WH008,27,9,77
2017-09-01,PROD01057,WH001,116,56,104
2017-09-01,PROD01903,WH007,220,32,98
2017-09-01,PROD01195,WH003,496,51,33
2017-09-01,PROD01156,WH003,27,10,74
2017-09-01,PROD01075,WH008,132,42,99
2017-09-01,PROD00763,WH007,18,12,82
2017-09-01,PROD00941,WH005,71,42,37
2017-09-01,PROD00216,WH007,469,4,101
2017-09-01,PROD01430,WH009,390,55,85
2017-09-01,PROD00533,WH010,427,30,44
2017-09-01,PROD00002,WH010,159,78,53
2017-09-01,PROD00631,WH005,174,47,25
2017-09-01,PROD00907,WH004,35,7,109
2017-09-01,PROD00427,WH001,93,11,20
2017-09-01,PROD00950,WH007,28,9,53
2017-09-01,PROD01171,WH005,193,70,26
2017-09-01,PROD00683,WH003,262,71,51
2017-09-01,PROD00194,WH009,455,40,34
2017-09-01,PROD00132,WH004,94,57,112
2017-09-01,PROD00514,WH005,417,19,101
2017-09-01,PROD00472,WH007,230,31,28
2017-09-01,PROD00242,WH009,344,19,113
2017-09-01,PROD00127,WH008,137,7,39
2017-09-01,PROD01368,WH008,361,4,90
2017-09-01,PROD00030,WH005,390,23,96
2017-09-01,PROD00954,WH010,247,64,118
2017-09-01,PROD00765,WH004,480,68,31
2017-09-01,PROD00745,WH009,380,32,66
2017-09-01,PROD00284,WH009,277,75,108
2017-09-01,PROD01899,WH004,10,8,39
2017-09-01,PROD01735,WH010,243,66,39
2017-09-01,PROD01551,WH008,111,6,48
2017-09-01,PROD01095,WH009,257,4,105
2017-09-01,PROD01072,WH006,102,10,108
2017-09-01,PROD00621,WH002,119,2,25
2017-09-01,PROD01436,WH006,3,1,73
2017-09-01,PROD01466,WH007,98,20,48
2017-09-01,PROD00071,WH010,231,47,76
2017-09-01,PROD01729,WH007,142,19,50
2017-09-01,PROD01110,WH005,294,22,103
2017-09-01,PROD01525,WH006,315,66,114
2017-09-01,PROD00295,WH004,281,54,21
2017-09-01,PROD01319,WH008,405,74,72
2017-09-01,PROD00627,WH004,464,53,98
2017-09-01,PROD00139,WH008,364,45,61
2017-09-01,PROD01632,WH001,420,9,48
2017-09-01,PROD00694,WH007,244,35,109
2017-09-01,PROD01896,WH008,259,3,95
2017-09-01,PROD00024,WH010,146,73,87
2017-09-01,PROD00691,WH005,99,54,58
2017-09-01,PROD00375,WH010,255,13,120
2017-09-01,PROD01944,WH009,83,42,83
2017-09-01,PROD01637,WH008,338,69,98
2017-09-01,PROD01659,WH003,41,29,57
2017-09-01,PROD00885,WH004,486,54,75
2017-09-01,PROD00890,WH007,321,44,63
2017-09-01,PROD00119,WH010,375,68,106
2017-09-01,PROD01930,WH007,434,49,75
2017-09-01,PROD00998,WH003,366,43,32
2017-09-01,PROD01725,WH001,344,66,42
2017-09-01,PROD00980,WH003,22,6,56
2017-09-01,PROD01280,WH007,342,6,52
2017-09-01,PROD01253,WH004,231,8,103
2017-09-01,PROD01305,WH006,401,48,50
2017-09-01,PROD01629,WH009,410,50,63
2017-09-01,PROD00128,WH007,169,46,58
2017-09-01,PROD00677,WH010,414,77,68
2017-09-01,PROD01314,WH007,484,67,49
2017-09-01,PROD00561,WH008,59,27,44
2017-09-01,PROD01935,WH010,424,68,54
2017-09-01,PROD00333,WH008,85,50,60
2017-09-01,PROD01791,WH007,450,75,98
2017-09-01,PROD00063,WH004,404,63,91
2017-09-01,PROD01758,WH004,109,40,58
2017-09-01,PROD01962,WH002,336,72,107
2017-09-01,PROD01385,WH004,390,65,74
2017-09-01,PROD01021,WH001,107,16,108
2017-09-01,PROD01034,WH001,414,80,60
2017-09-01,PROD00271,WH002,420,73,33
2017-09-01,PROD01192,WH005,393,23,100
2017-09-01,PROD00687,WH005,350,26,36
2017-09-01,PROD01142,WH009,165,43,37
2017-09-01,PROD01115,WH001,284,66,96
2017-09-01,PROD00953,WH005,206,25,80
2017-09-01,PROD00914,WH008,56,46,22
2017-09-01,PROD01423,WH003,7,2,120
2017-09-01,PROD00842,WH006,20,16,67
2017-09-01,PROD01130,WH010,91,29,74
2017-09-01,PROD01581,WH006,82,50,73
2017-09-01,PROD00662,WH007,392,50,70
2017-09-01,PROD01594,WH008,56,49,27
2017-09-01,PROD00589,WH006,284,8,62
2017-09-01,PROD00484,WH003,135,15,37
2017-09-01,PROD00530,WH009,263,76,74
2017-09-01,PROD01393,WH007,70,22,71
2017-09-01,PROD00365,WH005,389,13,90
2017-09-01,PROD01078,WH007,66,15,67
2017-09-01,PROD01290,WH008,17,5,56
2017-09-01,PROD01720,WH009,153,18,106
2017-09-01,PROD01141,WH005,399,19,83
2017-09-01,PROD00244,WH003,433,31,56
2017-09-01,PROD00972,WH008,258,35,79
2017-09-01,PROD00780,WH004,424,28,79
2017-09-01,PROD01162,WH009,8,0,33
2017-09-01,PROD01897,WH005,470,24,22
2017-09-01,PROD01533,WH007,127,44,22
2017-09-01,PROD00738,WH002,135,26,85
2017-09-01,PROD01475,WH009,61,61,75
2017-09-01,PROD01535,WH005,231,1,58
2017-09-01,PROD00838,WH009,238,53,102
2017-09-01,PROD01590,WH005,225,41,119
2017-09-01,PROD00611,WH007,371,73,23
2017-09-01,PROD01775,WH007,65,18,113
2017-09-01,PROD01577,WH009,330,40,107
2017-09-01,PROD01697,WH003,2,0,63
2017-09-01,PROD00754,WH004,209,69,39
2017-09-01,PROD01835,WH008,324,46,107
2017-09-01,PROD00494,WH009,386,0,70
2017-09-01,PROD00442,WH002,387,11,92
2017-09-01,PROD01248,WH009,182,51,46
2017-09-01,PROD00898,WH010,226,37,28
2017-09-01,PROD00401,WH006,95,15,37
2017-09-01,PROD00928,WH001,500,15,20
2017-09-01,PROD01498,WH005,334,1,104
2017-09-01,PROD00844,WH004,272,76,95
2017-09-01,PROD00252,WH002,433,28,44
2017-09-01,PROD01478,WH004,358,71,94
2017-09-01,PROD00490,WH007,314,38,84
2017-09-01,PROD00462,WH001,337,69,48
2017-09-01,PROD00190,WH008,165,74,29
2017-09-01,PROD01224,WH009,383,27,92
