date,campaign_id,channel,impressions,clicks,leads,conversions,spend
2017-04-25,CAMP0019,Google Search,64846,3156,566,133,703.05
2018-04-27,CAMP0003,Facebook,93831,5750,664,33,1484.6
2017-01-19,CAMP0009,Google Search,117331,7866,948,73,309.04
2017-12-30,CAMP0026,Affiliate,33130,1916,90,22,1028.35
2017-02-04,CAMP0007,Email,22559,1983,309,49,1998.84
2018-02-25,CAMP0024,Organic,57014,3130,145,14,667.65
2018-01-11,CAMP0013,Affiliate,73177,4001,552,60,1725.63
2018-03-21,CAMP0020,Google Search,90401,2245,403,115,1373.19
2017-04-12,CAMP0019,Google Search,94768,8735,1152,143,1602.64
2017-07-27,CAMP0027,Affiliate,36197,390,55,6,1148.22
2017-01-16,CAMP0009,Google Search,119285,11464,1048,261,283.67
2017-09-02,CAMP0010,Affiliate,67207,5818,487,142,631.03
2017-08-25,CAMP0010,Affiliate,43100,2990,189,19,1751.09
2017-09-05,CAMP0023,Facebook,105208,15544,1165,141,1242.78
2018-04-21,CAMP0003,Facebook,51376,5846,708,65,1720.9
2017-06-04,CAMP0015,Instagram,43079,3180,225,47,379.86
2017-08-13,CAMP0028,Facebook,16030,939,104,22,1885.92
2017-06-06,CAMP0008,Instagram,91223,1921,266,24,168.96
2018-04-19,CAMP0025,Referral,59504,3021,139,12,1979.74
2017-11-14,CAMP0011,Referral,62665,7748,1260,220,1501.47
2017-08-23,CAMP0027,Affiliate,119086,16729,959,183,721.13
2017-04-22,CAMP0019,Google Search,7741,423,23,1,760.64
2018-04-06,CAMP0003,Facebook,49207,4526,266,57,577.81
2018-05-21,CAMP0017,Email,79288,9113,402,52,517.37
2017-04-10,CAMP0002,Facebook,99225,10019,357,73,161.22
2017-04-09,CAMP0029,Organic,6119,485,44,9,257.65
2018-03-23,CAMP0020,Google Search,99764,11418,1656,166,1845.86
2018-03-09,CAMP0018,Instagram,10412,1076,190,34,1743.74
2017-12-16,CAMP0026,Affiliate,91544,1402,193,54,151.52
2018-05-07,CAMP0017,Email,115646,6249,227,16,1184.89
2018-03-28,CAMP0005,Affiliate,96442,6899,1217,329,1036.36
2018-02-04,CAMP0024,Organic,9588,241,20,1,1928.13
2017-04-20,CAMP0019,Google Search,70554,6317,429,87,1646.97
2017-09-15,CAMP0001,Affiliate,52374,3478,606,93,545.35
2017-01-19,CAMP0009,Google Search,12128,492,68,10,1604.58
2018-01-28,CAMP0004,Instagram,12238,1617,138,12,240.18
2017-09-14,CAMP0001,Affiliate,83753,1374,111,13,1174.43
2017-05-28,CAMP0030,Affiliate,8932,661,103,33,1826.06
2018-04-19,CAMP0005,Affiliate,59991,2439,397,35,81.23
2018-05-05,CAMP0014,Organic,51059,7320,748,176,847.54
2017-06-10,CAMP0015,Instagram,29562,479,28,7,612.06
2017-03-24,CAMP0002,Facebook,102521,6328,539,177,660.39
2018-01-15,CAMP0013,Affiliate,112182,5115,796,202,1673.45
2017-08-17,CAMP0028,Facebook,99180,10271,431,144,1499.5
2017-10-02,CAMP0012,Organic,71854,2699,270,31,1566.15
2018-03-08,CAMP0021,Referral,103115,4715,377,95,332.87
2017-12-22,CAMP0026,Affiliate,18167,1922,192,34,509.43
2017-04-27,CAMP0019,Google Search,45732,744,57,3,1686.18
2017-06-06,CAMP0030,Affiliate,105938,13155,842,78,1223.25
2018-03-07,CAMP0018,Instagram,107702,4503,580,62,918.94
2018-05-24,CAMP0025,Referral,109538,2186,299,33,1850.22
2017-09-13,CAMP0023,Facebook,31610,2691,356,83,171.55
2017-08-20,CAMP0023,Facebook,97608,6662,896,180,1651.42
2017-01-15,CAMP0007,Email,93583,8524,565,62,556.66
2017-06-17,CAMP0008,Instagram,113157,1203,153,33,993.63
2018-01-16,CAMP0013,Affiliate,17713,2224,245,78,58.51
2018-05-23,CAMP0017,Email,103652,4655,528,94,759.08
2017-05-05,CAMP0019,Google Search,38785,4526,298,29,1655.28
2017-11-14,CAMP0022,Referral,95823,4505,272,79,1335.93
2017-11-08,CAMP0022,Referral,51137,4543,251,35,1074.55
2018-05-03,CAMP0014,Organic,101754,8831,636,65,1149.11
2018-05-24,CAMP0025,Referral,54228,5369,553,171,347.38
2017-01-09,CAMP0007,Email,111546,2295,202,68,1929.22
2017-11-08,CAMP0022,Referral,96688,13594,1159,241,878.99
2017-08-23,CAMP0027,Affiliate,21862,630,103,8,1332.19
2017-01-30,CAMP0009,Google Search,55967,5401,244,32,440.81
2017-09-13,CAMP0001,Affiliate,21780,823,66,12,1102.34
2017-09-08,CAMP0023,Facebook,26985,1548,106,12,607.15
2017-08-12,CAMP0028,Facebook,108516,9348,1163,126,1555.39
2017-10-03,CAMP0012,Organic,71375,4713,146,20,798.7
2018-01-17,CAMP0004,Instagram,8223,1019,61,16,590.29
2017-11-17,CAMP0011,Referral,87176,12031,419,93,1877.6
2018-03-27,CAMP0020,Google Search,81698,5541,485,135,794.07
2017-09-03,CAMP0023,Facebook,59044,5550,863,45,323.93
2017-01-24,CAMP0007,Email,91992,9846,1256,325,1688.57
2017-08-20,CAMP0010,Affiliate,119821,17780,2211,628,1821.44
2018-01-21,CAMP0024,Organic,14425,367,25,3,65.41
2017-02-03,CAMP0007,Email,66834,2885,483,124,1709.42
2017-10-26,CAMP0006,Organic,16174,2404,313,63,523.98
2017-03-12,CAMP0002,Facebook,38076,5591,332,27,236.24
2018-04-14,CAMP0003,Facebook,62201,5956,409,133,1232.98
2018-04-07,CAMP0003,Facebook,11946,603,92,15,1377.82
2017-05-02,CAMP0019,Google Search,111092,4970,367,39,994.54
2017-06-04,CAMP0008,Instagram,115963,7280,1290,317,1390.5
2017-05-16,CAMP0029,Organic,46991,2860,342,105,1158.99
2018-04-29,CAMP0025,Referral,52349,1743,298,46,183.56
2017-10-08,CAMP0012,Organic,49745,5690,756,102,1568.47
2017-08-22,CAMP0010,Affiliate,87777,4883,731,223,1072.21
2018-04-08,CAMP0005,Affiliate,5425,623,47,7,1686.73
2017-05-01,CAMP0029,Organic,118410,14212,2280,221,1940.74
2017-06-04,CAMP0008,Instagram,113128,14175,474,35,1997.38
2017-08-26,CAMP0023,Facebook,116981,9472,1394,347,759.85
2018-05-16,CAMP0017,Email,53726,5823,638,51,979.63
2017-12-25,CAMP0026,Affiliate,60423,1252,54,5,1093.95
2017-09-04,CAMP0023,Facebook,119522,1467,65,11,500.22
2018-01-19,CAMP0004,Instagram,60034,3997,314,31,649.63
2017-04-08,CAMP0019,Google Search,59328,5911,936,190,1003.55
2017-04-22,CAMP0029,Organic,26868,3447,117,36,211.42
2017-09-26,CAMP0012,Organic,55814,6278,595,57,1476.39
2017-08-18,CAMP0028,Facebook,90614,3299,268,93,472.54
2018-05-09,CAMP0025,Referral,93805,9615,1648,116,1644.55
2017-09-24,CAMP0012,Organic,88634,5227,526,126,1091.34
2017-11-17,CAMP0011,Referral,60466,4008,498,123,82.17
2017-08-02,CAMP0016,Email,64467,9043,1119,280,1395.72
2018-03-24,CAMP0018,Instagram,45013,1885,228,27,262.14
2018-03-27,CAMP0020,Google Search,37361,1184,157,16,1447.79
2018-04-06,CAMP0003,Facebook,107626,10964,581,56,478.78
2017-06-12,CAMP0008,Instagram,50181,3945,253,51,291.07
2018-04-14,CAMP0003,Facebook,29505,401,53,17,302.03
2017-10-17,CAMP0006,Organic,96841,1868,325,84,293.98
2017-05-03,CAMP0019,Google Search,100194,14703,628,137,729.74
2017-08-13,CAMP0023,Facebook,114349,12048,808,74,659.24
2017-05-21,CAMP0015,Instagram,117280,4959,324,98,1495.59
2018-02-15,CAMP0024,Organic,59800,1011,48,6,447.02
2017-03-24,CAMP0002,Facebook,58330,2288,105,11,779.04
2018-02-05,CAMP0024,Organic,31479,3168,209,57,1276.03
2018-01-25,CAMP0004,Instagram,36827,5439,620,88,1900.83
2018-01-13,CAMP0004,Instagram,119255,8526,1002,263,538.77
2017-08-06,CAMP0028,Facebook,21973,380,21,1,1774.94
2017-08-08,CAMP0027,Affiliate,75817,1293,182,62,1127.18
2018-05-17,CAMP0025,Referral,100135,4536,677,213,1311.03
2017-06-04,CAMP0015,Instagram,83750,11407,1208,214,81.72
2017-01-22,CAMP0007,Email,82874,2014,193,30,1011.55
2017-11-15,CAMP0011,Referral,84014,1037,151,9,495.06
2018-05-21,CAMP0025,Referral,75058,6505,633,165,834.54
2017-05-25,CAMP0030,Affiliate,14493,1641,162,22,1963.57
2017-08-21,CAMP0016,Email,78600,6051,459,123,684.51
2017-09-11,CAMP0001,Affiliate,35315,2341,122,26,1416.48
2018-04-27,CAMP0017,Email,104433,5801,944,270,1443.66
2018-01-04,CAMP0026,Affiliate,80066,4011,251,83,1734.84
2017-08-18,CAMP0023,Facebook,24290,2462,214,44,156.67
2017-05-03,CAMP0019,Google Search,28147,578,21,7,1222.69
2017-07-25,CAMP0016,Email,48221,1458,119,37,578.68
2017-08-09,CAMP0016,Email,29148,1304,174,13,143.18
2018-05-15,CAMP0025,Referral,34330,663,50,12,1979.6
2018-01-26,CAMP0024,Organic,53517,1879,329,77,1726.32
2018-04-07,CAMP0018,Instagram,78430,1550,79,17,1231.05
2017-09-13,CAMP0001,Affiliate,7452,1006,70,13,328.71
2017-08-17,CAMP0028,Facebook,110848,11944,1615,376,1649.98
2017-09-03,CAMP0010,Affiliate,56553,5277,482,28,1347.37
2017-04-22,CAMP0019,Google Search,39888,4497,596,117,1580.57
2017-09-19,CAMP0001,Affiliate,59017,3186,177,36,788.75
2017-05-26,CAMP0015,Instagram,87566,12809,1450,400,387.23
2018-02-07,CAMP0004,Instagram,7374,685,83,5,793.17
2017-01-18,CAMP0009,Google Search,83714,1474,241,30,973.72
2017-11-14,CAMP0011,Referral,95632,1187,166,25,1742.67
2017-06-08,CAMP0008,Instagram,119528,4524,239,76,792.91
2017-10-05,CAMP0012,Organic,72981,8061,1219,423,1731.23
2018-04-19,CAMP0014,Organic,61732,5654,439,136,1392.57
2017-12-04,CAMP0022,Referral,6087,676,21,4,1745.44
2018-02-08,CAMP0004,Instagram,91168,9978,308,37,479.14
2017-06-12,CAMP0008,Instagram,17049,2320,143,21,705.37
2017-06-04,CAMP0008,Instagram,100212,7642,675,108,317.91
2018-04-05,CAMP0020,Google Search,105736,6089,190,19,823.91
2017-05-10,CAMP0029,Organic,13366,477,80,12,884.31
2018-01-01,CAMP0013,Affiliate,19814,1355,186,56,1560.83
2017-01-15,CAMP0009,Google Search,17987,1759,68,22,1205.8
2017-12-28,CAMP0026,Affiliate,67222,1461,244,43,348.45
2017-08-05,CAMP0027,Affiliate,34411,3488,400,104,1403.14
2017-01-21,CAMP0007,Email,114055,10288,1521,443,603.21
2018-04-10,CAMP0005,Affiliate,104725,4174,503,57,1097.04
2017-08-27,CAMP0010,Affiliate,102710,9751,647,167,1138.97
2018-05-20,CAMP0025,Referral,119205,15514,1326,332,664.08
2018-04-06,CAMP0003,Facebook,8372,628,93,7,684.61
2017-11-07,CAMP0011,Referral,104879,14916,616,93,1072.51
2017-04-15,CAMP0019,Google Search,44948,5101,877,127,1944.57
2017-01-29,CAMP0007,Email,110862,5504,385,19,987.85
2018-03-05,CAMP0020,Google Search,68378,5397,651,62,1350.28
2017-09-11,CAMP0010,Affiliate,69591,5621,670,142,934.82
2017-08-29,CAMP0010,Affiliate,118429,17534,883,50,630.71
2017-08-17,CAMP0023,Facebook,85879,5709,269,63,308.73
2018-03-16,CAMP0020,Google Search,57603,4110,258,78,1858.52
2017-04-12,CAMP0019,Google Search,113415,4013,654,191,435.76
2017-04-03,CAMP0002,Facebook,23272,2506,404,78,635.36
2018-05-02,CAMP0017,Email,109109,12434,1116,227,716.03
2017-05-08,CAMP0029,Organic,82367,1829,231,58,691.76
2018-03-06,CAMP0021,Referral,41651,5981,1035,233,1676.98
2017-09-04,CAMP0023,Facebook,49563,4559,195,46,1929.74
2017-06-18,CAMP0008,Instagram,94167,12856,1121,79,1602.33
2018-01-12,CAMP0013,Affiliate,46766,6119,621,128,311.95
2017-09-21,CAMP0001,Affiliate,95428,13955,2220,292,786.97
2017-10-23,CAMP0006,Organic,6918,685,73,17,1309.21
2018-01-03,CAMP0026,Affiliate,21890,1625,259,89,609.77
2018-04-18,CAMP0003,Facebook,82008,4882,633,108,594.47
2018-04-09,CAMP0018,Instagram,52869,6088,583,120,1381.23
2018-04-20,CAMP0003,Facebook,9246,1361,227,39,1399.46
2018-01-02,CAMP0026,Affiliate,73359,3594,148,22,615.53
2017-12-29,CAMP0013,Affiliate,90213,2011,204,21,499.88
2018-01-03,CAMP0013,Affiliate,108483,1798,153,51,1403.7
2018-01-31,CAMP0004,Instagram,63910,3334,412,139,590.45
2017-05-28,CAMP0015,Instagram,105829,2388,275,48,393.25
2017-08-23,CAMP0010,Affiliate,50514,1334,93,32,681.29
2018-04-27,CAMP0003,Facebook,33823,4848,654,99,1170.74
2018-01-04,CAMP0013,Affiliate,91822,10354,380,75,1253.05
2018-01-02,CAMP0026,Affiliate,39886,429,39,11,862.96
2017-12-25,CAMP0026,Affiliate,89549,11737,1242,194,460.0
2017-04-22,CAMP0029,Organic,70189,6702,761,140,1461.74
2017-09-21,CAMP0001,Affiliate,32717,3819,340,72,1359.97
2017-04-15,CAMP0019,Google Search,114395,13683,1941,388,1674.59
2017-11-14,CAMP0022,Referral,89262,4745,235,48,51.48
2017-01-12,CAMP0007,Email,113014,10841,549,108,785.01
2018-01-02,CAMP0026,Affiliate,92087,10091,1540,302,818.84
2018-03-11,CAMP0021,Referral,26666,758,122,11,213.22
2017-09-23,CAMP0012,Organic,25151,442,75,4,1570.21
2018-03-31,CAMP0020,Google Search,68715,2338,115,10,1027.31
2017-06-10,CAMP0030,Affiliate,74746,812,43,5,1301.09
2017-06-03,CAMP0015,Instagram,20427,2335,104,20,600.59
2018-05-07,CAMP0017,Email,39998,3391,505,113,633.36
2017-01-31,CAMP0007,Email,35323,4691,819,81,1760.42
2018-01-29,CAMP0024,Organic,78797,1266,49,16,1191.72
2018-05-15,CAMP0014,Organic,113817,1541,72,11,530.18
2017-04-25,CAMP0029,Organic,106896,11881,2119,599,1093.52
2018-04-07,CAMP0003,Facebook,93120,10570,1610,489,1044.45
2017-06-07,CAMP0015,Instagram,82199,9169,480,30,1611.53
2017-06-07,CAMP0008,Instagram,34267,3950,699,233,374.69
2018-03-05,CAMP0018,Instagram,70319,5253,784,271,1872.64
2017-10-21,CAMP0006,Organic,111870,12639,1793,465,285.17
2017-11-11,CAMP0011,Referral,6914,784,45,13,205.48
2017-09-07,CAMP0023,Facebook,100990,5626,319,77,1369.32
2018-03-07,CAMP0021,Referral,35654,675,30,2,1244.77
2018-02-15,CAMP0024,Organic,75966,8702,907,197,1637.75
2017-06-20,CAMP0008,Instagram,71867,1937,93,32,1534.38
2017-12-28,CAMP0026,Affiliate,53624,7734,1021,204,1005.31
2017-08-28,CAMP0010,Affiliate,67565,9993,1375,270,252.47
2018-05-02,CAMP0017,Email,49689,5663,476,124,883.59
2017-08-02,CAMP0016,Email,41586,2173,311,35,1310.49
2017-06-03,CAMP0030,Affiliate,53498,5859,277,47,563.95
2017-01-16,CAMP0009,Google Search,53512,4991,172,40,960.12
2018-05-14,CAMP0025,Referral,11064,172,17,3,1093.13
2017-01-21,CAMP0009,Google Search,71518,7150,934,316,1868.1
2017-04-02,CAMP0002,Facebook,52422,4718,798,242,97.95
2017-04-07,CAMP0002,Facebook,9512,981,60,13,1956.12
2017-05-04,CAMP0029,Organic,106058,4162,319,21,1584.2
2018-05-22,CAMP0017,Email,36480,485,78,11,1845.09
2018-01-24,CAMP0024,Organic,36063,806,86,8,1666.21
2017-08-10,CAMP0016,Email,45263,2918,335,93,959.69
2017-08-13,CAMP0016,Email,66003,6282,252,62,708.7
2017-09-09,CAMP0023,Facebook,27763,3477,298,58,1409.49
2018-01-04,CAMP0026,Affiliate,38641,3308,311,45,290.06
2017-04-18,CAMP0019,Google Search,83573,12003,475,115,52.34
2018-04-20,CAMP0003,Facebook,14489,2056,103,26,1599.88
2018-05-05,CAMP0017,Email,27318,2351,243,74,188.34
2017-10-04,CAMP0012,Organic,11953,692,79,15,784.25
2018-04-14,CAMP0014,Organic,111265,2480,206,48,1737.23
2017-09-15,CAMP0001,Affiliate,61149,8114,513,122,307.26
2018-01-07,CAMP0013,Affiliate,50314,2430,123,40,80.94
2017-12-22,CAMP0026,Affiliate,67086,9806,1704,511,731.61
2017-01-22,CAMP0009,Google Search,63425,1838,231,40,1602.53
2017-08-20,CAMP0016,Email,73906,9916,1634,540,760.7
2018-05-23,CAMP0025,Referral,77390,6912,1082,64,162.11
2017-09-21,CAMP0012,Organic,98989,1569,49,15,1006.7
2018-04-25,CAMP0003,Facebook,5094,470,18,4,1712.43
2018-04-17,CAMP0003,Facebook,106995,8540,1066,326,1041.91
2017-12-31,CAMP0013,Affiliate,82561,11090,755,169,1064.31
2017-09-01,CAMP0023,Facebook,56397,2079,105,22,1983.8
2018-03-23,CAMP0005,Affiliate,95587,11765,465,80,1101.71
2017-05-05,CAMP0029,Organic,84121,6317,279,49,240.08
2018-04-21,CAMP0003,Facebook,19596,740,122,25,1693.05
2017-04-27,CAMP0029,Organic,111975,1381,143,46,1080.35
2017-08-26,CAMP0010,Affiliate,30745,465,51,4,780.06
2017-06-14,CAMP0008,Instagram,70338,6369,749,173,522.91
2018-04-02,CAMP0020,Google Search,81260,6911,398,96,1075.31
2017-03-11,CAMP0002,Facebook,42216,3325,214,42,941.85
2018-05-09,CAMP0014,Organic,83393,5200,905,113,1468.25
2017-12-14,CAMP0026,Affiliate,80814,5771,524,104,1580.47
2017-06-09,CAMP0015,Instagram,11445,1590,189,23,414.02
2018-04-30,CAMP0003,Facebook,42756,5800,371,21,1786.23
2018-04-11,CAMP0003,Facebook,101023,11615,1190,382,256.0
2018-04-20,CAMP0003,Facebook,91192,6747,290,33,1787.99
2018-01-15,CAMP0004,Instagram,7806,368,21,5,1572.26
2017-11-16,CAMP0011,Referral,101527,7934,831,263,1304.74
2017-04-28,CAMP0029,Organic,67693,4310,722,168,1744.2
2017-01-20,CAMP0009,Google Search,27404,919,95,20,977.77
2018-01-18,CAMP0013,Affiliate,15089,1842,262,86,728.08
2017-05-27,CAMP0015,Instagram,22863,3094,183,21,853.17
2017-01-11,CAMP0009,Google Search,25841,3505,265,79,1636.08
2017-09-10,CAMP0023,Facebook,98118,12416,384,112,531.67
2017-04-27,CAMP0029,Organic,116055,7242,1010,212,1115.68
2018-03-06,CAMP0021,Referral,12678,1563,265,35,974.95
2017-11-01,CAMP0006,Organic,20265,1816,310,37,1286.8
2018-02-13,CAMP0024,Organic,36357,1426,153,13,85.98
2018-04-27,CAMP0014,Organic,67624,2836,449,56,1232.19
2017-04-06,CAMP0029,Organic,81863,6807,500,97,1415.59
2018-05-13,CAMP0025,Referral,49746,4133,341,23,929.95
2018-05-13,CAMP0017,Email,19980,2837,147,15,1688.27
2018-04-11,CAMP0018,Instagram,70176,9213,1275,367,1673.71
2017-08-27,CAMP0023,Facebook,81950,1571,53,3,1903.75
2018-02-14,CAMP0004,Instagram,19039,917,118,24,233.87
2018-04-25,CAMP0003,Facebook,86668,3591,108,31,543.83
2017-11-07,CAMP0022,Referral,110090,4944,295,24,341.28
2017-11-15,CAMP0022,Referral,16798,2125,90,21,1324.76
2018-04-24,CAMP0025,Referral,96391,6275,1058,244,1102.66
2017-11-05,CAMP0011,Referral,23049,1589,258,78,925.88
2017-11-17,CAMP0022,Referral,88400,1916,252,42,219.95
2018-02-24,CAMP0024,Organic,13155,157,9,2,1726.03
2018-05-09,CAMP0017,Email,62600,3952,327,45,1221.23
2017-08-21,CAMP0028,Facebook,28170,1841,267,30,321.78
2017-12-29,CAMP0026,Affiliate,10202,1449,70,23,1318.86
2018-01-26,CAMP0024,Organic,102748,12108,764,186,390.78
2018-02-12,CAMP0024,Organic,12700,1793,312,65,1273.79
2017-12-14,CAMP0026,Affiliate,118635,15916,740,237,344.22
2018-01-18,CAMP0013,Affiliate,51272,725,25,4,991.79
2017-11-10,CAMP0011,Referral,116939,12750,1513,113,268.95
2017-04-14,CAMP0019,Google Search,117760,12946,1029,263,875.81
2017-04-21,CAMP0019,Google Search,64599,7540,1234,106,1489.35
2017-01-19,CAMP0007,Email,11870,870,37,5,188.71
2017-11-03,CAMP0022,Referral,47537,2795,107,24,1508.27
2018-01-30,CAMP0024,Organic,38557,650,76,5,1627.73
2017-08-16,CAMP0027,Affiliate,6729,924,157,53,1732.42
2017-09-21,CAMP0001,Affiliate,79385,5558,475,114,229.5
2018-03-29,CAMP0020,Google Search,73760,10436,1655,239,659.44
2018-03-30,CAMP0020,Google Search,20415,1942,59,14,1968.34
2018-05-14,CAMP0025,Referral,80455,2724,296,58,341.93
2018-02-11,CAMP0024,Organic,47065,6696,846,154,1074.21
2017-10-20,CAMP0006,Organic,89546,7106,951,91,1237.91
2017-08-21,CAMP0010,Affiliate,107543,5229,713,237,777.63
2017-03-28,CAMP0002,Facebook,103024,14294,991,201,1615.1
2017-10-22,CAMP0006,Organic,93531,8895,1049,357,891.84
2017-09-24,CAMP0012,Organic,12178,273,42,9,1279.39
2017-06-11,CAMP0008,Instagram,83689,2270,293,88,1802.89
2017-08-28,CAMP0023,Facebook,62055,3744,661,123,1624.58
2018-04-10,CAMP0003,Facebook,109709,6538,726,60,1493.96
2017-08-01,CAMP0028,Facebook,60158,2989,507,158,606.83
2017-01-11,CAMP0007,Email,109363,4554,186,39,1150.45
2017-01-21,CAMP0007,Email,21670,1675,298,75,1583.54
2018-05-09,CAMP0017,Email,40358,4380,638,109,166.42
2018-03-26,CAMP0020,Google Search,89125,1343,47,11,176.01
2017-08-22,CAMP0028,Facebook,62742,6815,483,123,1707.78
2017-05-21,CAMP0030,Affiliate,69484,9736,928,297,325.94
2017-08-22,CAMP0028,Facebook,8593,1065,124,41,287.29
2017-11-14,CAMP0011,Referral,115999,12916,915,309,913.11
2018-03-16,CAMP0020,Google Search,80481,7697,1327,130,497.73
2017-05-27,CAMP0030,Affiliate,72711,6745,723,223,1781.93
2017-04-04,CAMP0019,Google Search,88737,10125,1689,404,879.43
2017-08-07,CAMP0027,Affiliate,8218,630,37,2,985.97
2017-12-27,CAMP0026,Affiliate,64680,7426,798,132,496.35
2017-08-22,CAMP0010,Affiliate,29864,2447,220,71,1148.11
2017-09-22,CAMP0012,Organic,101917,8749,434,67,671.9
2017-08-11,CAMP0016,Email,111881,13772,2475,228,711.58
2018-05-14,CAMP0017,Email,67846,1946,280,83,725.07
2017-05-21,CAMP0030,Affiliate,93852,9935,1190,355,574.87
2017-04-06,CAMP0029,Organic,36446,2481,331,84,1188.3
2017-06-10,CAMP0008,Instagram,52797,6102,727,191,1607.02
2018-04-13,CAMP0014,Organic,29358,2041,194,45,1578.61
2017-12-26,CAMP0026,Affiliate,64518,3213,454,97,1831.86
2017-11-05,CAMP0011,Referral,101170,12677,455,44,1367.43
2017-11-14,CAMP0011,Referral,24097,2971,322,27,118.98
2017-10-08,CAMP0012,Organic,85997,2714,149,38,1483.84
2018-01-02,CAMP0026,Affiliate,89564,4354,582,52,1011.88
2017-11-13,CAMP0011,Referral,33600,3721,395,48,1050.38
2018-03-17,CAMP0020,Google Search,103751,8790,1234,318,1333.37
2017-03-14,CAMP0002,Facebook,75506,7445,716,176,907.68
2017-11-16,CAMP0011,Referral,83261,4515,770,62,1921.78
2017-09-25,CAMP0012,Organic,90325,10859,486,70,904.93
2017-05-26,CAMP0030,Affiliate,115738,15350,980,147,789.25
2017-08-16,CAMP0023,Facebook,91939,12016,444,40,676.88
2017-08-11,CAMP0023,Facebook,50891,4381,749,160,1008.94
2018-02-21,CAMP0004,Instagram,103849,7733,284,24,783.55
2017-06-08,CAMP0015,Instagram,112818,9768,737,96,475.25
2018-01-17,CAMP0004,Instagram,73736,6762,753,249,475.36
2018-03-06,CAMP0020,Google Search,17014,554,41,10,1688.76
2017-07-27,CAMP0016,Email,100823,2647,83,7,1594.93
2017-09-10,CAMP0001,Affiliate,40008,5191,810,86,1315.31
2018-05-10,CAMP0017,Email,64670,6563,799,78,1335.98
2017-08-09,CAMP0016,Email,54973,746,120,9,1056.63
2018-01-22,CAMP0024,Organic,17041,2226,375,21,1242.35
2017-09-16,CAMP0001,Affiliate,88899,4232,140,33,1440.91
2017-02-03,CAMP0009,Google Search,109787,6463,531,88,183.33
2018-04-04,CAMP0003,Facebook,73133,4739,290,86,287.06
2017-10-11,CAMP0012,Organic,36369,2321,416,66,1613.64
2018-05-14,CAMP0017,Email,110853,2641,474,113,782.14
2017-08-19,CAMP0027,Affiliate,119856,16580,1464,308,629.04
2017-08-23,CAMP0028,Facebook,94181,5450,632,207,1335.69
2017-11-30,CAMP0022,Referral,49335,2091,90,23,1962.81
2017-11-05,CAMP0011,Referral,86369,5451,323,110,1820.89
2018-01-06,CAMP0013,Affiliate,108276,1413,80,4,120.6
2018-02-22,CAMP0004,Instagram,58752,2431,407,117,1384.1
2017-06-03,CAMP0008,Instagram,9220,600,93,25,176.45
2018-01-08,CAMP0013,Affiliate,116292,12996,1924,456,1349.45
2017-10-27,CAMP0022,Referral,53979,8069,356,17,1877.24
2018-02-18,CAMP0004,Instagram,90041,4506,603,138,482.32
2017-01-04,CAMP0007,Email,7132,429,40,10,326.44
2018-02-06,CAMP0024,Organic,58223,5038,592,71,1935.66
2017-10-31,CAMP0006,Organic,101652,4946,401,85,598.44
2018-03-06,CAMP0020,Google Search,41488,3336,258,38,1578.72
2018-02-12,CAMP0004,Instagram,46758,3631,495,59,1312.31
2018-01-05,CAMP0013,Affiliate,24168,3519,291,38,191.29
2017-11-14,CAMP0011,Referral,25226,346,15,4,261.26
2017-10-20,CAMP0006,Organic,23830,1117,194,30,1562.24
2017-06-15,CAMP0008,Instagram,57842,5115,629,62,1905.3
2018-02-14,CAMP0024,Organic,105418,8706,1192,263,1243.94
2018-03-18,CAMP0005,Affiliate,104052,10494,1168,198,1890.83
2017-03-15,CAMP0002,Facebook,103148,2586,219,25,898.69
2017-09-23,CAMP0012,Organic,44682,3172,218,36,477.27
2017-08-04,CAMP0027,Affiliate,81600,3672,486,27,290.29
2018-05-19,CAMP0025,Referral,10847,1333,92,12,1459.74
