return_id,order_id,order_item_id,product_id,seller_id,customer_id,return_date,return_quantity,return_reason,refund_amount
RET001331,ORD0015783,1,PROD01728,SELL00050,CUST000828,2018-03-30 07:10:28,1,late_delivery,317.88
RET001332,ORD0015274,1,PROD01052,SELL00396,CUST008944,2018-07-04 03:29:46,1,wrong_item,78.15
RET001333,ORD0005554,1,PROD00503,SELL00068,CUST008009,2018-07-28 03:41:24,1,quality_issue,137.69
RET001334,ORD0010207,2,PROD01717,SELL00149,CUST005947,2017-11-14 13:10:52,1,damaged,137.56
RET001335,ORD0019740,1,PROD00608,SELL00135,CUST003510,2017-05-05 02:45:13,1,quality_issue,124.42
RET001336,ORD0015306,1,PROD00249,SELL00174,CUST006870,2018-07-19 05:45:36,1,damaged,24.48
RET001337,ORD0008132,2,PROD00818,SELL00137,CUST001471,2017-03-15 12:26:44,1,damaged,262.69
RET001338,ORD0022680,2,PROD01201,SELL00105,CUST009619,2018-09-15 23:18:04,1,customer_changed_mind,20.93
RET001339,ORD0024382,2,PROD00258,SELL00241,CUST009532,2018-05-28 06:41:39,1,customer_changed_mind,13.48
RET001340,ORD0007143,1,PROD01897,SELL00194,CUST006227,2018-03-03 16:07:07,1,customer_changed_mind,122.11
RET001341,ORD0021896,3,PROD01810,SELL00346,CUST001787,2018-01-27 22:39:37,1,quality_issue,14.4
RET001342,ORD0000053,1,PROD01139,SELL00006,CUST005814,2017-10-06 12:23:28,1,customer_changed_mind,35.91
RET001343,ORD0013759,2,PROD00958,SELL00147,CUST004803,2017-03-18 03:17:36,1,late_delivery,59.62
RET001344,ORD0001717,1,PROD01314,SELL00386,CUST008193,2018-05-20 04:27:36,1,quality_issue,195.61
RET001345,ORD0016833,1,PROD00264,SELL00386,CUST001524,2018-01-04 09:36:25,1,late_delivery,48.09
RET001346,ORD0011354,1,PROD01427,SELL00106,CUST007944,2017-02-25 12:15:09,1,quality_issue,115.63
RET001347,ORD0005619,1,PROD00725,SELL00161,CUST003436,2017-07-18 23:28:15,1,wrong_item,184.05
RET001348,ORD0000768,1,PROD01528,SELL00287,CUST002051,2017-08-18 14:34:41,1,quality_issue,213.59
RET001349,ORD0015256,1,PROD01662,SELL00383,CUST006121,2017-05-13 12:35:06,1,late_delivery,111.76
RET001350,ORD0011748,1,PROD01106,SELL00393,CUST004180,2018-07-28 17:49:18,1,damaged,159.04
RET001351,ORD0020633,1,PROD00915,SELL00306,CUST009601,2017-06-08 19:10:50,1,quality_issue,144.88
RET001352,ORD0024252,1,PROD00767,SELL00069,CUST000716,2018-02-06 03:51:07,1,late_delivery,29.15
RET001353,ORD0012294,1,PROD01151,SELL00118,CUST000587,2018-03-05 15:51:53,1,damaged,84.71
RET001354,ORD0005592,2,PROD00401,SELL00326,CUST008862,2018-11-15 03:57:34,1,damaged,65.97
RET001355,ORD0018631,3,PROD01439,SELL00110,CUST007161,2017-03-14 10:06:14,1,customer_changed_mind,168.43
RET001356,ORD0010722,2,PROD01920,SELL00033,CUST003655,2017-06-13 05:57:44,1,quality_issue,20.87
RET001357,ORD0012781,1,PROD01141,SELL00094,CUST000353,2018-10-12 18:52:36,1,customer_changed_mind,99.4
RET001358,ORD0015026,1,PROD01287,SELL00054,CUST005616,2018-10-12 04:37:24,1,wrong_item,134.14
RET001359,ORD0002157,1,PROD01779,SELL00363,CUST003415,2017-01-08 10:42:08,1,late_delivery,411.85
RET001360,ORD0023801,2,PROD01275,SELL00120,CUST006622,2017-05-19 17:42:03,1,damaged,186.58
RET001361,ORD0018174,1,PROD01712,SELL00153,CUST000713,2018-04-10 02:33:29,1,quality_issue,75.06
RET001362,ORD0024598,2,PROD01504,SELL00032,CUST001272,2018-09-30 15:44:27,1,quality_issue,53.74
RET001363,ORD0004955,1,PROD01863,SELL00157,CUST000975,2017-11-07 22:23:33,1,late_delivery,33.61
RET001364,ORD0003164,2,PROD01220,SELL00163,CUST007806,2017-09-28 22:00:13,1,customer_changed_mind,98.65
RET001365,ORD0021656,2,PROD00835,SELL00287,CUST003646,2018-05-11 11:30:28,1,wrong_item,113.41
RET001366,ORD0002362,2,PROD01796,SELL00190,CUST001990,2018-03-31 04:57:38,1,customer_changed_mind,77.12
RET001367,ORD0005212,1,PROD01297,SELL00194,CUST003651,2018-09-03 05:49:31,1,quality_issue,52.44
RET001368,ORD0008269,2,PROD00092,SELL00261,CUST002795,2018-02-15 13:04:10,1,quality_issue,190.53
RET001369,ORD0018497,1,PROD00987,SELL00281,CUST005322,2017-05-20 19:57:40,1,customer_changed_mind,188.39
RET001370,ORD0022580,1,PROD00360,SELL00257,CUST002331,2018-02-08 02:18:45,1,late_delivery,125.4
RET001371,ORD0022809,1,PROD00531,SELL00272,CUST001834,2018-09-28 23:30:45,1,damaged,41.83
RET001372,ORD0018355,1,PROD00718,SELL00171,CUST003571,2018-04-30 04:11:23,1,wrong_item,133.11
RET001373,ORD0020189,2,PROD00289,SELL00175,CUST005331,2017-03-28 18:07:02,1,damaged,49.37
RET001374,ORD0002247,1,PROD00908,SELL00087,CUST003995,2017-08-17 08:50:41,1,late_delivery,75.62
RET001375,ORD0018104,1,PROD01592,SELL00368,CUST001510,2017-09-21 17:12:19,1,late_delivery,131.5
RET001376,ORD0013768,1,PROD00207,SELL00373,CUST000275,2017-06-10 00:52:05,1,damaged,165.96
RET001377,ORD0023674,1,PROD01450,SELL00387,CUST003967,2018-02-01 21:13:12,1,wrong_item,588.33
RET001378,ORD0004484,2,PROD00268,SELL00095,CUST007281,2018-01-02 13:51:29,1,customer_changed_mind,45.51
RET001379,ORD0000464,1,PROD01087,SELL00223,CUST008725,2017-08-31 13:49:41,1,wrong_item,79.84
RET001380,ORD0003932,2,PROD01324,SELL00165,CUST005830,2017-04-03 22:26:47,1,customer_changed_mind,104.87
RET001381,ORD0023371,3,PROD00314,SELL00022,CUST009939,2018-03-26 11:45:13,1,wrong_item,33.91
RET001382,ORD0005021,4,PROD01890,SELL00174,CUST004275,2018-06-29 08:41:34,1,customer_changed_mind,243.15
RET001383,ORD0012589,2,PROD00113,SELL00091,CUST008833,2017-03-09 12:23:02,1,late_delivery,136.15
RET001384,ORD0019708,1,PROD01025,SELL00162,CUST001882,2018-08-23 13:23:05,1,wrong_item,65.25
RET001385,ORD0021225,1,PROD00065,SELL00278,CUST009004,2018-08-24 18:51:05,1,damaged,33.08
RET001386,ORD0007141,2,PROD00800,SELL00176,CUST001696,2017-05-29 02:07:05,1,quality_issue,17.17
RET001387,ORD0024900,4,PROD01401,SELL00183,CUST009052,2017-09-06 21:09:18,1,wrong_item,127.67
RET001388,ORD0000499,2,PROD00708,SELL00232,CUST009505,2017-08-14 08:12:28,1,wrong_item,55.0
RET001389,ORD0004325,1,PROD00997,SELL00226,CUST009201,2018-09-30 18:30:22,1,wrong_item,76.59
RET001390,ORD0005350,1,PROD00979,SELL00055,CUST006247,2018-10-13 13:46:09,1,customer_changed_mind,173.88
RET001391,ORD0009592,2,PROD01658,SELL00303,CUST003953,2018-01-12 12:44:24,1,customer_changed_mind,176.07
RET001392,ORD0009148,1,PROD01393,SELL00080,CUST001803,2017-11-01 16:00:21,1,late_delivery,270.97
RET001393,ORD0001169,2,PROD01567,SELL00140,CUST001344,2018-03-06 16:10:13,1,customer_changed_mind,260.21
RET001394,ORD0014908,1,PROD01421,SELL00155,CUST009504,2017-05-01 21:33:47,1,customer_changed_mind,291.9
RET001395,ORD0018612,1,PROD01738,SELL00005,CUST006096,2018-09-13 23:11:26,1,damaged,59.08
RET001396,ORD0013525,2,PROD00988,SELL00057,CUST005381,2017-03-21 02:02:09,1,late_delivery,100.15
RET001397,ORD0022470,3,PROD01685,SELL00083,CUST004649,2018-01-20 00:17:07,1,quality_issue,20.08
RET001398,ORD0013321,1,PROD01106,SELL00242,CUST003926,2017-05-28 21:54:14,1,late_delivery,144.55
RET001399,ORD0009909,2,PROD00491,SELL00293,CUST008748,2017-06-09 06:25:15,1,quality_issue,28.47
RET001400,ORD0000578,2,PROD00161,SELL00383,CUST009621,2018-04-25 16:22:55,1,wrong_item,765.04
RET001401,ORD0006331,1,PROD01984,SELL00148,CUST008177,2017-10-10 00:49:11,1,wrong_item,88.17
RET001402,ORD0000677,1,PROD01478,SELL00102,CUST003349,2017-10-19 18:28:29,1,damaged,271.48
RET001403,ORD0000044,1,PROD00797,SELL00173,CUST008948,2018-09-22 08:01:46,1,quality_issue,130.69
RET001404,ORD0011240,2,PROD01886,SELL00226,CUST009201,2017-12-31 02:16:32,1,quality_issue,27.11
RET001405,ORD0010555,1,PROD00969,SELL00054,CUST004891,2018-07-13 08:04:12,1,customer_changed_mind,177.4
RET001406,ORD0022243,1,PROD00659,SELL00060,CUST000392,2018-03-20 14:20:26,1,wrong_item,56.36
RET001407,ORD0012501,1,PROD01886,SELL00079,CUST009976,2018-10-08 20:57:51,1,damaged,27.16
RET001408,ORD0014557,2,PROD01723,SELL00205,CUST005334,2017-07-17 07:54:20,1,customer_changed_mind,592.14
RET001409,ORD0003853,2,PROD00288,SELL00071,CUST009041,2017-12-15 21:35:19,1,customer_changed_mind,42.78
RET001410,ORD0018660,4,PROD00338,SELL00134,CUST006386,2018-11-20 15:16:33,1,customer_changed_mind,51.18
RET001411,ORD0010372,1,PROD00587,SELL00344,CUST000664,2017-08-13 10:29:08,1,damaged,155.03
RET001412,ORD0003668,1,PROD01529,SELL00118,CUST005306,2018-02-03 22:10:23,1,quality_issue,30.53
RET001413,ORD0008402,4,PROD00469,SELL00212,CUST003453,2017-02-11 21:35:19,1,wrong_item,84.48
RET001414,ORD0023980,2,PROD00855,SELL00001,CUST006255,2018-10-05 10:36:32,1,late_delivery,107.73
RET001415,ORD0018358,2,PROD01071,SELL00317,CUST004691,2018-11-01 12:06:41,1,late_delivery,19.44
RET001416,ORD0011987,1,PROD00254,SELL00014,CUST007263,2018-02-15 17:30:51,1,late_delivery,100.94
RET001417,ORD0020429,1,PROD01956,SELL00238,CUST002258,2017-06-12 16:24:08,1,customer_changed_mind,40.77
RET001418,ORD0019236,1,PROD01712,SELL00320,CUST004693,2017-02-06 12:33:07,1,damaged,67.83
RET001419,ORD0007449,1,PROD00331,SELL00232,CUST000969,2018-11-10 21:27:49,1,damaged,33.04
RET001420,ORD0011545,1,PROD00369,SELL00336,CUST004244,2017-05-20 09:53:42,1,wrong_item,39.0
RET001421,ORD0012320,1,PROD01246,SELL00308,CUST009569,2017-10-08 12:28:26,1,wrong_item,60.43
RET001422,ORD0016745,1,PROD01599,SELL00389,CUST008988,2017-07-21 20:11:48,1,customer_changed_mind,26.62
RET001423,ORD0020706,1,PROD00212,SELL00087,CUST001070,2017-06-20 09:51:18,1,damaged,179.46
RET001424,ORD0024871,1,PROD01141,SELL00305,CUST004684,2018-03-15 17:01:32,1,damaged,92.13
RET001425,ORD0012775,3,PROD01452,SELL00065,CUST001405,2018-11-05 13:38:00,1,late_delivery,63.49
RET001426,ORD0022170,1,PROD01848,SELL00015,CUST001493,2017-03-22 11:17:50,1,late_delivery,34.22
RET001427,ORD0010487,2,PROD00846,SELL00020,CUST001505,2017-12-11 14:56:00,1,late_delivery,13.55
RET001428,ORD0006886,3,PROD01153,SELL00016,CUST000256,2018-04-11 07:03:08,1,customer_changed_mind,293.55
RET001429,ORD0003382,1,PROD00675,SELL00081,CUST008786,2018-01-31 02:39:23,1,late_delivery,13.69
RET001430,ORD0012059,1,PROD01710,SELL00079,CUST006726,2017-05-11 23:48:16,1,damaged,58.73
RET001431,ORD0017719,1,PROD01408,SELL00235,CUST007313,2017-09-05 19:43:00,1,customer_changed_mind,52.28
RET001432,ORD0019354,1,PROD01603,SELL00162,CUST007372,2017-10-22 06:12:46,1,late_delivery,106.07
RET001433,ORD0020334,2,PROD00374,SELL00157,CUST006146,2018-04-26 02:19:56,1,late_delivery,142.89
RET001434,ORD0013567,1,PROD01757,SELL00010,CUST007219,2018-06-05 22:09:36,1,late_delivery,88.66
RET001435,ORD0012615,2,PROD00927,SELL00353,CUST005439,2017-02-14 18:27:24,1,late_delivery,75.53
RET001436,ORD0003728,2,PROD01897,SELL00313,CUST007321,2018-06-28 23:26:41,1,customer_changed_mind,106.95
RET001437,ORD0021299,2,PROD00380,SELL00246,CUST002444,2017-07-09 15:29:57,1,late_delivery,152.78
RET001438,ORD0004149,1,PROD00252,SELL00230,CUST009040,2018-02-28 19:00:20,1,late_delivery,42.36
RET001439,ORD0009645,2,PROD01646,SELL00270,CUST001370,2017-05-23 00:50:46,1,damaged,193.42
RET001440,ORD0023406,2,PROD00906,SELL00386,CUST002241,2017-04-24 04:48:12,1,late_delivery,18.53
RET001441,ORD0012756,3,PROD01500,SELL00230,CUST002327,2017-02-13 00:24:11,1,wrong_item,78.74
RET001442,ORD0016760,3,PROD00947,SELL00271,CUST007112,2017-12-23 07:55:27,1,wrong_item,13.95
RET001443,ORD0017853,2,PROD00883,SELL00263,CUST004029,2017-11-23 20:30:16,1,late_delivery,14.91
RET001444,ORD0013865,1,PROD00599,SELL00096,CUST005386,2018-07-15 22:20:03,1,quality_issue,48.65
RET001445,ORD0021273,1,PROD01100,SELL00093,CUST004892,2017-03-30 10:11:17,1,damaged,122.68
RET001446,ORD0009278,1,PROD00924,SELL00166,CUST003468,2018-04-21 16:08:23,1,wrong_item,43.44
RET001447,ORD0004435,1,PROD00710,SELL00366,CUST008909,2017-05-28 11:43:57,1,late_delivery,35.11
RET001448,ORD0018078,1,PROD01599,SELL00269,CUST008478,2018-02-27 00:20:58,1,wrong_item,34.82
RET001449,ORD0023297,3,PROD00129,SELL00376,CUST004844,2017-10-18 02:56:32,1,damaged,71.24
RET001450,ORD0023586,1,PROD00047,SELL00311,CUST002951,2017-05-05 00:24:35,1,quality_issue,179.27
RET001451,ORD0020328,1,PROD00989,SELL00370,CUST002315,2018-05-18 19:37:41,1,damaged,70.51
RET001452,ORD0023894,2,PROD01352,SELL00325,CUST007417,2018-02-08 18:08:44,1,damaged,79.93
RET001453,ORD0020594,1,PROD00918,SELL00004,CUST001827,2018-09-16 21:31:24,1,quality_issue,73.62
RET001454,ORD0017054,1,PROD00931,SELL00064,CUST004570,2018-02-16 16:26:43,1,customer_changed_mind,154.86
RET001455,ORD0012425,1,PROD00403,SELL00353,CUST002760,2017-08-03 22:32:12,1,wrong_item,31.96
RET001456,ORD0006489,1,PROD00370,SELL00236,CUST007512,2017-10-24 08:13:14,1,wrong_item,15.12
RET001457,ORD0012630,2,PROD00402,SELL00320,CUST000720,2018-10-09 17:01:45,1,wrong_item,74.33
RET001458,ORD0018669,2,PROD01491,SELL00227,CUST000922,2017-04-10 16:41:48,1,wrong_item,58.95
RET001459,ORD0006921,2,PROD01876,SELL00045,CUST008340,2017-09-12 07:09:23,1,wrong_item,41.9
RET001460,ORD0012822,2,PROD00604,SELL00007,CUST009679,2018-01-05 11:06:03,1,customer_changed_mind,146.28
RET001461,ORD0005770,1,PROD00690,SELL00270,CUST005271,2017-02-15 13:49:02,1,late_delivery,128.6
RET001462,ORD0007667,4,PROD01755,SELL00209,CUST009741,2017-03-17 10:07:03,1,damaged,36.73
RET001463,ORD0004637,3,PROD01456,SELL00103,CUST008643,2017-05-30 09:46:11,1,customer_changed_mind,69.82
RET001464,ORD0006966,1,PROD00445,SELL00058,CUST000770,2017-10-16 03:38:19,1,late_delivery,22.66
RET001465,ORD0009002,1,PROD00975,SELL00175,CUST000913,2017-09-28 01:12:57,1,wrong_item,38.29
RET001466,ORD0022950,2,PROD01197,SELL00331,CUST008287,2017-07-09 07:47:02,1,damaged,103.28
RET001467,ORD0015893,2,PROD00548,SELL00289,CUST004062,2017-08-25 16:14:21,1,quality_issue,39.38
RET001468,ORD0022073,2,PROD01733,SELL00009,CUST005815,2017-09-21 09:52:01,1,quality_issue,46.8
RET001469,ORD0022555,1,PROD00091,SELL00213,CUST003357,2017-05-03 03:19:50,1,wrong_item,103.03
RET001470,ORD0012315,1,PROD00852,SELL00145,CUST007844,2017-09-02 00:47:18,1,customer_changed_mind,59.93
RET001471,ORD0010918,1,PROD00233,SELL00281,CUST004522,2017-04-14 07:22:27,1,late_delivery,154.37
RET001472,ORD0008294,1,PROD00984,SELL00263,CUST002138,2018-10-07 07:38:18,1,quality_issue,219.95
RET001473,ORD0021382,2,PROD01577,SELL00016,CUST002239,2017-12-31 07:50:05,1,wrong_item,47.79
RET001474,ORD0000588,1,PROD00732,SELL00347,CUST003432,2018-09-14 01:42:46,1,damaged,152.44
RET001475,ORD0005200,1,PROD01392,SELL00228,CUST005282,2017-06-02 14:24:39,1,quality_issue,57.42
RET001476,ORD0020845,2,PROD00639,SELL00079,CUST002717,2017-11-22 21:13:17,1,customer_changed_mind,141.86
RET001477,ORD0009629,3,PROD00720,SELL00222,CUST009992,2018-09-14 15:27:51,1,late_delivery,82.58
RET001478,ORD0016369,2,PROD00690,SELL00280,CUST005975,2017-05-16 06:13:22,1,customer_changed_mind,136.34
RET001479,ORD0005194,1,PROD01172,SELL00045,CUST002995,2017-11-25 22:29:40,1,damaged,240.61
RET001480,ORD0005025,3,PROD01280,SELL00389,CUST007290,2017-06-27 18:37:54,1,late_delivery,35.86
RET001481,ORD0020624,1,PROD00118,SELL00237,CUST005898,2018-03-07 02:33:05,1,damaged,417.38
RET001482,ORD0015460,1,PROD00126,SELL00106,CUST001684,2018-08-04 08:28:41,1,damaged,254.99
RET001483,ORD0003224,1,PROD01923,SELL00063,CUST003236,2017-07-25 15:39:52,1,customer_changed_mind,138.41
RET001484,ORD0021409,2,PROD00074,SELL00192,CUST000106,2017-10-25 06:41:50,1,damaged,79.02
RET001485,ORD0024599,1,PROD01732,SELL00169,CUST005021,2018-08-24 13:24:20,1,quality_issue,178.3
RET001486,ORD0000168,1,PROD01100,SELL00077,CUST005928,2017-03-28 20:32:26,1,customer_changed_mind,115.12
RET001487,ORD0024294,1,PROD01424,SELL00188,CUST006491,2018-06-17 14:25:31,1,customer_changed_mind,104.67
RET001488,ORD0002888,1,PROD01364,SELL00217,CUST006098,2017-09-04 01:26:16,1,late_delivery,30.16
RET001489,ORD0016146,2,PROD00802,SELL00214,CUST009235,2018-04-28 20:04:10,1,customer_changed_mind,25.08
RET001490,ORD0003557,2,PROD00216,SELL00082,CUST001387,2017-10-30 02:49:12,1,damaged,70.86
RET001491,ORD0005987,1,PROD01062,SELL00254,CUST000935,2017-07-27 00:09:00,1,wrong_item,31.95
RET001492,ORD0017596,1,PROD00975,SELL00005,CUST000656,2017-11-05 18:19:24,1,damaged,41.48
RET001493,ORD0021635,1,PROD01056,SELL00268,CUST008316,2017-05-28 22:13:26,1,quality_issue,90.59
RET001494,ORD0016569,1,PROD00007,SELL00279,CUST001195,2017-08-15 06:00:45,1,wrong_item,74.86
RET001495,ORD0017190,2,PROD00207,SELL00114,CUST004122,2017-04-26 03:54:52,1,quality_issue,173.08
RET001496,ORD0022387,2,PROD00957,SELL00266,CUST008223,2017-04-24 06:34:31,1,customer_changed_mind,65.54
RET001497,ORD0018612,2,PROD01989,SELL00321,CUST006096,2018-10-01 23:11:26,1,customer_changed_mind,33.98
RET001498,ORD0023655,1,PROD00620,SELL00136,CUST007398,2017-02-10 13:56:38,1,late_delivery,174.69
RET001499,ORD0020208,1,PROD00807,SELL00231,CUST000538,2017-02-12 20:07:04,1,damaged,167.47
RET001500,ORD0008821,2,PROD00024,SELL00134,CUST002447,2018-09-23 05:49:09,1,wrong_item,27.69
RET001501,ORD0017587,2,PROD00609,SELL00394,CUST002184,2018-09-26 22:46:26,1,damaged,91.96
RET001502,ORD0022153,1,PROD01606,SELL00042,CUST001980,2018-02-10 17:45:27,1,late_delivery,158.24
RET001503,ORD0023337,1,PROD01007,SELL00027,CUST005700,2017-09-26 23:50:48,1,wrong_item,245.21
RET001504,ORD0016364,1,PROD00108,SELL00037,CUST007243,2018-08-31 07:21:42,1,late_delivery,82.61
RET001505,ORD0009924,3,PROD00690,SELL00028,CUST003288,2017-01-27 19:52:31,1,customer_changed_mind,125.57
RET001506,ORD0023375,1,PROD01558,SELL00003,CUST001305,2017-03-24 16:43:34,1,wrong_item,268.35
RET001507,ORD0012140,1,PROD01739,SELL00333,CUST003433,2018-03-08 00:27:50,1,customer_changed_mind,30.6
RET001508,ORD0013504,1,PROD00684,SELL00359,CUST004352,2017-04-02 08:28:53,1,damaged,183.36
RET001509,ORD0023929,2,PROD00568,SELL00396,CUST003898,2017-11-29 04:21:48,1,wrong_item,34.77
RET001510,ORD0000927,2,PROD00365,SELL00013,CUST002342,2018-05-07 20:24:24,1,damaged,68.73
RET001511,ORD0021634,1,PROD00342,SELL00204,CUST009938,2017-07-15 01:25:13,1,late_delivery,135.98
RET001512,ORD0014380,1,PROD01673,SELL00181,CUST009371,2017-07-11 01:13:22,1,wrong_item,121.54
RET001513,ORD0021308,1,PROD00694,SELL00280,CUST001740,2018-02-21 07:40:26,1,damaged,51.28
RET001514,ORD0001674,1,PROD01726,SELL00043,CUST000733,2018-03-29 00:19:27,1,wrong_item,103.99
RET001515,ORD0003730,3,PROD00611,SELL00202,CUST003131,2017-02-17 00:12:24,1,late_delivery,35.35
RET001516,ORD0006985,1,PROD01923,SELL00300,CUST007189,2018-01-18 09:49:34,1,damaged,140.93
RET001517,ORD0003951,1,PROD00785,SELL00344,CUST002489,2017-04-22 22:46:32,1,quality_issue,55.58
RET001518,ORD0019643,1,PROD01505,SELL00150,CUST001587,2017-08-25 10:52:02,1,quality_issue,127.27
RET001519,ORD0014516,1,PROD01318,SELL00007,CUST000296,2017-08-11 16:42:13,1,wrong_item,135.16
RET001520,ORD0024916,1,PROD00129,SELL00244,CUST008042,2018-01-23 13:11:47,1,quality_issue,82.94
RET001521,ORD0000857,2,PROD01281,SELL00193,CUST009345,2018-06-04 18:14:07,1,wrong_item,78.05
RET001522,ORD0000012,1,PROD01890,SELL00272,CUST008318,2018-10-05 07:14:31,1,damaged,281.68
RET001523,ORD0007840,2,PROD01632,SELL00051,CUST009536,2017-10-09 04:29:42,1,customer_changed_mind,181.26
RET001524,ORD0006724,2,PROD01180,SELL00389,CUST001662,2018-04-03 17:27:07,1,customer_changed_mind,85.2
RET001525,ORD0017700,1,PROD01026,SELL00124,CUST008441,2017-05-18 22:34:03,1,quality_issue,86.71
RET001526,ORD0014785,2,PROD01849,SELL00385,CUST004523,2018-02-11 16:52:27,1,damaged,74.22
RET001527,ORD0017788,1,PROD00186,SELL00275,CUST008578,2018-04-14 09:54:27,1,wrong_item,266.68
RET001528,ORD0021093,1,PROD01435,SELL00116,CUST006087,2017-11-03 05:18:57,1,damaged,43.09
RET001529,ORD0002774,4,PROD01817,SELL00270,CUST007977,2018-07-08 16:58:15,1,customer_changed_mind,64.23
RET001530,ORD0024153,1,PROD00031,SELL00277,CUST005396,2018-03-04 01:10:10,1,quality_issue,308.36
RET001531,ORD0002312,1,PROD00270,SELL00165,CUST001167,2017-05-11 21:37:01,1,damaged,27.92
RET001532,ORD0015333,1,PROD01851,SELL00174,CUST006793,2018-05-09 13:58:32,1,wrong_item,69.5
RET001533,ORD0024025,2,PROD01489,SELL00204,CUST008784,2017-10-13 08:45:53,1,customer_changed_mind,32.88
RET001534,ORD0013074,2,PROD00626,SELL00368,CUST002008,2018-06-23 08:40:22,1,late_delivery,118.52
RET001535,ORD0017142,1,PROD01641,SELL00113,CUST001375,2018-01-18 14:44:15,1,damaged,24.87
RET001536,ORD0001678,1,PROD01128,SELL00071,CUST004479,2018-04-15 15:43:35,1,quality_issue,60.03
RET001537,ORD0019611,1,PROD00826,SELL00375,CUST009264,2018-03-21 19:18:01,1,damaged,35.02
RET001538,ORD0018333,1,PROD01756,SELL00102,CUST007419,2017-10-01 04:48:19,1,damaged,117.76
RET001539,ORD0006800,1,PROD01903,SELL00317,CUST002820,2018-04-15 03:11:54,1,customer_changed_mind,16.61
RET001540,ORD0020447,1,PROD00007,SELL00210,CUST004501,2017-05-13 04:44:29,1,wrong_item,99.11
RET001541,ORD0002872,1,PROD01671,SELL00371,CUST000680,2017-10-31 12:48:36,1,damaged,78.46
RET001542,ORD0021959,1,PROD01376,SELL00093,CUST002772,2018-11-11 09:09:33,1,wrong_item,32.59
RET001543,ORD0009954,1,PROD00463,SELL00056,CUST000849,2017-11-12 07:57:30,1,late_delivery,87.27
RET001544,ORD0017566,3,PROD01075,SELL00235,CUST001042,2018-09-14 08:11:28,1,customer_changed_mind,23.42
RET001545,ORD0017982,1,PROD00403,SELL00006,CUST005862,2017-08-23 05:25:58,1,wrong_item,32.25
RET001546,ORD0020065,1,PROD00402,SELL00149,CUST001268,2018-01-30 15:27:03,1,quality_issue,69.98
RET001547,ORD0023679,1,PROD00739,SELL00010,CUST001087,2018-01-18 21:00:20,1,damaged,80.88
RET001548,ORD0010127,1,PROD00149,SELL00324,CUST005595,2018-09-08 23:07:50,1,damaged,113.31
RET001549,ORD0011022,1,PROD01393,SELL00075,CUST000548,2018-04-24 16:43:03,1,customer_changed_mind,253.54
RET001550,ORD0023572,2,PROD01173,SELL00266,CUST009619,2018-07-09 13:40:17,1,damaged,121.89
RET001551,ORD0002154,1,PROD01104,SELL00166,CUST002131,2018-01-16 02:01:40,1,wrong_item,80.67
RET001552,ORD0015513,1,PROD00434,SELL00157,CUST009203,2017-11-11 12:19:51,1,quality_issue,59.87
RET001553,ORD0023286,3,PROD01925,SELL00073,CUST005200,2017-11-15 12:07:29,1,customer_changed_mind,131.86
RET001554,ORD0021490,1,PROD01567,SELL00144,CUST004528,2018-07-28 13:33:30,1,customer_changed_mind,281.88
RET001555,ORD0022412,2,PROD01420,SELL00078,CUST007840,2017-10-26 18:35:13,1,late_delivery,75.81
RET001556,ORD0007453,1,PROD00280,SELL00085,CUST000682,2017-12-16 00:39:02,1,quality_issue,59.36
