review_id,order_id,review_score,review_comment_title
REV0007431,ORD0007431,2,Service issue
REV0007432,ORD0007432,4,No comment
REV0007433,ORD0007433,4,No comment
REV0007434,ORD0007434,5,No comment
REV0007435,ORD0007435,5,No comment
REV0007436,ORD0007436,4,No comment
REV0007437,ORD0007437,3,Service issue
REV0007438,ORD0007438,4,No comment
REV0007439,ORD0007439,4,No comment
REV0007440,ORD0007440,5,No comment
REV0007441,ORD0007441,5,No comment
REV0007442,ORD0007442,5,No comment
REV0007443,ORD0007443,5,No comment
REV0007444,ORD0007444,5,No comment
REV0007445,ORD0007445,5,No comment
REV0007446,ORD0007446,5,No comment
REV0007447,ORD0007447,1,Service issue
REV0007448,ORD0007448,5,No comment
REV0007449,ORD0007449,3,Service issue
REV0007450,ORD0007450,4,No comment
REV0007451,ORD0007451,4,No comment
REV0007452,ORD0007452,5,No comment
REV0007453,ORD0007453,4,No comment
REV0007454,ORD0007454,5,No comment
REV0007455,ORD0007455,4,No comment
REV0007456,ORD0007456,5,No comment
REV0007457,ORD0007457,5,No comment
REV0007458,ORD0007458,5,No comment
REV0007459,ORD0007459,5,No comment
REV0007460,ORD0007460,5,No comment
REV0007461,ORD0007461,5,No comment
REV0007462,ORD0007462,3,Service issue
REV0007463,ORD0007463,4,No comment
REV0007464,ORD0007464,3,Service issue
REV0007465,ORD0007465,2,Service issue
REV0007466,ORD0007466,4,No comment
REV0007467,ORD0007467,5,No comment
REV0007468,ORD0007468,5,No comment
REV0007469,ORD0007469,5,No comment
REV0007470,ORD0007470,4,No comment
REV0007471,ORD0007471,4,No comment
REV0007472,ORD0007472,5,No comment
REV0007473,ORD0007473,4,No comment
REV0007474,ORD0007474,5,No comment
REV0007475,ORD0007475,3,Service issue
REV0007476,ORD0007476,4,No comment
REV0007477,ORD0007477,5,No comment
REV0007478,ORD0007478,2,Service issue
REV0007479,ORD0007479,3,Service issue
REV0007480,ORD0007480,4,No comment
REV0007481,ORD0007481,3,Service issue
REV0007482,ORD0007482,5,No comment
REV0007483,ORD0007483,5,No comment
REV0007484,ORD0007484,4,No comment
REV0007485,ORD0007485,5,No comment
REV0007486,ORD0007486,5,No comment
REV0007487,ORD0007487,4,No comment
REV0007488,ORD0007488,5,No comment
REV0007489,ORD0007489,5,No comment
REV0007490,ORD0007490,4,No comment
REV0007491,ORD0007491,4,No comment
REV0007492,ORD0007492,5,No comment
REV0007493,ORD0007493,5,No comment
REV0007494,ORD0007494,5,No comment
REV0007495,ORD0007495,5,No comment
REV0007496,ORD0007496,2,Service issue
REV0007497,ORD0007497,5,No comment
REV0007498,ORD0007498,5,No comment
REV0007499,ORD0007499,5,No comment
REV0007500,ORD0007500,5,No comment
REV0007501,ORD0007501,3,Service issue
REV0007502,ORD0007502,5,No comment
REV0007503,ORD0007503,5,No comment
REV0007504,ORD0007504,4,No comment
REV0007505,ORD0007505,5,No comment
REV0007506,ORD0007506,5,No comment
REV0007507,ORD0007507,5,No comment
REV0007508,ORD0007508,5,No comment
REV0007509,ORD0007509,3,Service issue
REV0007510,ORD0007510,5,No comment
REV0007511,ORD0007511,5,No comment
REV0007512,ORD0007512,4,No comment
REV0007513,ORD0007513,4,No comment
REV0007514,ORD0007514,2,Service issue
REV0007515,ORD0007515,4,No comment
REV0007516,ORD0007516,3,Service issue
REV0007517,ORD0007517,2,Service issue
REV0007518,ORD0007518,5,No comment
REV0007519,ORD0007519,5,No comment
REV0007520,ORD0007520,5,No comment
REV0007521,ORD0007521,5,No comment
REV0007522,ORD0007522,4,No comment
REV0007523,ORD0007523,5,No comment
REV0007524,ORD0007524,5,No comment
REV0007525,ORD0007525,3,Service issue
REV0007526,ORD0007526,4,No comment
REV0007527,ORD0007527,3,Service issue
REV0007528,ORD0007528,5,No comment
REV0007529,ORD0007529,5,No comment
REV0007530,ORD0007530,5,No comment
REV0007531,ORD0007531,4,No comment
REV0007532,ORD0007532,5,No comment
REV0007533,ORD0007533,5,No comment
REV0007534,ORD0007534,5,No comment
REV0007535,ORD0007535,5,No comment
REV0007536,ORD0007536,5,No comment
REV0007537,ORD0007537,4,No comment
REV0007538,ORD0007538,5,No comment
REV0007539,ORD0007539,4,No comment
REV0007540,ORD0007540,2,Service issue
REV0007541,ORD0007541,5,No comment
REV0007542,ORD0007542,5,No comment
REV0007543,ORD0007543,1,Service issue
REV0007544,ORD0007544,5,No comment
REV0007545,ORD0007545,3,Service issue
REV0007546,ORD0007546,5,No comment
REV0007547,ORD0007547,2,Service issue
REV0007548,ORD0007548,3,Service issue
REV0007549,ORD0007549,5,No comment
REV0007550,ORD0007550,4,No comment
REV0007551,ORD0007551,5,No comment
REV0007552,ORD0007552,5,No comment
REV0007553,ORD0007553,5,No comment
REV0007554,ORD0007554,4,No comment
REV0007555,ORD0007555,5,No comment
REV0007556,ORD0007556,4,No comment
REV0007557,ORD0007557,5,No comment
REV0007558,ORD0007558,5,No comment
REV0007559,ORD0007559,5,No comment
REV0007560,ORD0007560,5,No comment
REV0007561,ORD0007561,3,Service issue
REV0007562,ORD0007562,4,No comment
REV0007563,ORD0007563,1,Service issue
REV0007564,ORD0007564,3,Service issue
REV0007565,ORD0007565,5,No comment
REV0007566,ORD0007566,4,No comment
REV0007567,ORD0007567,4,No comment
REV0007568,ORD0007568,5,No comment
REV0007569,ORD0007569,2,Service issue
REV0007570,ORD0007570,5,No comment
REV0007571,ORD0007571,4,No comment
REV0007572,ORD0007572,5,No comment
REV0007573,ORD0007573,4,No comment
REV0007574,ORD0007574,4,No comment
REV0007575,ORD0007575,4,No comment
REV0007576,ORD0007576,2,Service issue
REV0007577,ORD0007577,3,Service issue
REV0007578,ORD0007578,3,Service issue
REV0007579,ORD0007579,5,No comment
REV0007580,ORD0007580,5,No comment
REV0007581,ORD0007581,4,No comment
REV0007582,ORD0007582,2,Service issue
REV0007583,ORD0007583,3,Service issue
REV0007584,ORD0007584,5,No comment
REV0007585,ORD0007585,3,Service issue
REV0007586,ORD0007586,4,No comment
REV0007587,ORD0007587,5,No comment
REV0007588,ORD0007588,5,No comment
REV0007589,ORD0007589,5,No comment
REV0007590,ORD0007590,4,No comment
REV0007591,ORD0007591,2,Service issue
REV0007592,ORD0007592,5,No comment
REV0007593,ORD0007593,5,No comment
REV0007594,ORD0007594,4,No comment
REV0007595,ORD0007595,4,No comment
REV0007596,ORD0007596,5,No comment
REV0007597,ORD0007597,5,No comment
REV0007598,ORD0007598,4,No comment
REV0007599,ORD0007599,5,No comment
REV0007600,ORD0007600,3,Service issue
REV0007601,ORD0007601,4,No comment
REV0007602,ORD0007602,5,No comment
REV0007603,ORD0007603,5,No comment
REV0007604,ORD0007604,5,No comment
REV0007605,ORD0007605,2,Service issue
REV0007606,ORD0007606,4,No comment
REV0007607,ORD0007607,4,No comment
REV0007608,ORD0007608,5,No comment
REV0007609,ORD0007609,5,No comment
REV0007610,ORD0007610,1,Service issue
REV0007611,ORD0007611,3,Service issue
REV0007612,ORD0007612,5,No comment
REV0007613,ORD0007613,2,Service issue
REV0007614,ORD0007614,5,No comment
REV0007615,ORD0007615,4,No comment
REV0007616,ORD0007616,5,No comment
REV0007617,ORD0007617,4,No comment
REV0007618,ORD0007618,4,No comment
REV0007619,ORD0007619,5,No comment
REV0007620,ORD0007620,5,No comment
REV0007621,ORD0007621,5,No comment
REV0007622,ORD0007622,3,Service issue
REV0007623,ORD0007623,3,Service issue
REV0007624,ORD0007624,5,No comment
REV0007625,ORD0007625,5,No comment
REV0007626,ORD0007626,5,No comment
REV0007627,ORD0007627,2,Service issue
REV0007628,ORD0007628,4,No comment
REV0007629,ORD0007629,4,No comment
REV0007630,ORD0007630,4,No comment
REV0007631,ORD0007631,1,Service issue
REV0007632,ORD0007632,3,Service issue
REV0007633,ORD0007633,5,No comment
REV0007634,ORD0007634,5,No comment
REV0007635,ORD0007635,5,No comment
REV0007636,ORD0007636,4,No comment
REV0007637,ORD0007637,3,Service issue
REV0007638,ORD0007638,3,Service issue
REV0007639,ORD0007639,5,No comment
REV0007640,ORD0007640,2,Service issue
REV0007641,ORD0007641,4,No comment
REV0007642,ORD0007642,5,No comment
REV0007643,ORD0007643,2,Service issue
REV0007644,ORD0007644,5,No comment
REV0007645,ORD0007645,4,No comment
REV0007646,ORD0007646,5,No comment
REV0007647,ORD0007647,5,No comment
REV0007648,ORD0007648,3,Service issue
REV0007649,ORD0007649,5,No comment
REV0007650,ORD0007650,3,Service issue
REV0007651,ORD0007651,4,No comment
REV0007652,ORD0007652,5,No comment
REV0007653,ORD0007653,5,No comment
REV0007654,ORD0007654,5,No comment
REV0007655,ORD0007655,5,No comment
REV0007656,ORD0007656,5,No comment
REV0007657,ORD0007657,5,No comment
REV0007658,ORD0007658,4,No comment
REV0007659,ORD0007659,2,Service issue
REV0007660,ORD0007660,5,No comment
REV0007661,ORD0007661,4,No comment
REV0007662,ORD0007662,5,No comment
REV0007663,ORD0007663,5,No comment
REV0007664,ORD0007664,4,No comment
REV0007665,ORD0007665,4,No comment
REV0007666,ORD0007666,3,Service issue
REV0007667,ORD0007667,4,No comment
REV0007668,ORD0007668,4,No comment
REV0007669,ORD0007669,5,No comment
REV0007670,ORD0007670,4,No comment
REV0007671,ORD0007671,5,No comment
REV0007672,ORD0007672,5,No comment
REV0007673,ORD0007673,3,Service issue
REV0007674,ORD0007674,5,No comment
REV0007675,ORD0007675,5,No comment
REV0007676,ORD0007676,5,No comment
REV0007677,ORD0007677,5,No comment
REV0007678,ORD0007678,5,No comment
REV0007679,ORD0007679,5,No comment
REV0007680,ORD0007680,5,No comment
REV0007681,ORD0007681,5,No comment
REV0007682,ORD0007682,5,No comment
REV0007683,ORD0007683,1,Service issue
REV0007684,ORD0007684,4,No comment
REV0007685,ORD0007685,5,No comment
REV0007686,ORD0007686,3,Service issue
REV0007687,ORD0007687,4,No comment
REV0007688,ORD0007688,3,Service issue
REV0007689,ORD0007689,4,No comment
REV0007690,ORD0007690,5,No comment
REV0007691,ORD0007691,5,No comment
REV0007692,ORD0007692,4,No comment
REV0007693,ORD0007693,3,Service issue
REV0007694,ORD0007694,4,No comment
REV0007695,ORD0007695,5,No comment
REV0007696,ORD0007696,5,No comment
REV0007697,ORD0007697,5,No comment
REV0007698,ORD0007698,4,No comment
REV0007699,ORD0007699,1,Service issue
REV0007700,ORD0007700,5,No comment
REV0007701,ORD0007701,3,Service issue
REV0007702,ORD0007702,4,No comment
REV0007703,ORD0007703,3,Service issue
REV0007704,ORD0007704,5,No comment
REV0007705,ORD0007705,5,No comment
REV0007706,ORD0007706,5,No comment
REV0007707,ORD0007707,5,No comment
REV0007708,ORD0007708,3,Service issue
REV0007709,ORD0007709,1,Service issue
REV0007710,ORD0007710,3,Service issue
REV0007711,ORD0007711,3,Service issue
REV0007712,ORD0007712,5,No comment
REV0007713,ORD0007713,2,Service issue
REV0007714,ORD0007714,4,No comment
REV0007715,ORD0007715,5,No comment
REV0007716,ORD0007716,5,No comment
REV0007717,ORD0007717,4,No comment
REV0007718,ORD0007718,5,No comment
REV0007719,ORD0007719,5,No comment
REV0007720,ORD0007720,5,No comment
REV0007721,ORD0007721,5,No comment
REV0007722,ORD0007722,5,No comment
REV0007723,ORD0007723,5,No comment
REV0007724,ORD0007724,5,No comment
REV0007725,ORD0007725,5,No comment
REV0007726,ORD0007726,3,Service issue
REV0007727,ORD0007727,5,No comment
REV0007728,ORD0007728,5,No comment
REV0007729,ORD0007729,5,No comment
REV0007730,ORD0007730,4,No comment
REV0007731,ORD0007731,4,No comment
REV0007732,ORD0007732,5,No comment
REV0007733,ORD0007733,5,No comment
REV0007734,ORD0007734,4,No comment
REV0007735,ORD0007735,5,No comment
REV0007736,ORD0007736,3,Service issue
REV0007737,ORD0007737,4,No comment
REV0007738,ORD0007738,3,Service issue
REV0007739,ORD0007739,5,No comment
REV0007740,ORD0007740,3,Service issue
REV0007741,ORD0007741,5,No comment
REV0007742,ORD0007742,2,Service issue
REV0007743,ORD0007743,3,Service issue
REV0007744,ORD0007744,2,Service issue
REV0007745,ORD0007745,5,No comment
REV0007746,ORD0007746,5,No comment
REV0007747,ORD0007747,1,Service issue
REV0007748,ORD0007748,5,No comment
REV0007749,ORD0007749,5,No comment
REV0007750,ORD0007750,5,No comment
REV0007751,ORD0007751,4,No comment
REV0007752,ORD0007752,5,No comment
REV0007753,ORD0007753,3,Service issue
REV0007754,ORD0007754,5,No comment
REV0007755,ORD0007755,5,No comment
REV0007756,ORD0007756,1,Service issue
REV0007757,ORD0007757,5,No comment
REV0007758,ORD0007758,5,No comment
REV0007759,ORD0007759,4,No comment
REV0007760,ORD0007760,5,No comment
REV0007761,ORD0007761,5,No comment
REV0007762,ORD0007762,5,No comment
REV0007763,ORD0007763,5,No comment
REV0007764,ORD0007764,4,No comment
REV0007765,ORD0007765,5,No comment
REV0007766,ORD0007766,5,No comment
REV0007767,ORD0007767,5,No comment
REV0007768,ORD0007768,5,No comment
REV0007769,ORD0007769,5,No comment
REV0007770,ORD0007770,5,No comment
REV0007771,ORD0007771,3,Service issue
REV0007772,ORD0007772,4,No comment
REV0007773,ORD0007773,4,No comment
REV0007774,ORD0007774,5,No comment
REV0007775,ORD0007775,3,Service issue
REV0007776,ORD0007776,5,No comment
REV0007777,ORD0007777,5,No comment
REV0007778,ORD0007778,1,Service issue
REV0007779,ORD0007779,4,No comment
REV0007780,ORD0007780,5,No comment
REV0007781,ORD0007781,1,Service issue
REV0007782,ORD0007782,2,Service issue
REV0007783,ORD0007783,5,No comment
REV0007784,ORD0007784,5,No comment
REV0007785,ORD0007785,5,No comment
REV0007786,ORD0007786,5,No comment
REV0007787,ORD0007787,5,No comment
REV0007788,ORD0007788,5,No comment
REV0007789,ORD0007789,5,No comment
REV0007790,ORD0007790,4,No comment
REV0007791,ORD0007791,5,No comment
REV0007792,ORD0007792,4,No comment
REV0007793,ORD0007793,4,No comment
REV0007794,ORD0007794,4,No comment
REV0007795,ORD0007795,3,Service issue
REV0007796,ORD0007796,5,No comment
REV0007797,ORD0007797,5,No comment
REV0007798,ORD0007798,5,No comment
REV0007799,ORD0007799,4,No comment
REV0007800,ORD0007800,4,No comment
REV0007801,ORD0007801,5,No comment
REV0007802,ORD0007802,5,No comment
REV0007803,ORD0007803,5,No comment
REV0007804,ORD0007804,3,Service issue
REV0007805,ORD0007805,3,Service issue
REV0007806,ORD0007806,3,Service issue
REV0007807,ORD0007807,2,Service issue
REV0007808,ORD0007808,5,No comment
REV0007809,ORD0007809,1,Service issue
REV0007810,ORD0007810,4,No comment
REV0007811,ORD0007811,4,No comment
REV0007812,ORD0007812,2,Service issue
REV0007813,ORD0007813,5,No comment
REV0007814,ORD0007814,4,No comment
REV0007815,ORD0007815,5,No comment
REV0007816,ORD0007816,4,No comment
REV0007817,ORD0007817,4,No comment
REV0007818,ORD0007818,5,No comment
REV0007819,ORD0007819,4,No comment
REV0007820,ORD0007820,4,No comment
REV0007821,ORD0007821,5,No comment
REV0007822,ORD0007822,1,Service issue
REV0007823,ORD0007823,1,Service issue
REV0007824,ORD0007824,3,Service issue
REV0007825,ORD0007825,5,No comment
REV0007826,ORD0007826,5,No comment
REV0007827,ORD0007827,4,No comment
REV0007828,ORD0007828,3,Service issue
REV0007829,ORD0007829,5,No comment
REV0007830,ORD0007830,3,Service issue
REV0007831,ORD0007831,5,No comment
REV0007832,ORD0007832,5,No comment
REV0007833,ORD0007833,4,No comment
REV0007834,ORD0007834,5,No comment
REV0007835,ORD0007835,5,No comment
REV0007836,ORD0007836,4,No comment
REV0007837,ORD0007837,5,No comment
REV0007838,ORD0007838,1,Service issue
REV0007839,ORD0007839,5,No comment
REV0007840,ORD0007840,5,No comment
REV0007841,ORD0007841,3,Service issue
REV0007842,ORD0007842,1,Service issue
REV0007843,ORD0007843,4,No comment
REV0007844,ORD0007844,5,No comment
REV0007845,ORD0007845,5,No comment
REV0007846,ORD0007846,5,No comment
REV0007847,ORD0007847,5,No comment
REV0007848,ORD0007848,4,No comment
REV0007849,ORD0007849,4,No comment
REV0007850,ORD0007850,5,No comment
REV0007851,ORD0007851,4,No comment
REV0007852,ORD0007852,5,No comment
REV0007853,ORD0007853,1,Service issue
REV0007854,ORD0007854,5,No comment
REV0007855,ORD0007855,5,No comment
REV0007856,ORD0007856,5,No comment
REV0007857,ORD0007857,5,No comment
REV0007858,ORD0007858,5,No comment
REV0007859,ORD0007859,5,No comment
REV0007860,ORD0007860,5,No comment
REV0007861,ORD0007861,4,No comment
REV0007862,ORD0007862,5,No comment
REV0007863,ORD0007863,5,No comment
REV0007864,ORD0007864,4,No comment
REV0007865,ORD0007865,4,No comment
REV0007866,ORD0007866,5,No comment
REV0007867,ORD0007867,5,No comment
REV0007868,ORD0007868,3,Service issue
REV0007869,ORD0007869,4,No comment
REV0007870,ORD0007870,5,No comment
REV0007871,ORD0007871,4,No comment
REV0007872,ORD0007872,4,No comment
REV0007873,ORD0007873,3,Service issue
REV0007874,ORD0007874,4,No comment
REV0007875,ORD0007875,5,No comment
REV0007876,ORD0007876,5,No comment
REV0007877,ORD0007877,5,No comment
REV0007878,ORD0007878,5,No comment
REV0007879,ORD0007879,4,No comment
REV0007880,ORD0007880,5,No comment
REV0007881,ORD0007881,5,No comment
REV0007882,ORD0007882,5,No comment
REV0007883,ORD0007883,4,No comment
REV0007884,ORD0007884,4,No comment
REV0007885,ORD0007885,3,Service issue
REV0007886,ORD0007886,5,No comment
REV0007887,ORD0007887,4,No comment
REV0007888,ORD0007888,5,No comment
REV0007889,ORD0007889,5,No comment
REV0007890,ORD0007890,3,Service issue
REV0007891,ORD0007891,5,No comment
REV0007892,ORD0007892,1,Service issue
REV0007893,ORD0007893,4,No comment
REV0007894,ORD0007894,4,No comment
REV0007895,ORD0007895,5,No comment
REV0007896,ORD0007896,4,No comment
REV0007897,ORD0007897,5,No comment
REV0007898,ORD0007898,4,No comment
REV0007899,ORD0007899,4,No comment
REV0007900,ORD0007900,5,No comment
REV0007901,ORD0007901,2,Service issue
REV0007902,ORD0007902,4,No comment
REV0007903,ORD0007903,5,No comment
REV0007904,ORD0007904,5,No comment
REV0007905,ORD0007905,5,No comment
REV0007906,ORD0007906,2,Service issue
REV0007907,ORD0007907,4,No comment
REV0007908,ORD0007908,2,Service issue
REV0007909,ORD0007909,5,No comment
REV0007910,ORD0007910,5,No comment
REV0007911,ORD0007911,3,Service issue
REV0007912,ORD0007912,5,No comment
REV0007913,ORD0007913,5,No comment
REV0007914,ORD0007914,5,No comment
REV0007915,ORD0007915,5,No comment
REV0007916,ORD0007916,4,No comment
REV0007917,ORD0007917,3,Service issue
REV0007918,ORD0007918,5,No comment
REV0007919,ORD0007919,5,No comment
REV0007920,ORD0007920,2,Service issue
REV0007921,ORD0007921,4,No comment
REV0007922,ORD0007922,5,No comment
REV0007923,ORD0007923,3,Service issue
REV0007924,ORD0007924,4,No comment
REV0007925,ORD0007925,5,No comment
REV0007926,ORD0007926,5,No comment
REV0007927,ORD0007927,5,No comment
REV0007928,ORD0007928,1,Service issue
REV0007929,ORD0007929,4,No comment
REV0007930,ORD0007930,5,No comment
REV0007931,ORD0007931,5,No comment
REV0007932,ORD0007932,5,No comment
REV0007933,ORD0007933,4,No comment
REV0007934,ORD0007934,1,Service issue
REV0007935,ORD0007935,4,No comment
REV0007936,ORD0007936,5,No comment
REV0007937,ORD0007937,5,No comment
REV0007938,ORD0007938,5,No comment
REV0007939,ORD0007939,3,Service issue
REV0007940,ORD0007940,5,No comment
REV0007941,ORD0007941,5,No comment
REV0007942,ORD0007942,5,No comment
REV0007943,ORD0007943,3,Service issue
REV0007944,ORD0007944,2,Service issue
REV0007945,ORD0007945,5,No comment
REV0007946,ORD0007946,5,No comment
REV0007947,ORD0007947,2,Service issue
REV0007948,ORD0007948,4,No comment
REV0007949,ORD0007949,5,No comment
REV0007950,ORD0007950,5,No comment
REV0007951,ORD0007951,4,No comment
REV0007952,ORD0007952,5,No comment
REV0007953,ORD0007953,2,Service issue
REV0007954,ORD0007954,5,No comment
REV0007955,ORD0007955,5,No comment
REV0007956,ORD0007956,5,No comment
REV0007957,ORD0007957,1,Service issue
REV0007958,ORD0007958,5,No comment
REV0007959,ORD0007959,4,No comment
REV0007960,ORD0007960,3,Service issue
REV0007961,ORD0007961,4,No comment
REV0007962,ORD0007962,4,No comment
REV0007963,ORD0007963,5,No comment
REV0007964,ORD0007964,1,Service issue
REV0007965,ORD0007965,4,No comment
REV0007966,ORD0007966,1,Service issue
