order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD0003841,1,voucher,1,91.01
ORD0003842,1,voucher,9,243.04
ORD0003843,1,voucher,11,189.83
ORD0003844,1,voucher,2,124.3
ORD0003845,1,voucher,2,88.91
ORD0003846,1,debit_card,2,358.88
ORD0003847,1,credit_card,2,132.88
ORD0003848,1,voucher,5,509.62
ORD0003849,1,credit_card,6,457.64
ORD0003850,1,boleto,7,146.26
ORD0003851,1,credit_card,1,138.45
ORD0003852,1,voucher,6,341.22
ORD0003853,1,boleto,3,323.71
ORD0003854,1,credit_card,3,142.33
ORD0003855,1,debit_card,9,255.35
ORD0003856,1,credit_card,4,165.52
ORD0003857,1,credit_card,6,633.75
ORD0003858,1,debit_card,12,661.95
ORD0003859,1,debit_card,5,105.81
ORD0003860,1,credit_card,8,272.72
ORD0003861,1,credit_card,12,427.3
ORD0003862,1,credit_card,7,204.77
ORD0003863,1,debit_card,10,143.74
ORD0003864,1,credit_card,6,127.13
ORD0003865,1,debit_card,1,199.53
ORD0003866,1,boleto,8,263.4
ORD0003867,1,debit_card,11,175.18
ORD0003868,1,voucher,3,112.43
ORD0003869,1,debit_card,12,137.32
ORD0003870,1,boleto,5,61.31
ORD0003871,1,boleto,12,76.15
ORD0003872,1,voucher,5,116.53
ORD0003873,1,voucher,11,301.37
ORD0003874,1,credit_card,3,188.26
ORD0003875,1,voucher,6,244.66
ORD0003876,1,debit_card,5,33.3
ORD0003877,1,credit_card,5,319.15
ORD0003878,1,credit_card,12,43.93
ORD0003879,1,boleto,3,39.6
ORD0003880,1,debit_card,10,205.37
ORD0003881,1,voucher,2,132.6
ORD0003882,1,debit_card,3,67.76
ORD0003883,1,boleto,10,89.2
ORD0003884,1,credit_card,5,375.66
ORD0003885,1,boleto,12,178.14
ORD0003886,1,debit_card,4,93.76
ORD0003887,1,voucher,3,202.74
ORD0003888,1,debit_card,9,130.84
ORD0003889,1,voucher,6,161.64
ORD0003890,1,voucher,11,154.5
ORD0003891,1,voucher,5,130.44
ORD0003892,1,credit_card,6,94.59
ORD0003893,1,voucher,2,732.57
ORD0003894,1,debit_card,10,570.79
ORD0003895,1,boleto,10,207.35
ORD0003896,1,credit_card,9,100.45
ORD0003897,1,voucher,9,86.13
ORD0003898,1,boleto,12,56.46
ORD0003899,1,debit_card,7,169.56
ORD0003900,1,credit_card,1,115.93
ORD0003901,1,credit_card,10,179.57
ORD0003902,1,voucher,8,87.22
ORD0003903,1,boleto,8,268.43
ORD0003904,1,debit_card,3,107.89
ORD0003905,1,credit_card,11,54.77
ORD0003906,1,debit_card,12,572.61
ORD0003907,1,debit_card,4,132.37
ORD0003908,1,boleto,3,200.04
ORD0003909,1,credit_card,7,175.2
ORD0003910,1,voucher,3,504.47
ORD0003911,1,boleto,3,159.69
ORD0003912,1,debit_card,4,502.01
ORD0003913,1,debit_card,7,408.31
ORD0003914,1,boleto,11,1030.61
ORD0003915,1,voucher,12,60.08
ORD0003916,1,debit_card,4,48.01
ORD0003917,1,credit_card,11,174.13
ORD0003918,1,credit_card,1,116.93
ORD0003919,1,credit_card,12,308.85
ORD0003920,1,voucher,8,123.56
ORD0003921,1,credit_card,8,78.04
ORD0003922,1,voucher,6,122.67
ORD0003923,1,credit_card,10,127.57
ORD0003924,1,voucher,4,138.14
ORD0003925,1,voucher,7,123.84
ORD0003926,1,boleto,7,171.22
ORD0003927,1,debit_card,9,226.17
ORD0003928,1,debit_card,3,159.92
ORD0003929,1,credit_card,2,376.18
ORD0003930,1,voucher,1,758.8
ORD0003931,1,voucher,2,126.93
ORD0003932,1,boleto,4,212.69
ORD0003933,1,voucher,9,95.23
ORD0003934,1,boleto,6,439.84
ORD0003935,1,debit_card,2,103.03
ORD0003936,1,voucher,6,140.58
ORD0003937,1,credit_card,10,86.3
ORD0003938,1,voucher,4,168.13
ORD0003939,1,debit_card,7,182.51
ORD0003940,1,debit_card,11,121.98
ORD0003941,1,debit_card,11,158.79
ORD0003942,1,voucher,2,86.79
ORD0003943,1,boleto,10,349.23
ORD0003944,1,credit_card,2,566.31
ORD0003945,1,voucher,6,279.38
ORD0003946,1,voucher,6,216.33
ORD0003947,1,voucher,12,135.76
ORD0003948,1,boleto,1,249.48
ORD0003949,1,voucher,2,160.83
ORD0003950,1,debit_card,2,88.91
ORD0003951,1,debit_card,11,61.85
ORD0003952,1,boleto,9,338.16
ORD0003953,1,debit_card,10,362.49
ORD0003954,1,debit_card,4,461.1
ORD0003955,1,boleto,1,99.77
ORD0003956,1,boleto,10,179.82
ORD0003957,1,credit_card,1,215.48
ORD0003958,1,voucher,9,119.4
ORD0003959,1,voucher,9,114.98
ORD0003960,1,boleto,1,862.31
ORD0003961,1,debit_card,8,429.84
ORD0003962,1,credit_card,4,118.45
ORD0003963,1,debit_card,3,360.43
ORD0003964,1,credit_card,8,42.48
ORD0003965,1,boleto,2,96.63
ORD0003966,1,boleto,11,230.04
ORD0003967,1,voucher,2,776.61
ORD0003968,1,debit_card,5,367.54
ORD0003969,1,voucher,11,269.2
ORD0003970,1,debit_card,5,300.58
ORD0003971,1,debit_card,1,61.3
ORD0003972,1,voucher,12,77.94
ORD0003973,1,boleto,8,262.5
ORD0003974,1,boleto,9,83.95
ORD0003975,1,debit_card,11,432.25
ORD0003976,1,voucher,4,153.85
ORD0003977,1,credit_card,7,200.46
ORD0003978,1,voucher,2,81.11
ORD0003979,1,voucher,10,177.87
ORD0003980,1,credit_card,5,82.19
ORD0003981,1,voucher,10,311.33
ORD0003982,1,credit_card,12,152.8
ORD0003983,1,credit_card,8,153.45
ORD0003984,1,boleto,8,110.62
ORD0003985,1,debit_card,10,127.78
ORD0003986,1,voucher,10,322.46
ORD0003987,1,debit_card,10,138.61
ORD0003988,1,boleto,8,291.72
ORD0003989,1,debit_card,10,262.59
ORD0003990,1,boleto,8,99.33
ORD0003991,1,credit_card,2,63.41
ORD0003992,1,boleto,4,240.27
ORD0003993,1,debit_card,4,262.73
ORD0003994,1,credit_card,9,120.97
ORD0003995,1,credit_card,7,163.58
ORD0003996,1,credit_card,8,409.82
ORD0003997,1,voucher,1,419.49
ORD0003998,1,boleto,7,160.15
ORD0003999,1,debit_card,9,322.96
ORD0004000,1,boleto,2,58.07
ORD0004001,1,voucher,11,122.68
ORD0004002,1,voucher,1,422.75
ORD0004003,1,voucher,12,117.09
ORD0004004,1,voucher,7,374.91
ORD0004005,1,voucher,7,68.9
ORD0004006,1,debit_card,5,216.61
ORD0004007,1,voucher,3,160.12
ORD0004008,1,boleto,10,144.44
ORD0004009,1,boleto,5,82.2
ORD0004010,1,debit_card,3,43.01
ORD0004011,1,credit_card,7,73.6
ORD0004012,1,boleto,11,573.76
ORD0004013,1,voucher,2,376.24
ORD0004014,1,voucher,3,244.38
ORD0004015,1,voucher,6,75.97
ORD0004016,1,boleto,3,200.69
ORD0004017,1,credit_card,7,146.25
ORD0004018,1,boleto,10,236.59
ORD0004019,1,debit_card,10,206.23
ORD0004020,1,credit_card,6,478.82
ORD0004021,1,debit_card,6,39.56
ORD0004022,1,debit_card,7,40.67
ORD0004023,1,debit_card,7,38.7
ORD0004024,1,credit_card,12,284.47
ORD0004025,1,boleto,7,530.02
ORD0004026,1,boleto,12,283.36
ORD0004027,1,boleto,11,163.23
ORD0004028,1,voucher,6,702.51
ORD0004029,1,boleto,3,417.65
ORD0004030,1,voucher,3,134.38
ORD0004031,1,credit_card,12,413.42
ORD0004032,1,voucher,4,62.68
ORD0004033,1,voucher,1,329.62
ORD0004034,1,debit_card,9,72.66
ORD0004035,1,voucher,10,398.39
ORD0004036,1,boleto,8,559.26
ORD0004037,1,debit_card,9,186.9
ORD0004038,1,voucher,6,379.14
ORD0004039,1,boleto,8,157.28
ORD0004040,1,voucher,10,285.54
ORD0004041,1,boleto,1,61.94
ORD0004042,1,credit_card,10,165.19
ORD0004043,1,credit_card,7,81.95
ORD0004044,1,boleto,1,111.44
ORD0004045,1,debit_card,8,145.15
ORD0004046,1,debit_card,11,372.61
ORD0004047,1,voucher,11,262.23
ORD0004048,1,debit_card,1,303.04
ORD0004049,1,boleto,10,125.01
ORD0004050,1,voucher,12,249.5
ORD0004051,1,debit_card,4,307.08
ORD0004052,1,debit_card,2,208.37
ORD0004053,1,voucher,5,164.84
ORD0004054,1,credit_card,9,93.49
ORD0004055,1,boleto,5,364.24
ORD0004056,1,voucher,9,271.69
ORD0004057,1,boleto,1,271.25
ORD0004058,1,debit_card,9,58.63
ORD0004059,1,debit_card,7,88.34
ORD0004060,1,debit_card,11,387.41
ORD0004061,1,debit_card,5,360.91
ORD0004062,1,debit_card,12,153.02
ORD0004063,1,boleto,9,59.4
ORD0004064,1,voucher,3,408.0
ORD0004065,1,boleto,12,227.23
ORD0004066,1,voucher,6,281.43
ORD0004067,1,debit_card,6,487.86
ORD0004068,1,boleto,4,238.6
ORD0004069,1,credit_card,6,264.97
ORD0004070,1,credit_card,2,229.87
ORD0004071,1,voucher,1,320.62
ORD0004072,1,credit_card,1,187.82
ORD0004073,1,debit_card,6,184.02
ORD0004074,1,debit_card,4,71.76
ORD0004075,1,credit_card,8,57.61
ORD0004076,1,voucher,3,105.75
ORD0004077,1,voucher,12,617.43
ORD0004078,1,boleto,9,114.23
ORD0004079,1,voucher,10,133.68
ORD0004080,1,voucher,3,135.46
ORD0004081,1,voucher,5,268.01
ORD0004082,1,debit_card,10,108.07
ORD0004083,1,voucher,4,270.11
ORD0004084,1,debit_card,1,134.94
ORD0004085,1,debit_card,3,233.63
ORD0004086,1,debit_card,2,72.27
ORD0004087,1,credit_card,1,282.73
ORD0004088,1,boleto,1,459.18
ORD0004089,1,credit_card,6,356.95
ORD0004090,1,voucher,12,341.02
ORD0004091,1,debit_card,11,283.5
ORD0004092,1,credit_card,12,122.92
ORD0004093,1,credit_card,7,47.6
ORD0004094,1,voucher,9,278.94
ORD0004095,1,voucher,11,143.4
ORD0004096,1,boleto,2,364.77
ORD0004097,1,voucher,8,261.47
ORD0004098,1,credit_card,7,208.18
ORD0004099,1,debit_card,6,151.41
ORD0004100,1,credit_card,3,155.73
ORD0004101,1,debit_card,1,133.64
ORD0004102,1,credit_card,10,200.04
ORD0004103,1,credit_card,10,81.47
ORD0004104,1,credit_card,2,239.87
ORD0004105,1,credit_card,6,126.02
ORD0004106,1,debit_card,5,743.56
ORD0004107,1,debit_card,7,406.73
ORD0004108,1,voucher,2,75.17
ORD0004109,1,credit_card,12,111.65
ORD0004110,1,debit_card,5,70.62
ORD0004111,1,credit_card,9,235.58
ORD0004112,1,voucher,9,153.59
ORD0004113,1,boleto,5,104.81
ORD0004114,1,debit_card,12,92.23
ORD0004115,1,boleto,11,114.33
ORD0004116,1,debit_card,7,300.74
ORD0004117,1,debit_card,8,266.7
ORD0004118,1,voucher,1,412.1
ORD0004119,1,boleto,1,137.83
ORD0004120,1,debit_card,9,187.19
ORD0004121,1,debit_card,10,133.8
ORD0004122,1,debit_card,10,526.57
ORD0004123,1,boleto,3,175.54
ORD0004124,1,credit_card,6,402.14
ORD0004125,1,boleto,10,276.83
ORD0004126,1,boleto,12,245.93
ORD0004127,1,debit_card,7,143.82
ORD0004128,1,credit_card,5,88.95
ORD0004129,1,voucher,4,285.91
ORD0004130,1,debit_card,12,284.03
ORD0004131,1,debit_card,7,312.19
ORD0004132,1,credit_card,1,179.83
ORD0004133,1,credit_card,12,244.67
ORD0004134,1,debit_card,12,246.86
ORD0004135,1,debit_card,6,325.98
ORD0004136,1,credit_card,11,167.03
ORD0004137,1,debit_card,11,582.12
ORD0004138,1,credit_card,12,346.37
ORD0004139,1,voucher,10,163.89
ORD0004140,1,debit_card,12,192.48
ORD0004141,1,credit_card,11,174.63
ORD0004142,1,debit_card,6,187.78
ORD0004143,1,boleto,3,503.0
ORD0004144,1,voucher,12,208.18
ORD0004145,1,debit_card,7,169.29
ORD0004146,1,credit_card,1,145.04
ORD0004147,1,debit_card,10,314.46
ORD0004148,1,debit_card,9,109.25
ORD0004149,1,debit_card,9,63.14
ORD0004150,1,boleto,8,155.78
ORD0004151,1,voucher,10,196.24
ORD0004152,1,boleto,7,259.43
ORD0004153,1,debit_card,8,147.59
ORD0004154,1,debit_card,9,120.83
ORD0004155,1,credit_card,1,362.75
ORD0004156,1,voucher,10,95.39
ORD0004157,1,debit_card,3,118.62
ORD0004158,1,voucher,4,195.14
ORD0004159,1,voucher,12,475.19
ORD0004160,1,boleto,5,335.43
ORD0004161,1,debit_card,12,56.73
ORD0004162,1,boleto,4,225.32
ORD0004163,1,debit_card,12,203.99
ORD0004164,1,credit_card,8,240.34
ORD0004165,1,voucher,10,85.28
ORD0004166,1,boleto,3,162.42
ORD0004167,1,debit_card,10,453.9
ORD0004168,1,voucher,12,136.86
ORD0004169,1,debit_card,5,309.88
ORD0004170,1,voucher,3,150.72
ORD0004171,1,boleto,9,29.81
ORD0004172,1,credit_card,10,149.61
ORD0004173,1,credit_card,9,223.53
ORD0004174,1,credit_card,11,401.92
ORD0004175,1,credit_card,6,67.37
ORD0004176,1,boleto,6,286.27
ORD0004177,1,voucher,11,59.44
ORD0004178,1,voucher,8,296.78
ORD0004179,1,debit_card,1,232.18
ORD0004180,1,boleto,5,123.67
ORD0004181,1,boleto,4,82.94
ORD0004182,1,voucher,6,218.81
ORD0004183,1,boleto,9,122.75
ORD0004184,1,voucher,9,113.34
ORD0004185,1,credit_card,2,191.8
ORD0004186,1,debit_card,8,132.47
ORD0004187,1,voucher,7,759.84
ORD0004188,1,debit_card,3,127.43
ORD0004189,1,debit_card,7,243.51
ORD0004190,1,credit_card,7,280.8
ORD0004191,1,boleto,7,390.6
ORD0004192,1,credit_card,11,147.36
ORD0004193,1,voucher,5,93.72
ORD0004194,1,debit_card,9,358.07
ORD0004195,1,debit_card,5,811.51
ORD0004196,1,credit_card,7,254.26
ORD0004197,1,voucher,2,259.71
ORD0004198,1,debit_card,1,397.0
ORD0004199,1,voucher,3,95.8
ORD0004200,1,voucher,8,218.0
ORD0004201,1,credit_card,1,92.56
ORD0004202,1,voucher,6,136.6
ORD0004203,1,debit_card,7,116.63
ORD0004204,1,credit_card,8,380.48
ORD0004205,1,voucher,6,109.21
ORD0004206,1,debit_card,11,26.82
ORD0004207,1,credit_card,5,374.73
ORD0004208,1,boleto,3,379.33
ORD0004209,1,voucher,10,341.52
ORD0004210,1,credit_card,12,303.57
ORD0004211,1,credit_card,12,74.67
ORD0004212,1,debit_card,3,713.54
ORD0004213,1,boleto,9,93.61
ORD0004214,1,voucher,8,111.39
ORD0004215,1,voucher,7,97.7
ORD0004216,1,boleto,3,86.72
ORD0004217,1,voucher,3,116.77
ORD0004218,1,debit_card,5,233.69
ORD0004219,1,voucher,4,70.52
ORD0004220,1,boleto,11,112.62
ORD0004221,1,credit_card,6,413.49
ORD0004222,1,voucher,6,276.85
ORD0004223,1,boleto,3,325.46
ORD0004224,1,debit_card,2,225.27
ORD0004225,1,credit_card,2,212.2
ORD0004226,1,debit_card,4,125.19
ORD0004227,1,voucher,8,627.74
ORD0004228,1,debit_card,7,31.66
ORD0004229,1,boleto,1,159.15
ORD0004230,1,debit_card,10,421.5
ORD0004231,1,credit_card,1,760.83
ORD0004232,1,boleto,4,269.76
ORD0004233,1,voucher,9,130.18
ORD0004234,1,credit_card,5,59.64
ORD0004235,1,credit_card,1,77.08
ORD0004236,1,voucher,10,178.4
ORD0004237,1,voucher,4,147.64
ORD0004238,1,debit_card,1,160.65
ORD0004239,1,credit_card,6,124.43
ORD0004240,1,voucher,8,73.58
ORD0004241,1,debit_card,5,140.09
ORD0004242,1,debit_card,1,128.44
ORD0004243,1,boleto,10,177.19
ORD0004244,1,boleto,1,75.8
ORD0004245,1,credit_card,10,251.12
ORD0004246,1,voucher,10,543.49
ORD0004247,1,boleto,8,106.36
ORD0004248,1,boleto,6,129.22
ORD0004249,1,boleto,6,101.18
ORD0004250,1,credit_card,6,142.25
ORD0004251,1,boleto,2,103.35
ORD0004252,1,voucher,12,290.94
ORD0004253,1,debit_card,2,244.7
ORD0004254,1,boleto,4,122.27
ORD0004255,1,boleto,12,445.81
ORD0004256,1,boleto,4,357.6
ORD0004257,1,boleto,11,480.08
ORD0004258,1,boleto,7,94.05
ORD0004259,1,debit_card,10,274.27
ORD0004260,1,credit_card,12,116.97
ORD0004261,1,credit_card,3,269.9
ORD0004262,1,voucher,2,116.61
ORD0004263,1,boleto,7,170.72
ORD0004264,1,voucher,2,135.61
ORD0004265,1,voucher,8,38.51
ORD0004266,1,boleto,5,166.83
ORD0004267,1,boleto,9,172.72
ORD0004268,1,boleto,4,365.85
ORD0004269,1,credit_card,2,91.15
ORD0004270,1,debit_card,9,626.22
ORD0004271,1,debit_card,6,71.42
ORD0004272,1,credit_card,7,127.02
ORD0004273,1,credit_card,2,327.77
ORD0004274,1,credit_card,2,100.61
ORD0004275,1,credit_card,5,464.37
ORD0004276,1,boleto,12,201.3
ORD0004277,1,voucher,1,179.89
ORD0004278,1,voucher,8,322.47
ORD0004279,1,voucher,2,158.31
ORD0004280,1,voucher,12,221.32
ORD0004281,1,boleto,10,163.0
ORD0004282,1,credit_card,2,162.02
ORD0004283,1,credit_card,9,685.22
ORD0004284,1,debit_card,2,121.44
ORD0004285,1,debit_card,2,58.74
ORD0004286,1,voucher,8,222.55
ORD0004287,1,credit_card,12,627.55
ORD0004288,1,boleto,6,85.2
ORD0004289,1,boleto,4,302.93
ORD0004290,1,debit_card,2,605.47
ORD0004291,1,boleto,11,329.25
ORD0004292,1,voucher,5,293.92
ORD0004293,1,boleto,11,169.71
ORD0004294,1,credit_card,10,589.67
ORD0004295,1,voucher,9,113.26
ORD0004296,1,credit_card,3,201.63
ORD0004297,1,debit_card,8,110.63
ORD0004298,1,credit_card,12,336.05
ORD0004299,1,debit_card,3,130.62
ORD0004300,1,voucher,9,44.84
ORD0004301,1,boleto,5,420.55
ORD0004302,1,credit_card,12,94.31
ORD0004303,1,voucher,1,72.83
ORD0004304,1,voucher,1,199.69
ORD0004305,1,credit_card,10,124.69
ORD0004306,1,credit_card,10,145.27
ORD0004307,1,debit_card,10,68.07
ORD0004308,1,debit_card,12,400.79
ORD0004309,1,debit_card,9,77.21
ORD0004310,1,debit_card,6,418.8
ORD0004311,1,debit_card,8,162.68
ORD0004312,1,credit_card,2,333.3
ORD0004313,1,voucher,1,136.82
ORD0004314,1,boleto,4,148.44
ORD0004315,1,voucher,5,256.07
ORD0004316,1,debit_card,9,343.67
ORD0004317,1,voucher,7,434.31
ORD0004318,1,voucher,7,272.96
ORD0004319,1,boleto,9,100.38
ORD0004320,1,boleto,1,405.88
ORD0004321,1,boleto,9,299.01
ORD0004322,1,credit_card,11,135.27
ORD0004323,1,boleto,4,142.81
ORD0004324,1,voucher,3,221.86
ORD0004325,1,voucher,7,108.52
ORD0004326,1,voucher,3,246.03
ORD0004327,1,voucher,3,39.22
ORD0004328,1,credit_card,5,96.4
ORD0004329,1,credit_card,4,736.51
ORD0004330,1,voucher,12,308.59
ORD0004331,1,credit_card,7,80.56
ORD0004332,1,boleto,12,194.83
ORD0004333,1,credit_card,11,156.35
ORD0004334,1,credit_card,12,298.47
ORD0004335,1,voucher,12,81.19
ORD0004336,1,debit_card,12,260.91
ORD0004337,1,voucher,8,200.1
ORD0004338,1,boleto,4,48.62
ORD0004339,1,credit_card,9,545.26
ORD0004340,1,credit_card,11,268.71
ORD0004341,1,credit_card,7,37.77
ORD0004342,1,debit_card,3,233.32
ORD0004343,1,boleto,11,114.26
ORD0004344,1,credit_card,3,125.97
ORD0004345,1,voucher,2,276.46
ORD0004346,1,credit_card,4,243.7
ORD0004347,1,voucher,7,410.27
ORD0004348,1,voucher,5,132.82
ORD0004349,1,voucher,6,108.79
ORD0004350,1,boleto,12,604.96
ORD0004351,1,credit_card,11,223.04
ORD0004352,1,voucher,5,212.68
ORD0004353,1,debit_card,9,71.06
ORD0004354,1,voucher,7,380.07
ORD0004355,1,voucher,9,82.51
ORD0004356,1,credit_card,10,200.23
ORD0004357,1,credit_card,8,219.28
ORD0004358,1,credit_card,12,83.24
ORD0004359,1,credit_card,3,465.0
ORD0004360,1,boleto,1,323.56
ORD0004361,1,credit_card,8,143.41
ORD0004362,1,credit_card,2,196.76
ORD0004363,1,voucher,8,78.19
ORD0004364,1,voucher,1,173.91
ORD0004365,1,voucher,2,279.38
ORD0004366,1,debit_card,7,62.56
ORD0004367,1,credit_card,1,138.41
ORD0004368,1,credit_card,1,95.37
ORD0004369,1,boleto,4,160.28
ORD0004370,1,debit_card,7,111.77
ORD0004371,1,credit_card,9,104.73
ORD0004372,1,credit_card,5,100.63
ORD0004373,1,voucher,8,585.45
ORD0004374,1,boleto,4,38.95
ORD0004375,1,credit_card,4,87.64
ORD0004376,1,voucher,8,98.89
ORD0004377,1,debit_card,1,83.34
ORD0004378,1,debit_card,3,35.56
ORD0004379,1,credit_card,5,280.05
ORD0004380,1,boleto,9,151.7
ORD0004381,1,debit_card,6,77.59
ORD0004382,1,credit_card,9,411.1
ORD0004383,1,debit_card,5,99.93
ORD0004384,1,boleto,6,253.43
ORD0004385,1,voucher,4,289.71
ORD0004386,1,debit_card,9,170.36
ORD0004387,1,debit_card,2,250.16
ORD0004388,1,debit_card,2,111.89
ORD0004389,1,credit_card,1,76.48
ORD0004390,1,credit_card,5,315.13
ORD0004391,1,credit_card,10,303.36
ORD0004392,1,voucher,7,726.28
ORD0004393,1,credit_card,5,526.75
ORD0004394,1,debit_card,6,368.45
ORD0004395,1,debit_card,11,64.69
ORD0004396,1,debit_card,12,453.39
ORD0004397,1,voucher,10,339.21
ORD0004398,1,debit_card,9,229.16
ORD0004399,1,credit_card,11,186.95
ORD0004400,1,voucher,5,149.84
ORD0004401,1,voucher,9,113.3
ORD0004402,1,debit_card,7,512.97
ORD0004403,1,credit_card,7,231.84
ORD0004404,1,voucher,9,748.81
ORD0004405,1,debit_card,4,110.2
ORD0004406,1,debit_card,8,79.88
ORD0004407,1,credit_card,6,69.97
ORD0004408,1,credit_card,5,288.83
ORD0004409,1,boleto,3,378.51
ORD0004410,1,credit_card,8,47.73
ORD0004411,1,voucher,2,150.89
ORD0004412,1,voucher,12,178.62
ORD0004413,1,voucher,9,205.92
ORD0004414,1,credit_card,2,241.41
ORD0004415,1,debit_card,11,259.23
ORD0004416,1,voucher,9,224.45
ORD0004417,1,voucher,4,39.12
ORD0004418,1,debit_card,6,88.79
ORD0004419,1,debit_card,5,119.74
ORD0004420,1,credit_card,10,160.92
ORD0004421,1,debit_card,6,214.2
ORD0004422,1,credit_card,7,297.95
ORD0004423,1,credit_card,8,93.47
ORD0004424,1,boleto,4,124.9
ORD0004425,1,debit_card,3,100.79
ORD0004426,1,voucher,2,193.5
ORD0004427,1,credit_card,9,252.99
ORD0004428,1,boleto,9,70.5
ORD0004429,1,debit_card,4,259.73
ORD0004430,1,boleto,9,87.18
ORD0004431,1,debit_card,5,164.43
ORD0004432,1,boleto,10,279.18
ORD0004433,1,credit_card,10,115.66
ORD0004434,1,voucher,8,140.21
ORD0004435,1,debit_card,3,40.15
ORD0004436,1,boleto,5,233.87
ORD0004437,1,credit_card,9,485.34
ORD0004438,1,voucher,3,128.85
ORD0004439,1,boleto,1,88.08
ORD0004440,1,boleto,3,96.73
ORD0004441,1,credit_card,4,580.47
ORD0004442,1,credit_card,8,112.08
ORD0004443,1,voucher,10,277.49
ORD0004444,1,credit_card,10,228.37
ORD0004445,1,voucher,9,263.16
ORD0004446,1,debit_card,9,325.03
ORD0004447,1,boleto,12,146.81
ORD0004448,1,debit_card,1,174.82
ORD0004449,1,debit_card,3,251.28
ORD0004450,1,voucher,11,783.27
ORD0004451,1,voucher,10,60.19
ORD0004452,1,debit_card,7,420.13
ORD0004453,1,credit_card,10,69.84
ORD0004454,1,boleto,3,126.42
ORD0004455,1,voucher,6,474.98
ORD0004456,1,boleto,5,100.78
ORD0004457,1,credit_card,1,81.9
ORD0004458,1,boleto,2,239.68
ORD0004459,1,voucher,10,157.86
ORD0004460,1,credit_card,1,155.13
ORD0004461,1,voucher,4,190.8
ORD0004462,1,voucher,12,74.45
ORD0004463,1,credit_card,1,443.48
ORD0004464,1,boleto,1,154.75
ORD0004465,1,credit_card,3,701.63
ORD0004466,1,voucher,3,130.9
ORD0004467,1,boleto,6,309.8
ORD0004468,1,credit_card,2,356.7
ORD0004469,1,debit_card,3,56.75
ORD0004470,1,debit_card,7,310.5
ORD0004471,1,voucher,8,187.1
ORD0004472,1,debit_card,8,266.27
ORD0004473,1,debit_card,7,175.28
ORD0004474,1,debit_card,6,205.91
ORD0004475,1,debit_card,1,342.31
ORD0004476,1,voucher,12,577.15
ORD0004477,1,debit_card,5,79.61
ORD0004478,1,voucher,10,306.76
ORD0004479,1,boleto,12,263.17
ORD0004480,1,credit_card,12,195.62
ORD0004481,1,credit_card,11,290.34
ORD0004482,1,voucher,4,897.88
ORD0004483,1,debit_card,12,208.24
ORD0004484,1,debit_card,2,217.81
ORD0004485,1,debit_card,11,236.07
ORD0004486,1,boleto,12,285.79
ORD0004487,1,boleto,2,584.75
ORD0004488,1,credit_card,5,117.35
ORD0004489,1,voucher,4,181.52
ORD0004490,1,boleto,3,396.05
ORD0004491,1,debit_card,6,94.18
ORD0004492,1,voucher,11,486.64
ORD0004493,1,debit_card,9,71.21
ORD0004494,1,voucher,9,175.37
ORD0004495,1,boleto,2,76.36
ORD0004496,1,boleto,4,64.09
ORD0004497,1,credit_card,3,126.46
ORD0004498,1,credit_card,7,585.71
ORD0004499,1,boleto,5,130.23
ORD0004500,1,boleto,9,140.92
ORD0004501,1,voucher,1,543.1
ORD0004502,1,voucher,7,106.55
ORD0004503,1,voucher,5,374.3
ORD0004504,1,credit_card,5,204.99
ORD0004505,1,boleto,3,102.84
ORD0004506,1,boleto,1,109.24
ORD0004507,1,credit_card,3,304.84
ORD0004508,1,boleto,12,376.64
ORD0004509,1,debit_card,8,187.89
ORD0004510,1,voucher,6,184.97
ORD0004511,1,credit_card,4,404.06
ORD0004512,1,credit_card,6,468.82
ORD0004513,1,voucher,6,243.57
ORD0004514,1,boleto,10,556.6
ORD0004515,1,voucher,12,23.89
ORD0004516,1,credit_card,5,103.22
ORD0004517,1,voucher,1,341.35
ORD0004518,1,credit_card,6,488.11
ORD0004519,1,debit_card,2,169.84
ORD0004520,1,boleto,3,271.05
ORD0004521,1,credit_card,5,151.93
ORD0004522,1,voucher,3,419.19
ORD0004523,1,debit_card,8,131.34
ORD0004524,1,debit_card,9,130.13
ORD0004525,1,boleto,6,261.06
ORD0004526,1,boleto,12,120.04
ORD0004527,1,debit_card,5,118.42
ORD0004528,1,boleto,9,85.12
ORD0004529,1,credit_card,9,265.79
ORD0004530,1,voucher,5,423.61
ORD0004531,1,debit_card,7,199.33
ORD0004532,1,credit_card,12,90.82
ORD0004533,1,voucher,6,145.95
ORD0004534,1,voucher,7,143.88
ORD0004535,1,boleto,7,78.1
ORD0004536,1,voucher,8,442.1
ORD0004537,1,boleto,1,414.68
ORD0004538,1,boleto,11,97.47
ORD0004539,1,credit_card,7,43.9
ORD0004540,1,debit_card,1,397.6
ORD0004541,1,boleto,11,80.58
ORD0004542,1,debit_card,2,85.6
ORD0004543,1,credit_card,5,317.05
ORD0004544,1,debit_card,5,122.16
ORD0004545,1,voucher,11,57.71
ORD0004546,1,boleto,1,295.29
ORD0004547,1,debit_card,8,205.29
ORD0004548,1,credit_card,3,172.29
ORD0004549,1,credit_card,10,115.27
ORD0004550,1,credit_card,10,44.89
ORD0004551,1,debit_card,3,329.29
ORD0004552,1,voucher,8,311.26
